FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.18E+06,855694,825175,558974,407416,313031,780913,460247,728706,51.1507,48405.7,44379.2,11081.6,5634.54,13426.1,1916.92,11.0132
1.70E+06,1.37E+06,745386,419019,275068,217987,757113,362594,693368,193.476,7691.09,52907.5,5259.19,5807.3,5436.44,1247.58,11.0257
1.02E+06,710247,864188,826574,442841,297135,894222,591835,837977,614.08,81577.9,33484.1,12095.2,9993.88,20915,1349.81,11.0279
939325,683580,824475,390116,285325,217201,788188,307016,762402,225.895,6975.87,37334.1,11446.3,7213.11,15862.4,2361.51,11.0289
1.24E+06,889259,834164,587269,365483,264995,827524,471325,747598,-1000.93,69299.2,75749.2,16596.8,10772.5,15310.8,2508.89,11.0293
1.81E+06,1.53E+06,710502,277156,212470,183614,694293,250224,664578,-1093.09,14314.8,77202.4,5765.26,5178.63,7048.04,1903.46,11.035
1.83E+06,1.42E+06,773214,490074,427981,347969,737964,413761,710662,-158.355,10204,45600.4,12539.3,11193.7,14524.3,1072.64,11.044
1.72E+06,1.48E+06,698662,202291,159149,136327,700444,180595,672082,-1384.91,74507.7,67493.9,4544.95,1934.58,4755.63,1111.46,11.0443
1.42E+06,1.12E+06,757184,634395,477972,353843,810482,512776,742307,105.596,3786.56,113623,31637.9,10659.5,12942.6,3606.08,11.0446
1.74E+06,1.40E+06,745988,445498,351510,273733,770480,370626,721210,-571.93,31256.8,83594.5,14653,10523.4,13970.3,1639.91,11.0453
1.57E+06,1.10E+06,852136,761839,429798,311819,827014,607557,752363,288.775,127386,34738.2,11712.9,8092.73,20060.5,1842.45,11.0484
1.73E+06,1.54E+06,672104,247951,163850,141110,696692,221887,670478,-17.6966,69411.9,19544.6,4770.36,1662.71,4657.71,1998.43,11.0492
2.35E+06,1.65E+06,853570,542830,336741,217906,927210,392319,830186,-1140.77,36535.8,86026.5,14488.2,7690.16,8453.23,981.132,11.0499
1.82E+06,1.39E+06,787671,570288,406009,294363,827568,462134,740420,38.9606,33167.8,49474,8943.71,9836.05,16082,2045.26,11.0508
1.65E+06,1.38E+06,716645,487114,329437,257192,768539,403174,724919,204.367,74751.1,40071.9,14701.7,7444.69,12878.2,1801.35,11.0545
1.97E+06,1.49E+06,795249,967100,576314,422691,818065,726302,798924,2029.62,67619.7,38773.9,19337.5,12079.1,20932.6,3487.24,11.0623
2.04E+06,1.50E+06,817523,576833,470331,344189,819894,466928,741228,143.162,1228.97,79752,26807.2,6966.06,11409.4,1510.19,11.0668
1.61E+06,1.25E+06,776356,702200,560657,428848,784414,573936,734089,-403.845,7009.76,40636.7,19658.4,6924.82,13295.2,1645.65,11.0722
1.77E+06,1.35E+06,790478,640378,553063,404850,819656,490452,783414,1951.12,25882.7,56440.3,24789.5,12445,16998.7,2394.6,11.0723
1.39E+06,993065,841039,578737,458765,334148,823763,451132,769713,295.905,384188,22016.3,11353.6,8135.51,15313.6,2428.41,11.078
1.17E+06,914384,767638,419657,246203,199132,741830,363481,692729,170.773,22664.2,20337.8,8078.78,2184.31,5974.67,1272.58,11.081
1.47E+06,1.25E+06,706264,244505,127144,104444,730407,214798,682982,293.902,84974.7,21340.4,4447.06,2418.98,3777.83,2792.95,11.0824
1.74E+06,1.32E+06,790195,610191,533732,388910,823428,474904,770924,-1918.79,10741.5,70969.2,9554.42,12179.4,17013.3,2675.33,11.0961
1.46E+06,1.23E+06,715477,374968,265879,221134,721406,314017,716460,845.416,33115.1,34923.2,9645.95,5514.13,8656.15,2250.97,11.0967
1.56E+06,1.16E+06,810391,533974,349125,259952,805821,426017,752046,-1644.28,17704.8,76374.8,41349.8,16182.1,19565.5,1171.41,11.0968
1.80E+06,1.42E+06,764336,571030,453501,348815,780072,459201,746118,-666.637,145499,48209.4,10658.9,8892.51,14236.4,2761.3,11.1013
1.81E+06,1.34E+06,810742,875521,740572,509514,872093,643055,816901,447.046,9926.51,49424.3,25468.8,11394.8,16326.5,2878.49,11.1022
1.57E+06,1.25E+06,756334,571988,416702,316231,790627,465063,737949,-455.91,5624.6,37768.9,16515.2,9063.15,10113.1,1210.74,11.1053
1.39E+06,1.06E+06,786581,446287,426088,348671,733222,382007,700961,-457.487,8712.41,37870,10124.7,5758.97,10031.9,1323.29,11.1204
1.91E+06,1.50E+06,764787,279384,230009,182882,754613,241713,693510,-1386.53,35911.8,153983,3259.63,2934.58,5730.47,1424.7,11.1231
1.27E+06,942849,806950,402688,318960,233485,819651,326524,739955,-166.388,13780.8,27446.9,2942.18,4710.46,9389.35,967.784,11.1235
1.97E+06,1.52E+06,777765,531411,359595,254330,848335,395295,806604,-1296.13,8855.28,48608.3,11010.8,9595.03,12606.8,1770.61,11.1251
2.32E+06,1.89E+06,735114,264058,195238,162301,721764,231426,684602,-1514.62,-674.177,68566,10526.9,7150.58,13328.7,2392.32,11.127
1.69E+06,1.38E+06,736157,308013,246678,198950,743941,266788,692714,-114.509,34047.4,32966.5,4749.26,5661.14,5243.74,1467.2,11.1294
1.88E+06,1.51E+06,746719,624638,389070,280866,831151,476892,785886,-754.846,3253.26,62247.8,13874.9,12582.2,11960.2,3079.07,11.1299
1.77E+06,1.44E+06,736399,406046,297019,236944,752125,356222,683920,-418.431,11809.7,37694.6,20288.7,3329.6,5480.1,2569.99,11.1334
1.18E+06,898865,785269,611200,434454,342526,761030,487684,751962,-965.907,15257.9,104481,35192.5,14793.4,16747.8,2866.22,11.145
1.57E+06,1.33E+06,708895,192389,129504,112124,693003,178792,645630,-417.326,34790.7,45481.9,2101.99,2561.71,3697.82,2227.69,11.1486
1.81E+06,1.44E+06,754060,483119,322218,245446,787672,375105,772775,-2008.34,19296,120950,9040.92,10086.1,15052.2,2453.09,11.1516
1.87E+06,1.52E+06,738375,194500,148231,123518,720046,181434,643210,-500.888,16971.3,45347.8,3481.73,1842.32,5382.28,29.4292,11.163
1.01E+06,707764,854100,425340,323987,232380,836527,335189,761374,-778.599,4.07352,85204.1,9611.59,4448.24,4821.25,1359.62,11.1643
1.88E+06,1.56E+06,723888,392563,339476,276522,736597,328977,715971,-777.004,7898.22,66384.9,8535.12,7786.53,9169.25,1176.68,11.1685
1.78E+06,1.46E+06,729276,187974,185939,173551,642826,182876,616726,-301.204,49622.9,42538.2,1057.17,1966.43,2309.8,905.332,11.1769
2.31E+06,1.87E+06,741223,334535,278724,236168,708116,293574,683714,615.986,40646,75894.7,7352.62,3716.88,4325.55,1511.22,11.1787
1.87E+06,1.49E+06,753686,597793,370868,280270,793952,482636,743160,-41.8928,8378.24,53632.6,16390.8,14048.3,17499.5,1963.6,11.1841
1.54E+06,1.22E+06,760347,478927,335750,258270,779998,377695,760815,-735.984,32941.5,40847.1,11723.9,8995.95,13193.5,2206.26,11.1841
2.53E+06,1.84E+06,826100,641752,533196,395450,808996,514726,748071,-1790.92,2548.05,203869,63258.5,15958.3,22905.9,3153.33,11.1842
2.02E+06,1.54E+06,788454,510266,329339,249343,792496,436927,700711,-615.911,85125.4,91545.5,3893.43,5026.54,9191.06,2544.27,11.1859
1.62E+06,1.28E+06,764521,581626,487703,384814,760424,479263,728150,1013.13,6983.7,57663.8,11795.2,5517.95,9901.57,4021.77,11.1859
2.47E+06,1.76E+06,841524,603932,497990,350800,851750,475340,762316,278.824,27476.8,89314.4,11462.2,5697.92,12579.1,1324.34,11.1877
1.56E+06,1.13E+06,828491,635706,579079,435058,798624,507937,750927,-91.9918,17080.4,55181.5,14159.3,10234.4,14610.6,2145.06,11.1919
2.31E+06,1.83E+06,755869,430880,328093,262331,750411,370424,697925,626.674,26520.2,23903.4,17340.1,2989.05,5257.63,4667.32,11.1937
1.15E+06,824354,836191,769763,599650,433042,830844,570182,810018,383.575,32360.8,58758.2,37983.5,10254.4,31318,2917.28,11.2008
1.54E+06,1.26E+06,735823,469559,310193,254020,732681,400419,703602,113.107,10094.7,37080.9,12619.1,5722.52,7344.1,1420.9,11.2025
1.56E+06,1.18E+06,788566,502254,470688,360140,784175,400042,753302,-714.834,1986.99,37622.7,11026.1,12275.8,9063.68,1532.53,11.2032
1.88E+06,1.38E+06,820882,446279,376526,290228,778407,367969,727690,241.307,123337,158243,17847.7,7295.63,15136.8,2295.95,11.208
1.71E+06,1.45E+06,708095,417464,321008,269544,714558,371074,675010,90.1132,144752,38485.2,7980.22,8496.96,8394.56,1827.19,11.208
1.73E+06,1.33E+06,780538,588221,409511,295903,830363,442824,797005,2324.07,22160.2,41772.2,16238.2,8035.19,12400.4,2701.52,11.2116
2.12E+06,1.69E+06,751149,224118,141005,116166,728296,197102,682241,828.098,23775.4,37758.4,7272.11,4196.08,3644.91,1986.38,11.2127
1.59E+06,1.31E+06,729006,462283,367864,292901,753561,385194,720078,-819.622,2459.7,56390.2,9980.68,8570.12,16765.8,1617.68,11.2171
1.33E+06,930142,860479,714817,604079,440929,822008,541314,792314,-152.093,26252,50554.7,9072.13,7949.47,16360.9,2654.93,11.2182
1.74E+06,1.38E+06,753524,582821,503002,387656,778528,471645,741432,1316.65,17180.5,42052.7,12204.6,9951.09,17256.9,3394.35,11.2182
1.81E+06,1.47E+06,738966,355901,257333,219808,702431,315374,677103,-715.682,7817.18,161449,4830.8,8102.25,6642.32,1570.8,11.2197
1.74E+06,1.35E+06,771986,361183,228299,180960,756961,316702,684270,-99.8578,9918.09,45874.7,8895.9,6364.33,10724.8,1420.09,11.2298
1.65E+06,1.25E+06,793125,537336,434409,316853,822607,430315,749222,508.182,43889.5,58732.4,19622,8650.67,10319,3258.32,11.2311
1.80E+06,1.37E+06,784818,293493,145401,114921,759135,262752,670197,-601.814,21570.3,48635.1,7840.57,2340.66,3964.22,1319.85,11.2311
1.93E+06,1.40E+06,824768,409011,247668,188607,787886,333228,736452,-536.39,2414.97,109317,24019.3,19322.8,14290.9,2070.65,11.2375
1.83E+06,1.45E+06,756287,380245,349731,285114,735981,327896,695791,-1182.84,11631.3,64016.5,9752.25,10985.9,6506.52,1379.63,11.2386
962686,663992,869907,390386,296596,206230,862907,307968,760571,-569.523,34086.6,46650.4,10989.9,4163.58,8827.49,1399.93,11.2404
1.76E+06,1.24E+06,847066,628265,439965,297022,888753,451504,834896,1625.47,6033.88,90437.9,11375.9,10614.4,9914.51,1890.62,11.2496
1.49E+06,1.10E+06,809087,590791,411149,295779,834033,436372,812322,1109.79,19797.1,44511.7,15604,13005.9,20492.4,2346.52,11.2503
1.96E+06,1.64E+06,717699,276040,205462,162575,758280,225623,734074,-90.6135,49682.3,148329,6647.87,10586.1,12744,1691.37,11.2587
855318,610046,841233,371700,246971,179912,823641,283064,787878,444.464,2318.86,47604.3,9733.69,9174.07,9825.04,1439.36,11.2687
1.82E+06,1.41E+06,770924,523363,328466,254068,775696,421928,744245,32.7247,47751.9,56744.2,8259.25,6081.02,10373.1,1653.38,11.2734
2.21E+06,1.89E+06,703567,383319,221714,181132,734429,340167,676113,-1260.17,4051.69,124953,6077.84,10145.5,7179.43,2527.87,11.2774
1.87E+06,1.48E+06,761806,464321,396697,321031,741417,402151,692756,-755.911,25475.3,36580.5,2906.66,4107.53,8089.42,2457.28,11.2782
1.23E+06,908058,811243,480450,330440,246724,803587,376820,765007,-1193.74,35881.6,65553.1,17535.4,8554.29,12431.2,1825.89,11.2803
2.09E+06,1.70E+06,740079,485299,414014,328543,756090,395934,735424,329.698,4875.52,37693,13013.8,6750.45,10993.6,1629.15,11.2819
1.13E+06,833309,816980,509575,337546,261952,773148,425168,719116,523.062,16496.8,96914.3,18764.5,10384,7900.43,1024.95,11.2828
1.52E+06,1.16E+06,790369,520993,437542,330640,793991,400644,780233,431.395,27807.5,31001.6,15489.8,7053.41,17302.9,2945.38,11.2852
2.49E+06,1.93E+06,772048,368131,259899,227678,684913,334012,661289,679.058,104033,36940.3,6827.67,3085.47,4511.49,1744.88,11.287
1.31E+06,1.01E+06,777111,444492,385028,305119,757136,376702,707975,-395.119,8792.4,38834.1,2491,6166.17,7331.25,1385.87,11.2894
1.84E+06,1.46E+06,754080,525969,389872,312826,747774,439780,717590,-456.92,128185,88069.8,22021.9,9042.92,11401.6,2581.36,11.2939
1.75E+06,1.25E+06,839220,752590,527704,393498,804635,591464,763452,1474.82,15825.7,93786.1,17874.2,10294.6,12350.6,2035.87,11.2951
2.20E+06,1.77E+06,747965,440957,317284,232227,819759,326485,810372,-200.093,38463.4,56210.2,5238.09,8801.52,15619.7,2091.44,11.2957
1.59E+06,1.20E+06,797194,614519,432625,328158,791006,490146,752248,-453.742,40578.1,62532.4,15297.2,10513.3,15479.1,1108.41,11.2983
2.28E+06,1.71E+06,798698,538047,430856,329534,784482,446539,722957,1938.97,5287.72,75902.2,11525.4,10368.6,11923.3,1601.43,11.3009
1.46E+06,1.11E+06,786507,642436,542699,412653,789088,510145,755592,1028.97,61888.1,34868,14723.8,7654.13,18135.1,2627.43,11.3017
2.73E+06,1.89E+06,867379,690780,506526,352058,863254,502505,824803,597.977,11735.4,265134,30609.8,24555.6,17694.4,2161.97,11.302
1.84E+06,1.49E+06,741526,456908,354161,272346,780246,388677,705328,1320.82,15728.6,35622.7,9395.25,7095.45,13442,1406.18,11.3034
1.70E+06,1.29E+06,795429,316988,187294,141203,795848,269736,705107,-617.528,21936.7,83336.3,9465.35,2830.22,4873.87,3076.38,11.305
