Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
5669.16,1696.7,726.942,1083.31
7061.3,2029.72,1067.52,1855.3
9277.72,2416.35,969.735,1193.12
7763.66,1405.07,605.747,1785.8
4704.95,2065.01,850.399,660.875
9563.87,1653.71,1602.08,5543.08
7034,1649.17,1438.24,2880.44
6409.94,2892.82,1674.13,1881.19
7904.88,1699.37,1072.57,1984.2
10306.2,1110.14,1148.38,1405.52
3979.45,4217.22,920.522,1091.24
6872.37,1980.22,1137.37,1486.29
10093.5,1848.62,775.945,1449.12
8277.58,1256.9,879.731,1034.54
7081.85,1551.24,925.355,1611.51
7709.23,5311.09,1557.36,5782.23
5481.77,1080.34,1275.17,1709.85
6862.25,1225.01,1672.77,1537.69
9525.43,2189.06,1714.39,1791.52
8618.76,2442.94,1381.89,2142.94
8597.96,1532.22,1181.06,1506.72
5745.21,2132.72,679.882,639.827
8820.44,499.341,768.573,815.541
7789.08,5207.87,1569.96,1807.56
5585.88,3914.39,1252.46,-11.0732
4837.26,690.013,1076.92,359.384
6806.4,647.482,1353.84,1900.37
5956.66,4177.42,954.178,1116.32
7669.44,1118.47,764.707,1889.27
7003.87,1167.84,1079.89,1982.42
9163.78,-752.896,657.857,1518.28
6815.44,2747.81,898.923,1087.35
6843.16,572.339,1498.9,1303.18
7361.06,-435.57,829.179,1513.05
5734.12,782.124,808.096,1303.44
7262.24,996.158,1171.87,1930.01
7650.68,1216.49,1137.89,1247.62
6361.58,2992.39,1970.75,1950.32
9205.29,1054.79,949.535,1122.97
6191.15,1420.85,706.993,1609.53
6783.55,2222.63,862.477,2905.97
6993.78,2318.15,1298.55,1392.87
8060.19,3875.08,1089.89,1768.1
8416.7,1748.7,1776.48,2188.75
10609.5,1355.94,1847.22,4819.52
12193.2,2792.18,1780.01,2681.03
4314.26,2150.19,676.672,1051.85
10482.6,1742.75,1529.59,2459.47
7159.1,2123.86,882.293,1436.52
21646.9,3509.58,2391.27,2878.97
11724.4,1002.02,744.681,1335.14
7562.03,2557.59,1033.64,1336.83
9377.92,2088.3,1038.99,1242.93
4864.51,1381.41,892.493,1226.23
4254.04,3477.73,1331.8,615.848
7955.92,-286.808,832.587,1042.1
6854.87,232.237,753.77,1047.35
10956.3,597.305,774.464,2233.69
5984.71,2410.93,584.664,1355.71
8606.5,3255.08,1812.14,1985.83
10971.4,10695.3,3623.94,11008.3
7910.33,1656.63,923.555,1843.67
7422.26,608.452,1628.27,2084.72
9004.61,204.246,1845.83,4679.05
6971.57,727.394,975.193,475.805
8495.87,-382.244,1581.41,1320.7
8870.95,-1187.4,1226.6,1189.3
11220,1002.36,1113.23,2014.83
6970.1,2556.41,1499.49,1187.81
6852.35,1803,1544.38,720.524
6015.95,1142.34,1618.3,1623.29
10349.5,2660.8,1610.75,2344.26
10182.6,1061.17,1576.32,2092.87
10859.3,1462.76,1113.82,1404.77
13953.3,3697.95,2547.85,7404.66
6038.23,1649.18,829.557,1622.91
7267.61,3248.37,1481.41,1078.26
5883.94,2978.62,1380.09,1606.83
9772.99,1883.6,1923.24,2010.8
10288.1,401.147,1010.48,1415.83
6769.42,2423.12,1746.91,2313.28
5707.52,1503.41,886.86,1372.88
7804.48,1174.88,994.467,1022.34
4693.55,1534.26,918.036,1073.47
9128.45,2217.05,957.15,1191.77
14741.8,2698.86,3043.43,3574.72
6947.44,3595.11,1103.54,1831.91
4921.88,1093.18,757.886,1017.94
7107.73,1138.9,964.135,1476.12
8068.21,273.867,1058.03,2408.6
7621.86,1726.26,959.041,1984.15
7560.44,1565.75,1421.02,1602.73
6463.82,83.4302,1481.2,3998.21
8490.04,1572.33,1017.48,1563.79
6260.38,1011.17,715.127,644.483
5455.95,-47.6768,938.912,918.341
7379.62,1583.55,1031.95,2020.42
6299.6,951.695,1069.96,1472.82
10549.6,634.463,1104.56,1472.49
5708.8,1671.79,1007.51,1074.67
12515.4,424.73,1638.79,3790.94
13215.7,9596.17,2321.43,2588.2
7782.09,1199.62,1099.37,2244.78
18123.5,7516.81,2254.71,2338.93
8566.38,1712,1112.72,1551.14
11176.8,2670.36,1057.79,1638.57
7899.92,2380.86,1321.02,2133.4
6582.78,1448.22,1042.44,1322
6092.6,1189.73,954.539,985.367
6989.31,-7.2879,1599.16,2505.63
7097.37,2668.09,1198.11,1691.91
6065.03,1768.7,1470.41,2738.33
11130.6,1614.57,1005.38,2011.18
8043.9,1128.1,1220.71,3128
7467.14,126.032,1179.08,1067.09
6864.58,2472.41,817.276,2041.1
9145.68,4588.68,1525.9,1274.46
6281.97,1861.87,1169.9,1638.48
7592.33,2259,677.858,1446
5176.42,2528.69,1468.8,949.613
6009.87,258.469,1046.81,1300.7
5121.97,2241.36,581.267,989.432
8855.73,2265.73,1048.26,1444.34
7977.45,1817.11,1312.64,2313.18
7021.25,-60.9731,1841.84,2247.72
6108.82,789.039,893.411,1933.69
16064.8,2116.32,992.088,1171.44
7048.91,2793.38,841.159,2228.14
6538.03,2118.16,1060.52,1027.53
8877.45,2012.81,1181.04,1524.43
9627.78,2950.92,722.112,488.421
6701.67,882.876,1405.81,2915.45
5010.4,1280.95,1178.04,763.382
5370.63,1462.99,1237.21,1063.13
11213.5,3075.02,1271.47,1753.29
4730.37,1623.66,1840.77,2286.78
6826.8,2924.69,1288.17,2499.35
4495.58,57.335,366.823,971.182
8406.76,3126.36,1199.05,985.115
6878.83,1738.42,1111.19,1138.13
6566.54,1899.35,1422.44,1149.01
8007.3,2164.79,733.283,1741.58
11767.5,644.129,1103.35,1642.45
7317.94,2128.37,963.311,1253.78
8385.25,2557.3,1315.27,1235.33
10383.1,2608.52,1319.9,2308.97
7138.1,306.594,1183.89,1313.32
8730.82,1869.58,1198.67,2310.28
7871.73,1459.49,727.665,1257.54
7807.05,1071.25,1375.79,2056.38
8157.73,1204.36,1230.27,1818.45
9283.63,2339.51,754.031,2756.98
6956.04,3805.25,1245.61,1052.81
10070.8,1626.54,1297.73,1414.4
5874.95,1800.22,745.41,1077.27
7239.12,4221.76,1011.96,1360.04
4580.53,2602.39,526.074,654.68
21664.5,8067.38,6589.47,4736.34
6736.41,1805.59,1059.89,1852.88
6866.63,740.096,687.102,917.725
8796.78,2173.63,1066.36,1224.79
12025.5,1900.87,2429.35,2203.69
5907.55,5322.4,1339.72,1817.26
4550.33,1034.85,1057.08,1031.32
3444.66,1664.83,928.18,889.679
7387.43,800.673,969.898,1116.85
6915.75,1184.34,1155.58,1362.37
6749.81,882.983,1139,1542.72
6663.57,1395.74,1725.46,1281.31
