"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
933.147,7047,457.159,1094.1
881.358,6991.95,3184,1574.52
1376.16,6924.65,3116.71,1709.6
893.739,9342.34,1753.67,1636.2
1552.61,12320.3,836.953,2319.65
2279.94,8009.82,2108.28,1932.9
766.594,7928.93,1890.59,2502.98
1620.1,14891.7,2711.05,3514.9
868.923,9948.65,1212.34,1526.59
1094.03,7033.46,1747.46,1653.68
1339.93,6534.43,961.963,2279.05
1458.2,7320.9,5436.24,2516.7
842.503,8623.86,162.896,2424.03
945.68,7829.51,3391.24,910.297
564.747,7537.33,288.555,1249.69
1361.84,7439.01,2298.93,1733.1
2473.97,8770.34,6056.3,5070.81
1168.74,9490.52,662.291,1988.72
850.881,6829.15,2163.12,1875.5
1899.26,14223.7,2483.99,2067.55
1094.41,6477.67,3667.53,1613.22
1043.97,6562.89,1771.66,1013.38
1365.39,6069.67,1110.71,1448.65
838.96,6449.58,2661.57,223.891
1079.52,8995.85,1959.67,937.848
1231.79,11383.5,4139.35,1365.18
537.725,6632.5,2085.1,1350.05
1059.4,9320.09,1221.29,2759.78
1989.13,9304.51,2216.04,2723.91
1185.69,28995.4,2275.23,1963.31
1488.3,10688.8,3712.15,2575.01
1448.67,6661.19,837.26,1647.62
777.629,6249.45,897.414,1206.33
968.059,6209.65,1226.71,939.605
1208.7,9340.86,636.585,1801.15
1280.05,6341.49,1784.89,1542.35
1495.26,9187.82,4625.16,1514.82
1363.82,6146.55,2104.22,1640.1
1349.37,6780.99,3119.17,2054.17
1049.12,6558.77,1452.25,1286.23
1331.9,8510.42,2863.98,1308.22
2308.12,9117.27,3337.78,2376.8
1624.05,9481.91,-125.24,4155.78
1411.77,8143.24,303.87,1949.93
1247.95,6925.58,1554.64,1374.93
1240.74,11382.4,987.27,2263.51
1269.78,6601.97,85.4926,2011.7
1585.53,11726.8,3814.98,2481.69
1209.71,5753.73,703.993,1789.54
2243.14,9152.14,1830.14,2375.44
3741.52,12988.6,3791.88,2345.97
536.647,7133.35,3097.72,1706.92
1604.72,9536.65,3269.85,3390.8
532.595,6961.79,845.631,2808.25
1139.91,8052.55,967.435,1608.65
1495.86,11060.7,2030.55,2118.13
1806.92,5677.63,3729.93,1539.53
1840.12,8681.36,1161.33,2148.93
1577.95,7792.55,2557.92,1918.65
820.782,5679.91,1991.26,2170.49
1505.91,8972.91,3165.22,2541.17
1854.68,7047.07,2279.13,1709.52
2222.66,7944.41,8398.25,4943.37
860.88,8252.51,1736.49,2248.41
640.848,7985.04,-337.357,2352.07
1240.88,16418.7,4482.86,2760.04
703.924,7127.98,1616.84,1587.02
1623.43,5771.38,777.775,1308.97
1583.69,8442.87,1718.24,1648.47
644.867,7177.64,1329.19,1318.74
1070.73,8599.33,1152.83,1233.45
961.23,4045.6,1755.24,805.187
1914.36,13430.7,275.08,4200.82
793.393,6142.65,569.311,2798.05
687.024,6007.68,3229.15,840.641
1734.4,7940.13,3028.19,2115.9
1007.72,6883.78,869.433,847.215
1034.37,11625.6,2246.3,1015.13
1309.52,13358.8,3620.01,1744.36
1654.07,13856,5481.77,1544.43
1536.19,12097.2,1967.39,1900.18
1870.44,10855.8,-1.73572,1511.78
3300.7,23517.5,15650.2,3769.67
1136.5,10136.9,2185.12,1724.89
732.917,8279.75,3986.99,2153.34
1163.67,6388.2,1566.08,6020.41
2156.1,9308.71,1595.82,1234.74
1405.78,10977.8,-299.592,1437.4
1898.77,13434.7,922.782,2179.79
1665.43,11601.1,3613.16,2460.13
1032.24,4441.4,640.525,1327.71
973.566,6598.48,-111.389,2218.74
956.526,7131.59,4305.89,1612.16
3198.35,19570.5,10002.8,2862.24
961.255,8225.31,676.144,1515.45
1938.37,8071.7,4930.74,1670.92
1576.61,8541.79,3191.33,1400.84
1253.28,7246.23,3434.69,1168.91
1539.22,11359.4,862.823,2153.31
739.447,9198.16,2994.69,1978.62
1300.7,5939.93,858.734,1502.53
1745.23,7440.24,2355.85,1478.12
1539.27,6585.44,2403,1702.4
1245.6,10002.2,704.413,1602.21
941.185,7111.33,4299.71,1383.18
1317.8,5712.1,2854.25,2360.82
1520.69,7101.08,4424.57,1431.69
1672.35,10223.3,3421.12,879.284
1604.95,7518.18,701.018,1890.68
1667.82,12132.9,2021.12,3919.02
3387.19,21974,10760.1,5651.06
667.168,5938.21,1992.93,1206.53
1043.91,7585.71,1243.07,1666.22
359.986,7637.02,688.647,801.558
1015.75,6363.17,2449.1,896.127
1638.24,7173.88,-98.7401,4088.01
1308.47,8868.83,2564.29,1895.46
1321,15632.5,2865.84,1918.74
749.773,6715.89,1557.39,1685.49
1233.12,7719.09,2812.46,1439.56
1827.6,6958.06,1547.06,1021.01
1216.41,5923.08,2258.8,1637.21
1388.93,9287.04,1733.75,1518.21
1003.6,7040.78,1831.9,1472.22
1637.47,9231.48,1781.95,1887.35
1335.05,10188.8,2484.89,2077.03
478.608,6810.07,1783.59,1147.9
1705.77,7277.58,2102.24,1799.48
938.587,7346.93,513.566,2163.38
1395.62,9383,3750.7,2271.82
1772.14,9870.68,1749.95,2193.7
1526.12,7892.85,2054.91,1716.5
703.281,6355.27,715.363,1856.59
950.257,6166.56,-115.476,442.419
422.703,5644.65,270.581,1505.65
2247.3,7501.73,2966.84,1917.45
1161.17,7687.68,1784.22,708.473
1292.87,10045.7,-121.255,1898.53
871.764,8127.16,1832.14,2243.77
654.241,9154.87,1943.77,955.063
992.474,8279.23,1922.34,1693.2
728.67,6273.52,2221.18,652.654
1160.63,8280.84,1860.99,2450.24
453.809,6065.62,2649.19,1081.61
1344.91,8967.8,2731.48,1497.06
1396.79,7061.55,3471.51,1211.42
1682.67,10222.6,1777.34,2816.99
960.865,12992.7,-639.29,4791.08
2250.27,10595.4,1572.05,2332.16
1355.09,5876.83,3632.92,1614.56
1196.21,8241.1,3767.08,1627.66
1710.46,6587.33,2297,1772.47
636.269,904.549,-372.779,159.901
1417.77,7163.36,744.307,1155.98
1228.26,6394.5,1728.63,1072.55
653.17,7678.03,701.473,1515.06
1397.55,12606.5,1026.24,2183.9
1114.87,6988.87,2014.43,1849.64
1457.07,10858.9,3605.81,1047.78
1325.75,8564.23,-690.883,2668
488.834,6874.98,1235.36,1829.37
1022.16,6926.68,1230.96,1735.58
1338.57,5901.82,2182.68,1538.89
577.817,4116.02,2177.96,801.088
2496.38,12524.2,7719.6,1657.19
2376.74,13836.8,2244.4,2481.38
1765.34,10807,3956.11,1835.32
1450.44,9189.62,792.334,2195.26
1937.98,9218.93,1518.74,2523.24
2323.93,11219.2,179.058,2555.18
825.71,5531.81,904.045,1193.75
719.138,7119.73,1971.33,1159.12
1031.31,9174.92,4188.42,1563.48
1924.77,6329.62,2373.75,1564.71
1217.73,7652.27,1565.08,1361.19
1862.92,9056.9,3464.62,1815.16
1061.68,6788.1,987.138,1876.82
1172.18,8338,1540.46,1665.26
864.922,5558.12,2818.18,1205.45
1185.6,7550.41,414.251,529.227
707.547,5608.85,2313.13,2771.86
1203.35,7350.59,1337.23,1397.78
1630.21,8496.86,343.525,1553.04
951.078,7126.79,1311.1,1660.24
800.119,5244.94,2505.72,1238.12
631.194,5879.47,3459.82,1269.15
1537.36,7591.6,2242.29,1815.17
1146.22,6419.69,1898.58,1406.99
1690.87,11858.9,1089.7,1674.24
1217.41,6826.16,332.572,2009.33
1185.49,7974.44,1759.25,1134.41
1628.64,9465.73,1860.37,2326.4
