"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
19873.3,16580,78553.3,459.75,404,74579.6,1345.28,4865.88,3305.42,2464.14,-194.387,769.526,0.956913
19462.1,16656,76577,520.5,464,73516.1,676.124,4486.2,853.115,1046.55,349.061,573.848,0.956913
27151.7,22197,80164.7,543.75,486,73323.5,515.083,5527.91,1829.47,2122.35,313.262,158.407,0.963188
31082,23631,86200,1265.25,1087,76282.8,-28829.2,6746.11,7216.84,15886.5,261489,1625.17,0.966325
33966.2,25481,87359.7,1072.5,921,76316.4,8953,8700.45,2215.78,5534.37,-176.419,1461.18,0.971554
17883.4,15366,76272.6,513.75,482,69852.9,893.157,4101.1,838.685,1484.65,-181.554,712.383,0.975737
26789.4,22613,77639.9,531.75,501,69558.4,817.012,6113.71,6002.77,2515.42,-457.118,511.966,0.975737
26739.2,23360,75016.4,627.75,560,73464.7,865.699,5352.32,2861.76,1807.65,-11.7677,612.232,0.976783
17781.7,16525,70520,484.5,461,68876.8,1783.99,1017.78,320.282,788.697,857.959,38.8508,0.982012
18102.5,13301,89193.6,652.5,533,80229.3,926.628,8208.73,5704.78,2302.57,-66.5084,629.828,0.98515
28479.7,23854,78244.5,561.75,506,72756.6,1107.9,5619.44,1287.14,2990.65,150.972,603.204,0.99247
15514.6,12957,78472.3,689.25,633,71359.7,732.901,5680.94,1897.62,2400.4,252.463,428.968,0.99247
22725.1,18040,82556.2,979.5,872,73615.3,1143.44,8198.09,4931.16,1708.99,305.625,421.417,0.998745
26376.2,21833,79173.4,644.25,601,70252.2,1749.36,5305.6,1108.78,2770.29,166.622,416.909,0.999791
17928.2,14209,82690.2,669,597,73439.8,3305.38,4404.8,1138.69,1462.35,649.612,694.887,1.00188
29217.5,24752,77359.4,532.5,480,72704,472.671,4207.88,848.896,1185.62,272.791,641.591,1.01025
24536.2,22073,72849.3,455.25,461,64718.6,1087.12,3451.35,-261.321,470.05,29.6224,307.167,1.01757
10157.4,6957,95684.3,795,653,79787.3,3052.16,4895.1,2211.61,1862.99,216.813,1059.63,1.02594
20351.8,18517,72029.7,529.5,465,74626.5,2604.64,4105.21,1172.75,1171.2,54.151,482.414,1.02698
18583.6,15737,77390.6,657.75,605,71250.1,1514.39,5908.91,4693.85,1652.48,108.894,910.867,1.02907
20468.6,18229,73587.6,696.75,625,73059.5,1608.2,2000.26,1744.91,964.958,845.097,116.774,1.03012
22102.1,19269,75171.6,803.25,725,72609.4,4192.48,5015.24,4200.14,2190.96,415.188,143.245,1.03012
23973.2,20585,76322.9,333,301,72503.3,2981.86,5182.72,1072.06,220.065,335.812,390.79,1.03117
29173.3,20169,94794.1,1094.25,921,77864,829.486,10723.5,3474.79,4728,434.634,835.022,1.03326
17808.8,15937,73233.1,426,417,66950.4,2142.79,2841.69,472.328,739.562,242.263,460.541,1.05208
27244.8,21245,84044,869.25,761,74858.3,2241.53,6458.06,2113.04,3017.9,-265.241,711.75,1.05313
22543.6,19156,77125.6,732.75,644,74567.6,1547.26,5164.03,1190.79,1656.91,479.154,1005.37,1.05313
24946.7,21500,76042.1,527.25,476,72592.1,1578.94,4195.88,802.582,2034.54,68.9612,377.101,1.05522
32627.8,23260,91930.1,796.5,664,78613.6,6337.56,7029.68,2036.72,2325.97,187.985,778.162,1.05731
25197.5,20333,81214.9,710.25,617,75440.8,501.831,6386.46,2514.38,1668.58,-153.432,611.922,1.06149
38652.2,28832,87857.7,658.5,580,74406,2238.43,6530.17,2799.36,1716.44,209.101,409.223,1.06359
21788.6,18164,78613.5,597.75,512,76512,3824.92,6224.59,2437.06,2775.87,-74.0422,799.305,1.06568
26249.5,22325,77056.6,545.25,497,71898.4,3841.47,2775.7,35.9432,615.297,315.935,520.989,1.06881
23375.2,20728,73905.8,580.5,572,66509.9,890.972,4143.57,2926.27,797.589,-138.817,365.304,1.073
18528.2,15036,80757,531,488,71310.7,2184.29,5371.18,3304.41,2958.27,-235.147,744.054,1.07404
21514.7,16361,86179.7,811.5,681,78094.7,1512.8,8569.7,3560.99,2519.58,413.242,596.132,1.07509
31111.7,23257,87669.9,1025.25,877,76614.4,989.181,10135,3958.98,4605.39,-373.581,983.685,1.08032
20064,15960,82388.1,661.5,600,72253.4,4128.79,5111.09,2036.33,1295.78,519.009,472.412,1.08241
23660.3,18864,82199.1,850.5,724,76986.7,579.312,6706.89,2071.3,2674.83,60.1731,1200.62,1.0845
39143.9,29672,86456.5,894,792,73976.2,943.252,9007.53,7796.66,3199.47,-36.5317,1124.1,1.08764
20597.3,18081,74656.5,720.75,661,71460,1808.18,4164.42,1719.47,979.324,-217.29,44.2165,1.08973
18326.2,15868,75688.6,465,424,71873.2,5691.13,4974.62,1427.89,1537.61,-76.1628,528.148,1.09182
18824.5,15628,78940.6,919.5,796,75704,2598.61,4867.57,2038.09,1176.22,0.0146179,654.31,1.09705
19615.2,17572,73156.3,432,372,76106.3,2180.03,3505.79,571.619,1117.56,-18.0002,284.416,1.09914
21192.6,17485,79432.6,811.5,713,74589.7,3979.14,5706.07,3461.15,1900.12,630.481,582.531,1.10228
19445.6,15269,83462.3,1091.25,945,75678.5,8366.35,7142.82,1783.31,2685.37,707.828,937.042,1.10855
37614.7,28640,86072.6,869.25,724,78683.9,7258.25,7175.94,3659.84,3097.49,509.947,481.62,1.11378
20516.1,17799,75540.4,603.75,547,72335.2,1940.54,5834.81,3194.08,644.063,240.174,456.115,1.11378
35105.4,25984,88541.7,828.75,708,76713.2,2108.78,8626.01,7791.64,1571.28,43.7267,966.7,1.12006
38064.8,30337,82230.2,552.75,449,80679.3,1444.55,4665.93,1845.05,3247.49,101.749,768.471,1.12738
23368,18647,82128.1,893.25,788,74289.4,1524.65,6134.77,3705.13,1716.23,360.014,545.755,1.13261
32361.1,24373,87015.1,860.25,721,78193.3,3896.07,7057.08,1085.97,3027.52,194.216,519.297,1.13784
21042.8,18825,73256.8,504.75,489,67646.8,344.64,3951.74,2143.57,1963.49,-25.9963,493.803,1.13888
6865.32,6196,72615.5,489.75,452,71009.4,1451.57,903.006,847.142,1310.69,865.528,384.332,1.14097
24042.5,19533,80666,756,685,72328.8,1268.72,5872.82,1904.76,2647.03,-50.9059,405.647,1.14202
7426.98,5231,93048.1,832.5,687,79415.9,1792.43,5335.11,1905.07,1586.82,72.8638,282.5,1.14202
18225.9,15704,76060.4,621.75,556,73286,1605.48,4867.49,2490.8,937.822,109.23,142.044,1.14202
26376.9,22297,77527.8,603.75,557,71036.6,2130.54,5812.4,1424.29,2592.58,-214.186,527.477,1.14725
32120.9,25646,82082,644.25,590,71562,833.07,6135.34,6439.46,2493.1,-311.038,435.76,1.1483
29298.1,24901,77108.5,579.75,513,74063.3,1830.53,4396.63,4455.25,855.342,525.759,585.657,1.1483
29781.8,25323,77075.5,581.25,523,72835.2,814.161,5430.23,2227.24,2216.61,231.815,282.427,1.15039
40050.8,32776,80082,656.25,588,73142.9,2192.91,5629.87,2290.04,1850.78,332.096,592.496,1.15143
41123.9,31407,85812,645.75,571,74115.4,866.142,6997.91,2284.06,3308.69,128.523,536.25,1.15457
22905.3,20015,74999.8,515.25,491,68772.8,7372.34,3912.78,1366.29,2004.96,204.996,397.578,1.15562
24632.5,22173,72805.5,349.5,333,68783.3,872.544,2729.48,113.117,1031.25,236.419,329.277,1.16294
19085.9,15772,79305.9,672,600,73400.3,3790.85,4750.41,1945.27,1367.54,22.9921,628.631,1.16712
17317.1,14831,76521.6,688.5,619,72894.2,2069.34,4803.86,1044.15,1194.83,537.153,486.117,1.16921
23891.3,20463,76515.8,498.75,475,68812.8,747.844,5561.51,3385.01,2089.64,257.703,1893.62,1.16921
22280.9,19275,75756.4,573.75,495,75962.2,2010.24,4173.28,3198.46,2546.86,251.006,558.589,1.17235
19115.6,16291,76898.8,784.5,691,74403.8,3318.36,6132.26,5488.38,1743.1,416.304,246.902,1.17235
34884.3,25141,90934.2,1065,901,77464.9,3663.4,10383.8,4575.51,4533.44,383.886,1318.89,1.1849
15200.5,12233,81433.6,621.75,525,77613.4,909.241,5350.49,816.438,831.476,205.102,306.807,1.19117
28430.2,19505,95524.2,1033.5,881,76880.2,854.644,7576.44,6976.14,5760.16,153.567,1309.49,1.20163
20922,18108,75720.4,694.5,632,72017,1786.25,4948.81,1358.74,1741.11,287.392,694.006,1.20791
19229.1,16260,77503,880.5,772,74746.7,1772.32,5663.54,2185.98,1712.84,133.08,872.058,1.21418
19926.7,17541,74449.4,613.5,545,73773.1,6726.8,5413.95,3129.4,1474.57,183.614,420.966,1.21418
16696.7,13845,79034.6,838.5,753,72977.3,2266.55,5010.27,2865.65,2100.95,-177.688,646.016,1.21523
29974.6,25276,77718.5,788.25,684,75524.5,1190.28,5434.52,1076.67,2837.25,-35.6241,450.373,1.22255
23781.1,21045,74056.5,480,449,70060.8,4448.55,4346.6,743.077,1909.3,-38.0106,357.936,1.23719
17621.3,15436,74814.2,603,552,71591,1076.12,3993.6,564.527,1542.43,284.932,10.8994,1.23928
35385.9,26125,88767.5,988.5,841,77030.1,569.282,8420.68,2427.34,2348.71,214.269,1175.47,1.24033
35248.6,28081,82263.9,517.5,433,78325.4,914.299,5438.24,4830.55,1506.47,171.786,2074.67,1.24765
29148.9,24057,79407.3,565.5,509,72810.6,1911.2,6172.34,6345.27,2233.23,-210.608,611.573,1.24974
31759.2,25612,81265.5,1074.75,940,74930.7,4062.17,8867.4,2807.1,1449.14,-61.1455,625.111,1.25392
32074.7,28152,74667.7,435.75,424,67352.2,916.056,4680.59,1554.67,1499.48,-95.5067,244.27,1.25497
15515.3,13244,76775.1,829.5,732,74265.2,4768.29,3950.36,2242.26,579.155,507.115,610.474,1.25497
26033,22697,75168.6,549.75,477,75531.3,5263.74,3929.92,845.077,1249.75,174,655.487,1.25706
21713.3,18384,77404.6,598.5,548,71575.4,2208.52,5972.72,2062.2,1963.1,-41.568,578.683,1.2602
7371.54,6853,70494.9,435,401,71092.7,820.682,1588.61,4758.63,1567.81,440.473,111.627,1.26333
15944.3,13837,75516.7,588.75,525,73493.9,4179.79,3856.77,1718.1,1286.7,-96.3779,731.637,1.26333
25567.1,22872,73258.3,477,440,71047,1044.72,878.955,299.967,-77.2724,335.817,156.336,1.26647
13261.4,11205,77563.4,597,533,73405.2,1718.56,5079.83,2280.71,1491.54,304.369,137.103,1.2717
42214.9,24428,113255,1599,924,113411,2846.7,10948.4,4084.27,5239.35,343.5,1234.4,1.2717
37408.1,29988,81752,803.25,692,76072,1073.07,6720.07,2286.8,5217.11,420.635,872.354,1.27275
23946.8,20637,76046.7,559.5,489,74984.4,960.663,4234.53,2115.97,1388.52,373.503,396.126,1.27484
