FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.81E+06,1.31E+06,828763,173381,296357,225877,787216,143913,722856,1314.89,37290.7,30129.3,10885.8,16174.4,4099.77,2181.65,1.7645
1.69E+06,1.19E+06,850374,218978,443465,326015,816156,171547,765894,1575.35,38624.4,43703,13840.5,17375.9,7024.23,2509,1.7779
2.26E+06,1.33E+06,1.02E+06,436696,764132,466978,981800,300014,873351,4184.82,42708,81664.7,17298.4,22710.3,11207.8,5159.59,1.7823
1.96E+06,1.28E+06,913563,226752,411448,287494,858693,176054,772781,1047.03,50753.5,54562.2,16865,13865.3,5791.17,3048.46,1.8175
1.94E+06,1.06E+06,1.10E+06,341347,675725,417931,970100,225198,909459,3012.92,34421.8,68947.5,25267.1,18451.1,8607.38,4000.98,1.8291
946030,679912,834840,380590,607019,435551,836208,289411,789031,3827.67,224948,67246.7,35345.5,20013.2,7879.68,4582.19,1.8304
1.62E+06,1.16E+06,837877,243723,408377,318362,769647,206948,706620,1521.09,63445.4,40212.8,18679,6594.54,4949.57,903.121,1.8444
1.06E+06,715083,890150,327432,495771,348271,854113,270661,725850,2089.2,35244.1,45389.1,14098.2,14865.8,4718.84,473.636,1.8532
1.45E+06,1.02E+06,852195,210400,297111,226864,785785,171919,734299,2147.06,17079,27789.7,16205.1,6117.77,4300.56,1792.5,1.8621
1.55E+06,1.02E+06,906908,325459,493100,318970,927548,229767,849884,3111.58,22956.1,64642.6,14560.8,17101.4,7960.63,2963.22,1.867
1.49E+06,1.01E+06,885977,265157,415631,309836,804872,226376,702789,4955.18,47043.2,26819.9,9251.55,3577.49,1601.75,7317.22,1.8978
1.32E+06,930879,848530,274392,359195,253612,849791,217701,756244,2082.24,155300,26467.7,8611,7300.07,2885.46,1566.17,1.9021
1.28E+06,965280,797274,293705,364174,269907,809555,233901,753407,1793.23,25557.9,33819.8,8841.15,9083.06,4120.14,1398.16,1.9088
1.82E+06,1.21E+06,900028,336374,553879,373393,890020,241223,836671,2922.52,86167.2,58034.1,14832.4,26211.8,9039.68,3338.72,1.9257
1.34E+06,810557,991960,385875,515230,327980,942551,269908,857792,4134.16,39736.8,56636.8,20763,23003.3,6977.74,2861.92,1.9304
1.57E+06,1.05E+06,898556,275125,354740,257597,826268,227582,725343,1075.46,69791.2,48940.8,18245.3,12439.2,5139.01,2005.9,1.9379
1.84E+06,1.13E+06,972173,429712,574687,355491,969960,290951,886154,3130.05,40986.6,88898.3,59060.3,22738.1,13310.6,4211.65,1.9483
1.65E+06,1.20E+06,829020,186066,340574,264654,772119,160571,695265,1260.9,55515.2,39066.8,8038.25,11468.4,4756.4,1206.8,1.9892
1.79E+06,1.27E+06,845971,261169,448992,332643,809863,211109,742277,2504.96,79160.2,46665.7,25507.5,11054.9,12657.1,2025.12,1.9904
2.11E+06,1.25E+06,1.01E+06,349442,665839,433721,921107,243170,862217,3960.48,35445.4,76108.5,22864.2,30218.1,11875.8,3264.77,2.0135
1.28E+06,905503,851161,337865,441897,310058,855124,264151,767436,3666.88,133238,57153.6,13395.6,16128.8,8641.15,4264.23,2.0167
