FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.44E+06,1.02E+06,849287,268191,324746,239781,812606,214278,750963,1960.57,8492.75,72048.2,27477.9,14332.2,7154.77,811.097,1.9913
1.85E+06,1.30E+06,856225,308278,545478,389257,840799,242901,761491,1908.85,57859.5,49328.3,27086.5,14661,7106.31,2832.93,2.0781
1.49E+06,1.02E+06,877621,360254,409726,293090,838771,279533,773262,3080.88,139688,60115.8,32304.6,9181.15,12327.9,658.424,2.1003
1.75E+06,1.20E+06,875304,318247,609861,437109,837130,253255,753977,1825.18,19642.1,61482.8,10783.9,16384.9,7292.71,2709.64,2.1506
1.72E+06,1.23E+06,838717,453029,758738,555802,819074,341111,796860,4334.09,51381.2,66401.7,32126.9,15359.9,10365,2192.29,2.1546
1.71E+06,1.15E+06,893710,315998,585970,397805,883805,234486,808571,3481.19,20343.3,99789.1,26694.4,26492.6,9324,3635.89,2.1587
537753,495068,651732,598116,805225,801211,603006,606817,591397,4235.9,10415.5,4410.84,4167.52,1957.44,-235.704,1383.68,2.1728
1.07E+06,741465,863177,325005,357537,252207,850581,246380,791472,1996.41,27692.3,50026.2,7253.07,9522.34,7891.42,1482.92,2.2204
1.42E+06,876763,971923,335840,615212,421875,874968,252066,799409,3030.81,15141.2,170105,33100.5,24113.8,10509.3,1503.54,2.2523
1.75E+06,1.20E+06,873767,306417,477498,333273,859652,242656,757658,2712.76,8596.42,57239.8,11530.9,17857.3,6707.71,1396.49,2.2671
1.66E+06,1.23E+06,814629,316118,474442,352645,807229,250004,758670,3031.29,118334,68023.6,21367.8,10420.2,8785.81,2214.32,2.2739
2.51E+06,1.60E+06,945685,400970,597236,388656,922002,288897,832760,4719.66,10110,98619.3,19964.9,23467.8,10692.9,4063.36,2.3513
1.36E+06,962073,850983,308187,601852,426882,845928,237400,778905,3312.53,13933.4,88581.8,45490.9,19602.4,9087.6,1704.55,2.399
1.93E+06,1.17E+06,983772,533189,975893,589252,993693,352366,907901,7917.3,22528.4,191228,45604.5,27270,15711.1,3384.8,2.4133
1.39E+06,1.02E+06,819021,249852,327091,248694,789142,198601,754835,3160.73,8684.63,47192.9,11897.2,10362.9,7336.45,1264.05,2.4416
1.64E+06,1.24E+06,793066,169577,316525,248858,763147,143412,709468,1312.24,5471.79,37706.9,6519.64,10131.2,5594.37,789.483,2.4859
1.86E+06,1.16E+06,961870,446756,642790,424424,908699,325309,823997,3772.36,11881.1,170044,59098.7,32834.2,14326.8,2834.37,2.5054
2.01E+06,1.41E+06,857107,279616,513578,366867,839942,224679,746709,2153.9,8806.1,69857.7,36300.8,21886.3,6998.22,2420.93,2.5059
2.00E+06,1.43E+06,839149,383584,615153,438686,841357,286713,802721,4760.18,31472.1,163964,70494.4,24481.4,13102,3202.8,2.5666
1.21E+06,793817,914240,165541,327942,228868,859733,126517,785068,1449.9,8280.96,3049.63,1428.85,-87.026,-415.816,1431.61,2.5805
1.66E+06,1.36E+06,731832,100809,162301,141442,688485,91317,662365,1910.11,27805.1,32058.1,13861.5,3658.24,5986.3,1239.02,2.6061
1.78E+06,969360,1.10E+06,467080,743879,466880,955978,330159,848828,4683.43,124991,96451.1,30356.2,23109.5,14902.1,3314.94,2.6095
1.53E+06,1.17E+06,787256,169881,295978,228054,778706,141016,722814,744.905,11965.8,36988.6,9349.57,6221.36,5396.06,1183.25,2.6349
1.55E+06,1.16E+06,799780,264344,425675,322771,791288,211437,750134,2343.36,68346.9,59480.5,11805.7,9719.66,10076.4,1746.41,2.6576
1.10E+06,808395,819914,371165,490268,364178,807739,299210,744291,3268.57,14840,47081,17328.3,13327.7,4854.72,1558.37,2.6698
1.39E+06,980858,853238,358826,428908,316784,812366,282618,761790,4096.92,66388,46745.1,14800.4,8575.61,9019.71,1702.82,2.6735
1.43E+06,956941,899460,422860,815681,578766,845607,328742,771778,3258.97,11526.7,63765.7,21954.5,15630.5,9104.21,2060.84,2.6994
1.75E+06,1.23E+06,853065,341904,693691,520009,800399,275391,744914,1770.19,102082,71475.2,17067.5,14245.4,13562.3,1817.91,2.7892
1.46E+06,938932,932532,432687,684673,449849,913204,319891,811564,3077.4,15002,78496.3,19602,17063.5,11518.4,2397.07,2.8109
1.78E+06,1.34E+06,797401,139103,225075,185018,729901,125333,665921,2961.35,17664.8,48437.4,9196.41,3484.91,3374.41,1025.09,2.8323
1.58E+06,1.03E+06,926603,319769,556152,397380,839729,264703,724817,5534.73,8090.29,91133.8,29855.9,15387.1,6191.1,2897.1,2.8427
1.96E+06,1.21E+06,975762,287701,468746,303395,927002,197795,872724,3316.1,9207.15,63122,25783.8,10582,9076.09,1769.79,2.8681
1.53E+06,1.08E+06,850443,297306,595762,440363,811732,237241,751908,3533.52,30955.5,75304.5,14484.1,14204.4,8175.48,1631.4,2.9308
797911,458196,1.04E+06,287489,476935,285309,1.00E+06,190729,904390,2071.26,2781.93,64041.5,18058.3,14555.3,6339.64,1253.33,2.9646
1.31E+06,872260,900636,294810,359230,253677,849656,232850,759656,3563.27,39784.5,49183.1,20085.5,13767.7,9683.72,1609.78,2.9827
1.53E+06,1.14E+06,803278,534302,707304,535384,792669,451051,710743,6444.69,31276.7,29516.6,19576.7,6769,1588.71,3511.03,2.9918
1.55E+06,1.06E+06,872251,373908,640065,471794,813997,290303,772796,3202.93,5952.47,77412.8,32600.2,19076.9,9684.99,2659.59,3.0132
1.11E+06,904119,734022,92475.3,125276,103229,728142,83182,667033,1105.41,7411.83,32584.2,5200.41,4191.71,1557.74,323.388,3.0194
1.71E+06,1.18E+06,865861,391077,669873,449316,894524,290130,808762,4830.56,21945,110901,32787,16826.9,12082.7,2238.74,3.0484
2.43E+06,1.50E+06,974798,408399,576070,355047,973511,288029,850745,4536.19,70103.7,41164.7,28806.2,7587.22,6273.75,2761.8,3.053
1.70E+06,1.12E+06,913675,332510,428119,308636,832279,266876,747562,2529.87,5563.8,55577.5,12556.3,14458,7619.46,1862.87,3.1062
1.63E+06,1.10E+06,893006,360674,434736,284495,916858,266840,810989,2753.33,18088.9,59643.7,13983.7,22465.1,9108.24,1387.14,3.1118
1.55E+06,1.13E+06,822742,231773,312058,234670,797864,193436,718915,1875.75,37844.9,46520.4,17862.3,7213.53,3602.66,1151.72,3.1386
1.74E+06,1.18E+06,883562,340622,691129,502247,825644,270628,755181,3462.22,18384.4,79221.9,20292.9,16492.4,9133.12,1898.11,3.1399
1.75E+06,1.12E+06,940159,425711,663563,428136,929933,317390,804773,3571.66,14800.7,95896.2,60307.5,20568.9,11814.4,2809.79,3.1514
1.64E+06,1.16E+06,847805,386980,629314,458810,822974,301084,771173,3429.09,31208.8,56366.4,12175.4,11154.4,8748.47,1779.24,3.1616
1.54E+06,1.05E+06,878376,251182,579217,448846,774275,202220,745272,1737.19,4490.53,37730.6,13109.3,14407.8,7905.46,1918.02,3.1911
1.23E+06,819949,900772,367034,574147,399912,861409,284956,772823,2088.92,56041.7,81625.9,24311.6,17146.8,8670.74,4145.75,3.1994
1.74E+06,1.15E+06,902654,508138,965340,706337,820011,394073,773671,6249.41,36125,12949,17445.6,3080.68,1520.55,3885.96,3.2303
1.57E+06,1.01E+06,931066,326440,472064,328777,861492,250537,781778,2675.98,28043.9,66877.9,29322.4,18847.5,11732.2,1549.34,3.2458
1.62E+06,1.06E+06,923482,551855,919518,632047,872896,419551,789208,3723.49,12415.6,85620.8,41086.3,15377.2,10657,2590.23,3.322
1.63E+06,1.10E+06,891112,386409,558182,391553,855336,300197,772312,5217.74,244921,65992.4,20572.8,12133.3,7380.5,3618.63,3.4694
735854,450811,979374,296928,482938,324802,892121,223468,797237,2385.43,23577.5,49373,19528.6,9209.49,8791.78,626.627,3.4739
1.50E+06,1.03E+06,875260,243723,473359,341990,830478,192421,759969,3403.3,25974.7,69913.9,21153.8,17406.5,7421.19,1551.99,3.4761
1.04E+06,794021,784643,257474,453298,380090,715564,243604,634163,1768.73,7957.82,2455.57,3014.51,224.794,636.789,965.154,3.4852
1.43E+06,995762,860800,406988,491251,350164,841751,317065,770167,2991.64,63599.7,93144.9,27357.7,11161.2,8534.71,2057.13,3.5972
1.88E+06,1.37E+06,824005,347390,536719,381794,843469,270480,770608,2654.69,20884.5,65180.7,13916.3,13423.8,6822.13,3033.26,3.6737
1.42E+06,1.00E+06,850878,274363,365723,257962,850643,211459,778487,2903.66,2843.85,46347.2,11729.6,13408,9898,667.901,3.6995
1.12E+06,849052,790791,284439,344751,260167,795069,237923,717306,2544.34,100481,37408,19310,10445,6367.1,856.412,3.7605
1.42E+06,988421,859737,401910,657655,468423,842386,300757,801797,2940.72,32834.3,77323.4,16924.7,15828.5,10386.7,2507.62,3.7657
1.69E+06,1.25E+06,809199,351838,453514,311538,873436,260902,809126,2811.02,26724.9,70075.1,20448.6,19587.8,8231.67,1912.81,3.8115
1.68E+06,1.07E+06,938675,309985,372258,251347,888631,222304,836652,2703.98,5910.61,119062,34883.7,28131.1,9091.55,2207.43,3.866
1.33E+06,991018,803877,297370,436026,320987,815036,234268,761615,3123.75,16150.1,49390.6,14871,17417.4,5625.09,1454.91,3.9078
1.33E+06,935749,855213,231721,443680,338247,787022,191304,726762,2097.85,8325.21,73753.3,50213.9,6345.11,6612.24,1154,4.0268
