Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
15914.1,1871.83,1997.83,2429.31
16239,2525.87,1085.15,1293.14
14630.8,1305.03,1939.34,840.278
34629,5361.83,4858.33,3548.67
11369.2,8158.15,3286.39,14037.8
18188.1,830.613,2979.52,3943.61
14259,2003.08,874.672,2754.09
65760.7,668.856,2224.83,1873.95
10585.2,1336.98,775.711,1018.46
13333.5,575.144,2031.68,1798.2
18392.4,1473.4,2908.81,4029.77
10370.9,-446.798,943.314,584.216
15448.9,2315.11,1990.57,2758.69
13195.8,1933.56,1539.81,2084.44
9967.31,1269.11,1712.68,1730.52
13695.9,2244.36,2828.56,6967.08
19971.4,952.157,1399.89,1087.08
14253.2,3302.4,2640.26,2771.43
11718.5,1270.18,1314.71,2879.37
24600.4,1683.74,2331.52,1766.66
29554,2424.8,2877.29,2079.59
26365.2,1955.95,1868.57,3009.86
18564.2,987.331,1745.39,3734.08
17342.5,6989.1,2199.94,2909.77
22903.3,2936.51,4409.22,3869.73
13897.7,2090.21,782.438,1267.29
12398.2,831.85,1838.1,2131.82
14338.3,1067.01,2143.38,1732.92
9061.61,87.7757,1281.63,1656.87
10589.2,715.68,1370.1,1444.66
20737.8,2081.45,1520.25,2747.61
18196.6,822.686,1366.46,827.593
12527.1,3464.11,2053.43,1787.32
21748.4,139.13,2478.17,2903.08
15724.6,2693.97,1762,2319.92
15887.6,1395.78,2177.62,4228.93
14265.5,1741.96,926.342,2087.54
13960.9,611.24,467.637,1481.66
16059.2,1591.63,1870.71,1767.98
20495.8,-362.717,1335.62,6222.54
10553.5,2401.24,1828.9,1115.24
12611.4,1069.6,1588.18,1415.57
78126.9,3635.44,3709,2320.22
15069.8,1563.38,1575.6,2148.17
39965.8,1619.67,1796.94,2398.81
13353.7,1515.59,2071.6,4101.73
42939.7,1061.51,1759.3,2854.65
9914.81,2024.51,2460.93,4404.91
14514.9,2879.04,1304.31,926.378
19002,997.077,1855.26,1640.91
10947.8,638.199,1741.41,2907.14
18067.6,708.284,2128.06,2689.01
9896.4,6430.12,969.912,1004.23
14970.9,1905.9,2261.32,4014.08
20445.7,2104.72,1699.21,2532.35
14477.1,832.542,1312.43,1481.17
24927.4,2859.21,3922.37,3694.57
15702.3,523.422,1793.69,1974.48
17654.7,2436.62,2090.01,2002.34
13925.2,635.388,2779.94,2414.92
10556.9,695.991,1707.68,1528.95
17340.8,1994.47,1809.09,2067.08
15865.2,492.202,1502.97,1602.38
23815.7,3595.78,2786.05,9242.45
27265.6,2946.37,1768.43,2056.66
7641.69,178.601,1425.07,1750.2
14398.4,950.845,1813.64,5586.38
13809.4,3031.16,1322.69,1858.1
38802.4,335.822,1392.2,1242.03
23011.4,245.254,2140.35,10316.8
25964.5,322.488,1125.33,1821.76
10160.8,-1863.49,1200.98,2998.41
15483.6,2663.29,2018.66,2196.01
13823.6,1019.08,2264.42,1514.74
15082.4,658.024,2467.32,2211.86
12439.6,291.749,903.362,2020.72
16691.9,3092.65,1470.1,8403.25
12319.8,660.717,1343.94,2878.63
9175.57,-585.95,1397.4,1039.2
11247.6,1025.06,1364.94,2160.76
14541.6,2311.42,2356.07,2767.15
56854.3,3995.49,2423.58,2086.63
12972.4,1825.47,1511.48,1833.57
14554.6,2967.33,1149.88,2662.27
8577.17,2169.43,2057.5,476.595
22227.2,375.494,2243.64,892.791
9380.27,353.632,1407.98,5126.1
16726.9,4762.96,3458.34,13346
11502.9,2009.83,2173.64,3181.84
73539,2849.34,3250.77,11255.1
29923.9,1546.7,1957.11,1761.33
14724.9,2179.97,1815.04,2423.19
15069.8,5497.61,4414.28,10575.3
12380.8,1624.08,1823.74,3053.4
8059.62,1007.43,1185.65,885.953
12921.7,3430.97,1366.06,2026
12255.1,1104.7,1214.71,1438.73
