"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
-3.37523,1695.54,196.595,452.779
793.77,6980.92,504.535,855.347
183.559,1159.98,196.876,84.507
247.731,1763.69,142.024,555.824
290.516,6272.34,1680.93,381.561
802.052,33440.5,587.58,1699.86
154.721,1752.64,178.046,249.443
458.064,2087.93,553.489,287.242
2007.31,14884.9,1609.9,1668.99
145.437,4075.64,1021.65,659.32
579.304,9788.12,1136.85,1269.91
-76.9889,1778.08,293.875,75.9349
12.1813,2009.88,166.835,364.922
968.98,7374.13,858.07,761.448
546.235,3540.82,1322.15,573.851
336.996,15249.2,524.023,1026.81
966.477,16380.3,637.391,785.026
1322.12,12307.7,434.275,2143.67
1219.66,9661.99,844.437,3287.53
214.516,2161.04,-20.2292,329.892
400.847,7978.03,245.972,1353.82
848.057,44780.2,512.828,1079.17
818.182,24015.6,1132.33,653.51
220.13,3028.09,444.188,198.828
634.66,6025.39,995.595,864.447
1026.79,8225.91,246.109,1147.23
1689.25,9517.95,1017.9,2071.36
1008.01,12819,1818.7,2176.58
115.297,1586.61,585.576,263.166
787.044,7985.16,1283.21,1487.57
200.011,7090.06,966.562,1097.22
818.467,45494.1,433.122,1377.11
576.542,6155.03,615.567,263.988
460.374,5844.31,-69.4372,218.693
963.014,9249.42,711.307,1354.11
1496.32,9415.38,1109.73,1749.46
505.44,7523.12,1156.57,968.363
668.456,10580.5,1463.58,631.845
297.324,3311.57,579.512,159.108
420.439,1938.29,854.795,-285.783
691.58,12445.8,1189.08,1709.68
1184.71,26359.2,1993.27,1239.29
10.1426,2539.47,757.076,46.3368
37.4549,2426.99,473.748,353.432
10.5595,2278.63,588.677,17.3671
1190.7,11347,702.493,1196.5
661.175,8651.32,809.067,554.163
221.113,3004.78,274.104,475.794
-112.172,2430.71,297.33,333.905
443.122,1569.2,-111.9,314.472
507.516,7944.96,465.082,1646.13
411.013,2028.63,454.387,191.436
497.075,1557.14,660.176,287.362
564.532,9097.59,1808.57,1182.86
1259.97,8235.38,1028.55,1046.24
1746.7,34556.7,779.59,1374.93
150.104,2438.2,573.486,728.845
497.515,4154.52,1266.3,483.242
206.301,2976.05,644.524,498.781
1003.1,6958.21,1050.22,1183.88
161.139,1236.72,256.245,357.812
171.373,2360.27,1665.5,197.601
215.445,3683.17,782.858,-154.645
1623.09,12327.8,495.684,1588.48
804.591,9101.2,1000.38,1579.88
323.575,1890.05,191.251,435.005
632.769,8415.55,295.21,1322.9
290.837,2555.75,522.885,163.215
1006.37,9415.1,1349.13,1125.61
167.802,3077.88,1220.92,301.789
1198.59,18198.8,204.244,1341.55
551.332,1587.8,-234.915,371.166
-226.389,1710.09,599.609,308.111
289.201,934.987,263.523,564.42
304.579,1365.37,399.333,168.878
933.812,4203.96,1971.21,590.352
-117.389,1473.83,473.159,171.241
-263.256,1556.42,275.721,104.795
690.673,10192.4,141.664,1507.31
503.437,7637.03,1251.97,2169.78
49.19,7694.53,1124.01,671.187
944.563,6627.92,1058.93,666.163
-209.072,1092.3,737.801,-92.437
1391.97,9694.41,2236.79,1505.53
661.601,9026.39,915.597,1200.5
253.928,1810.96,177.368,151.935
134.383,1237.73,593.129,264.57
109.33,5381.27,746.498,782.322
591.021,5164.84,1866.47,308.476
2104.94,16344.9,3561.32,2124.73
197.909,1595.57,750.823,144.777
2288.52,18860.7,1819.01,1355.48
927.596,11419,1179.98,1393.55
101.783,4141.86,491.44,544.722
310.875,5147.64,1046.93,144.675
-194.04,1147.93,-4.12848,19.0254
1081.87,9554.73,803.243,932.222
15.0183,1576.5,-14.8969,146.124
828.484,9567.54,904.937,1360.23
1555.31,5399.12,2150.91,1540.03
98.1761,1774.19,928.151,-101.943
484.194,1948.34,466.186,236.109
517.27,1896.9,283.487,-74.4079
1204.83,9305.17,1266.73,1488.81
-265.664,1714.61,124.031,138.361
1941.21,17661.3,5991.17,2266.44
291.091,3421.38,609.996,102.049
18.5671,2322.05,362.259,-162.34
738.666,10770.3,914.706,1279.59
1137.71,5942.36,118.114,1238.67
888.337,14969.5,270.23,1217.95
965.477,10943.5,482.335,835.378
-58.1086,803.212,622.015,-17.2559
1394.19,8667.31,1067.15,1024.49
1212.32,20146.6,396.851,489.798
404.62,19736.4,1461.14,783.31
1584.46,27405,743.774,2093.4
382.404,4365.16,649.342,299.494
892.667,24901.6,3051.99,818.747
1415.64,10005.6,664.604,958.125
1463.57,3452.15,1882.48,345.135
853.917,7833.01,108.172,782.95
436.627,1485.62,121.009,82.6725
1384.38,14508.3,532.995,1442.57
1303.34,9744.69,808.24,1486.76
929.2,9938.78,39.7571,1029.91
-46.597,2961.06,329.248,289.577
353.078,1720.23,1791.04,524.14
520.601,14160.8,736.971,1345.38
731.15,5143.8,906.961,214.425
891.818,11668.9,1262.66,2556.41
744.704,8416.37,220.231,974.606
459.39,6631.14,335.242,1015.87
233.088,1523.42,492.051,111.466
-204.434,2262.01,845.817,244.556
2132.06,46173.9,1194.19,1633.51
959.666,45448.8,842.199,1118.46
1124.87,12208.4,798.913,2235.92
1324.5,10551.1,1069.29,1596.2
819.676,17950.6,182.917,411.552
897.064,9474.45,999.055,1719.98
601.235,9732.79,1039.84,1201.52
545.167,6208.77,1475.61,624.792
-282.525,2441.99,783.59,-43.2755
861.106,6648.78,108.52,1777.19
754.27,24696.3,50.3419,1074.48
221.742,2605.33,1000.33,37.6358
846.388,25094.6,527.443,1209.26
482.073,6484.35,975.145,103.965
431.977,2015.66,146.565,158.917
569.289,3008.85,676.09,486.083
793.605,6704.47,1325.02,1062.9
288.191,1341.35,335.315,273.933
563.126,28536.9,554.307,1476.02
-51.5647,1798.88,645.952,236.296
