FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.45E+06,958247,910735,739829,392242,269731,872519,558596,794667,4305.57,202401,75851.8,45548.2,16192.7,41893,3405.63,10.9669
1.97E+06,1.01E+06,1.16E+06,1.52E+06,888517,426368,1.25E+06,856733,1.06E+06,5697.71,137645,158186,41480.2,46827.3,88847.8,6226.24,10.9675
2.05E+06,1.39E+06,886078,535136,434193,310000,840374,406313,790232,1982.54,182701,77454.2,28424.7,27580.5,40707.8,7027.03,10.985
1.95E+06,1.51E+06,773351,395860,258627,197857,784284,311309,762959,1246.58,289450,61697,22644.3,8988.03,27824.8,2674.75,10.9886
2.13E+06,1.49E+06,860346,598249,485911,350813,831060,468730,765791,2059.23,115094,66898.5,27311.8,16297.6,28233.2,4279.47,10.9922
1.26E+06,821164,923725,623092,314554,210867,895030,462087,809058,1559.68,164457,50139.6,17343.5,17343.1,27902.6,3398.59,11.0046
1.37E+06,954723,858539,860763,521569,347562,900390,624230,827352,5270.24,121928,63824.1,17753,15636.1,31598.4,5388.37,11.0289
1.66E+06,1.26E+06,790234,332855,197181,148107,798803,263410,758184,755.347,102774,49812.5,13585.6,13750.9,27842.9,4020.25,11.0668
1.18E+06,829189,850490,598221,447263,330989,810775,444256,807941,1736.39,111525,61151,16460.6,11910.2,25458.3,3688.76,11.068
1.57E+06,1.10E+06,853221,542433,347332,249285,835987,445404,730706,1914.83,239072,50234.3,9143.87,13798.6,23067,4311.15,11.1082
2.19E+06,1.56E+06,842558,546740,385474,273672,845115,395073,830338,5771.05,271774,71143.3,15885.8,27351.4,38658.5,7959.8,11.1148
1.39E+06,1.03E+06,809272,652743,503685,357559,845207,494996,791210,270.605,108791,82821.2,23593.2,12523.5,28370.7,4656.26,11.1407
1.20E+06,812670,885996,559146,319918,223252,859796,440796,761095,3963.15,98240.1,83207.6,17435.9,16625.9,29331.9,3553.71,11.1529
2.09E+06,1.36E+06,919851,1.02E+06,720907,477247,906332,714876,853036,1905.22,147473,958164,48236.3,53196.8,70535.2,9507.83,11.159
2.37E+06,1.63E+06,871344,808614,545858,372851,878406,609769,795660,4842.58,154293,107463,38534.7,44019.6,45126.8,5350.5,11.1591
1.38E+06,1.05E+06,788116,467784,395950,315880,752089,375668,747123,1422.78,412985,46008,12376.5,7642.89,18318.7,2292.79,11.1833
1.50E+06,1.08E+06,834069,688800,517895,381741,814000,524643,787736,7872.96,210939,78025.1,18637.9,16355.5,26214.9,4870.75,11.1961
1.62E+06,1.24E+06,784673,581290,486868,373536,782042,464600,750697,2062.72,628517,60018.7,13026.1,10231,21817.7,3135.47,11.1986
2.45E+06,1.63E+06,901351,891454,594734,369406,965984,609962,876895,2409.54,273166,162435,47038,54421.3,71761,8213.61,11.2015
1.52E+06,856967,1.07E+06,871891,495431,303512,979397,571442,915464,3608.93,176725,90456,38905.7,30706.6,49251,3526.57,11.206
1.09E+06,811476,804759,588832,480688,382445,754129,484666,728954,579.948,65736.6,52777.6,18184.4,16717.7,24223.5,2845.71,11.2097
2.89E+06,2.05E+06,846553,641275,515059,349554,884085,457681,840683,694.495,114033,98465.3,19099.8,40603.3,47684.5,6435.85,11.2119
1.34E+06,946284,847300,543212,340619,233140,876604,379586,858638,507.249,72707.9,84869.2,12592.8,22485.9,40652.1,6144.28,11.2186
2.69E+06,1.66E+06,971721,1.05E+06,845900,511256,992732,688298,913545,4051.83,128135,114433,43864.7,45377.4,73134.6,5399.72,11.2264
1.52E+06,1.06E+06,861224,636710,460562,309391,893166,446701,855216,3553.85,92316.8,104311,25670.8,45723.4,54154.4,7976.66,11.2412
2.47E+06,1.42E+06,1.04E+06,1.09E+06,665788,364104,1.10E+06,695534,942458,2868.02,554517,127460,31118.2,52458.7,74065.8,6524.55,11.2414
1.76E+06,1.33E+06,794923,549917,354673,273929,776857,452605,729003,1036.59,222948,56903.8,12713.1,11312.6,31945.8,2622.2,11.2442
2.06E+06,1.39E+06,890450,621704,466672,326344,858000,478874,778957,-321.202,253635,74920.5,39649.2,18244.7,42951.5,5910.72,11.2443
2.07E+06,1.31E+06,952448,727734,503963,322324,938118,510461,855384,4021.36,211866,105273,23539,39528.4,65569.5,6948.11,11.2485
1.39E+06,901115,925038,669850,343858,240090,859323,521068,771320,3700.67,109463,75880.1,37606.9,15145.7,42773.3,1953.69,11.2712
1.84E+06,1.32E+06,837307,543433,336228,224437,898856,382373,852727,675.981,163741,73030.7,17665.3,29053.4,42644.7,4439.47,11.2854
1.15E+06,774421,889074,741204,459294,309947,889108,534479,832068,3517.5,111970,75644.8,22068.7,19723.7,34738.1,4971.53,11.3097
1.69E+06,1.21E+06,839070,522154,281168,203821,827692,405393,772811,908.045,519417,65425,20539.7,23071.4,31454.4,3155.32,11.3147
1.67E+06,1.26E+06,792329,551180,317047,240877,789732,438203,754692,762.383,245154,37457.7,16664.7,15360.2,17667.3,3270.9,11.3274
1.37E+06,976609,839336,570132,358670,252037,853850,449434,761133,1554.49,35101.7,67300.2,23126.1,16471.9,26630.7,2631.78,11.3282
1.49E+06,894643,998744,995373,704655,464507,910198,721441,827821,3682.57,296664,76182.2,28361.2,17561.5,33825.4,6618.44,11.3344
