Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
9043.8,1820.08,1156.83,1100.21
7771.72,1732.74,1128.18,579.127
9074.35,68.3707,628.97,754.311
6319.44,965.978,824.458,660.699
33871.1,621.83,1012.96,1752.3
15059.2,-61.1662,1551.05,1728.75
7695.91,1429.2,648.804,1040.94
17075,154.684,1492.17,423.17
10742.6,-34.386,1345.53,1455.85
9906.24,2104.46,1794.92,444.726
25699.4,4853.99,2636.81,1940.49
9293.54,1503.22,835.004,592.931
35508.1,1571.52,1626.56,519.208
7812.24,1730.51,1119.64,923.945
6767.74,867.442,305.943,1194.28
5912.71,1413.1,1138.83,890.798
9910.33,1391.5,1332.04,951.272
18265.2,1532.4,1423.6,658
10263.2,68.5742,2013.9,441.489
11787.9,2423.43,1285.91,1163.74
16458.3,1792.12,1211.35,1181.21
21800.6,144.279,1325.87,1704.59
16781.1,1101.3,1362.62,746.577
7961.29,1897.83,1176.96,1006.9
9297.11,1591.93,1391.31,891.432
15868.7,3726.21,1362.78,1147.35
9755,1363.23,1034.33,1184.35
8131.69,-1241.66,747.199,976.087
7652.21,180.167,500.024,564.646
12000.8,-548.089,846.215,242.257
8553.08,-250.662,1378.47,1573.69
7649.23,3570.4,1268.11,883.046
9272.17,626.529,946.56,884.071
23078,3327.97,2778.16,2286.51
8879.41,2741,1407.07,1048.62
18738.3,123.978,832.786,2337.64
40053.4,3395.01,2186.88,1785.28
11056,1641.18,1149.33,1304.72
6593.93,1332.07,883.362,1117.35
10538.4,850.283,1405.38,1487.59
9263.02,2753.42,2138.48,1857.16
9031.88,456.84,1065.49,808.667
7259.58,-147.069,973.485,1515.99
8223.44,1822.26,1330.64,1306.9
12030.4,571.608,792.058,629.984
37279,-148.735,1270.18,1431.63
20890.1,5539.82,3756.53,1744.24
6491.13,1977.66,1212.22,1599.03
10263.1,1539.03,1128.11,746.979
7925.5,979.271,1849.36,1522.88
6485.4,-1166.7,887.851,1235.68
12007.4,2737.9,1316.28,2790.82
8553.35,-130.247,1277.24,1562.56
13476.2,5072.51,2986.61,1351.46
12106.1,4182.96,1549.74,2193.9
7087.98,1226.34,741.27,1223.96
6147.31,1613.85,694.691,357.092
11646.3,1174.73,586.261,1135.23
5805.41,3166.86,722.446,1407.96
15785,-484.047,1022.21,1049.62
7964.67,831.403,796.126,1834.16
17177.8,131.603,1276.83,240.612
10832.9,1320.71,1329.07,1640.54
5387.08,-222.47,709.51,466.468
9823.05,3151.44,958.165,1093.31
10291.7,1104.82,1051.86,785.781
10002.2,674.265,691.418,1118.88
4927.99,1660.44,997.058,718.574
7409.11,1629.88,1311.68,929.278
13936.1,273.928,1577.96,1376.85
38179.9,10227.1,3028.32,3163.4
8156.28,929.993,519.206,1059.68
18817.7,1463.49,1261.74,965.082
12636.3,781.934,1201.19,681.418
5137.22,979.113,636.498,443.992
7999.25,2348.66,760.753,1253.46
5585.21,2048.32,827.213,2120.28
7385.02,278.586,926.667,1247.81
11006.3,488.302,1972.7,1720.5
15862.1,-74.7653,1746.33,1057.54
6368.4,-1119.41,1421.02,1161.93
36432.7,4701.61,2902.32,2515.34
11147.3,2714.36,1431.87,1628.29
8264.05,1437.65,1495.87,1632.18
7053.38,1089.52,807.907,1283.98
38868.5,570.04,1668.24,1294.33
5582.64,-228.64,625.791,1236.26
19678.6,513.237,1046.72,1147.13
7725.94,3243.07,1851.64,1988.66
8243.01,3474.94,410.584,874.054
10016.2,1481.83,1319.16,767.792
4750.53,-403.783,941.604,942.033
14475.1,2396.38,2552.06,1565.24
8347.02,1980.3,1224.91,1209.48
8785.75,2544.14,1844.96,1909.31
19892.3,-80.383,1299.33,132.183
7944.52,2834.82,1184,863.313
12755,65.6812,1490.02,868.183
6773.01,847.64,1413.08,1598.98
8929.46,1845.62,1693.46,1906.77
15942.2,629.642,1180.94,1545.65
11374.9,1745.51,1984.34,1571.71
7657.14,2714,908.334,1717.47
9189.92,1354.35,482.484,1223.66
13420.2,1095.41,762.185,1200.28
18404.5,301.136,1142.57,1582.09
11265.3,-676.831,1503.75,1194.95
6355.19,-123.806,1449.97,1444.34
6072.05,2405.12,931.056,1106.31
12349.4,368.707,1287.62,128.458
20742.5,411.01,1169.94,361.676
17087,5473.59,1408.32,1854.37
17656.7,593.699,945.218,577.189
9300.95,969.287,656.166,1069.27
13394.4,11.3224,1421.97,2201.85
27028.5,-407.593,2493.73,1536.37
8720.04,1697.92,1570.36,931.574
7548.06,778.229,1019.4,799.867
8375.81,1638.79,1258.21,908.144
44845.8,-1157.73,1117.83,1359.62
11697.8,3035.83,1800.55,1194.73
8110.62,454.348,866.51,1176.56
15085.3,3414.77,953.327,981.922
9279.18,3407.12,1279.07,1611.63
11381.9,1203.13,1333.35,2089.4
7210.94,96.1798,1376.25,2251.95
19758.8,-569.145,643.107,544.041
6996.18,722.948,1393.56,2518.55
13130,807.751,1225.39,2210.98
8069.49,878.263,708.898,1023.44
7165.6,108.646,794.57,1073.51
47318.3,1624.05,1533.9,1275.23
22093.1,598.708,756.133,1419.16
11094.2,1426.04,1631.41,1600.1
12993.6,1050.65,891.027,2086.83
11116.2,1422.71,1483.99,1079.76
30584.9,-929.14,1277.37,1131.31
13524.5,1155.89,748.81,627.32
14015.3,2493.2,1385.79,1645.87
3956.06,322.992,1134.54,1015.39
11820.9,1902.62,1463.53,2138.34
9938.78,902.211,1145,2001
18606.4,664.047,831.867,867.954
10199.3,905.898,687.137,798.881
11520.3,2485.04,624.648,1004.51
13335.9,569.478,1365.33,590.504
9955.99,815.66,1084.5,934.676
15007.4,136.547,1271.37,433.631
7578.3,703.312,1070.11,1184.12
7210.93,2425.14,737.228,1155.49
9038.28,2991.34,1291.34,1421.33
16379.3,1216.18,709.132,851.993
8694.57,984.332,1127.39,1114.45
11240.8,-15.212,1434.8,912.276
8739.1,427.972,1380.62,1148.88
8286.89,3288.23,994.835,1472.36
33296.7,2557.1,2670.49,1974.9
11452.9,880.707,1583.92,1174.66
7006.46,2680.37,1512.83,1446.24
61577.1,421.417,3457.13,2594.1
43636.3,-74.9213,2150.38,321.033
13833.5,621.671,827.99,52.7545
20677.8,965.112,2118.83,1614.38
11073.1,1678.74,1126.94,160.889
6885.6,1308.46,928.44,1911.6
14524.5,-622.045,1039.5,1106.02
11432.4,514.033,735.996,1032.78
9551.24,1682.91,1039.77,1182.18
14372.5,1084.36,1929.18,882.693
18984.3,2446.48,1197.21,701.282
10733.3,1120.59,939.731,1093.32
6865.08,-44.8405,1477.42,1120.02
10102.6,1862.15,757.719,1557.97
9853.22,1757.3,822.349,906.556
9225.16,-902.756,935.901,1328.18
6236.23,-514.658,756.124,850.696
10613,348.127,613.122,1203.98
