FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.63E+06,1.27E+06,770369,356643,237266,193138,737089,318796,671231,469.39,17222,17297,8436.99,2564.7,5903.58,2429.44,4.03861
1.87E+06,1.42E+06,790954,471834,322011,242766,795855,411674,687681,690.698,18333,33564.1,7438.85,2948.79,9515.96,3389.86,4.05372
1.82E+06,1.40E+06,776769,346356,218851,180099,729103,304186,683178,510.502,7810.48,19355.2,6996.31,3153.66,8515.7,3304.77,4.07213
1.62E+06,1.06E+06,919773,949523,602760,432355,836479,788040,722950,426.029,2764.93,49849.1,15290,3868.51,14288.2,4185.85,4.07688
1.77E+06,1.37E+06,777134,407317,218635,167632,782553,356003,686484,371.888,4957.62,25084.1,10052.5,3328.36,8919.18,3739.45,4.12335
2.24E+06,1.77E+06,761556,345646,240464,195261,738899,309199,670725,-213.004,4276.54,22916.9,8322.47,4186.13,7098.21,3548.21,4.15256
1.85E+06,1.36E+06,813015,314253,194546,143950,810889,273844,688538,22.7919,56677.9,16749.3,6115.42,3074.21,7446.14,2602.02,4.16407
2.07E+06,1.55E+06,798506,336430,298406,246827,725380,301503,669507,-329.592,9387.06,23813.9,7169.39,3852.92,8589.08,4090.64,4.26018
1.73E+06,1.25E+06,832839,426132,307620,226968,813206,377869,676634,861.637,9768.34,26763.4,8977.38,3602.18,8744.67,4517.58,4.28219
1.91E+06,1.52E+06,753881,351318,231653,184946,751525,316572,665853,-428.972,8246.02,23474.1,6058.1,3319.35,8365.72,2823.48,4.29039
1.92E+06,1.44E+06,796517,357015,277786,217714,765552,310807,689203,-558.205,4157.1,28898.6,9995.83,3143.44,10096.3,5644.92,4.29414
1.62E+06,1.18E+06,823056,333845,254162,193011,790096,298753,670477,-554.564,398.439,15546.3,7439.06,3061.99,6870.81,3182.44,4.33672
1.27E+06,807837,941832,539071,295090,200993,880898,432503,747839,-117.653,2737.26,23053.6,13617.8,4188.15,8629.89,3972.74,4.34205
1.93E+06,1.43E+06,811104,387119,294179,228771,771545,330176,703477,-132.736,18505.3,18824.1,6741.25,3227.67,9255.14,3963.13,4.3678
1.77E+06,1.35E+06,786907,406612,268104,208102,772997,361478,674916,-708.518,2335.45,26784.7,10823.7,2731.37,11377.6,2604.78,4.40233
1.84E+06,1.40E+06,790037,474548,288952,213491,812076,402975,706567,526.605,4151.45,32180.6,8880.36,3805.51,8807.44,3175.49,4.41068
1.94E+06,1.53E+06,764876,474864,281029,215120,783829,414368,687598,-442.132,40640.3,35449.7,5799.9,2828.72,9857.74,3122.88,4.44046
1.93E+06,1.54E+06,749043,310759,190344,151464,754018,284039,656443,-914.384,11763.6,27325.2,7678.73,2751.22,7376.9,3029.33,4.45341
1.68E+06,1.30E+06,776172,324929,166800,132174,757182,295209,660404,-34.8973,21417.4,13787.8,6163.74,2683.47,6440.36,2504.85,4.45959
1.72E+06,1.27E+06,813398,491407,306362,229402,801288,414103,712007,-536.373,17538.6,26086.3,11184.6,2817.25,10582.8,2912.17,4.48434
2.00E+06,1.48E+06,812000,465601,381399,300590,761301,406261,687639,-142.973,5573.51,21069.5,11690.7,4045.76,10115.2,4551.36,4.56175
2.11E+06,1.59E+06,797492,348464,227231,174197,782670,305257,684925,887.933,15372.5,26823,4913.2,3676.95,8180,3367.37,4.60146
1.98E+06,1.48E+06,802054,363785,238753,183317,781443,310052,703982,259.641,18323.2,23085.5,8587.83,3564.94,8741,4369.47,4.69756
1.63E+06,1.20E+06,817232,462072,314045,236738,795931,394597,702598,425.893,9708.66,28676.9,10514.5,3019.05,10676.5,3235.99,4.69915
1.86E+06,1.35E+06,829511,538526,372561,283932,787290,450955,716514,-64.6227,1217.19,25321.3,9079.69,3537.35,10336,3161.13,4.70577
1.88E+06,1.34E+06,840742,468540,317956,228201,835989,386552,727261,-108.052,8705.66,33419.7,9467.91,3934.53,11242.6,3978.41,4.73209
1.75E+06,1.29E+06,814182,470341,310625,236411,788350,418477,674361,-663.961,15464.5,15998.8,7142.05,2867.37,9590.51,2971.42,4.75972
1.88E+06,1.55E+06,729558,336780,178702,151649,707037,306638,658979,640.521,9558.96,13228.6,4093.32,2917.37,5517.31,3115.76,4.76878
1.95E+06,1.46E+06,802418,338683,225371,160164,844276,289159,702761,-372.008,169581,14848.8,7223.33,3056.23,6974.56,3717.64,4.77209
1.70E+06,1.26E+06,807488,365530,200836,158911,758297,331967,660661,-593.21,21110.9,17169.9,6486.41,3032.88,6722.54,2494.88,4.78533
1.98E+06,1.52E+06,781261,289510,185458,151767,733194,264168,657558,-419.888,17377.3,22602.5,4035.5,2487.04,7654.27,2648.7,4.79626
1.57E+06,1.19E+06,793201,490245,272211,210945,774261,429904,684215,27.1796,2148.5,21580.9,7389.42,2889.33,8559.65,1838.89,4.80044
1.69E+06,1.30E+06,783528,374416,277321,218881,760198,343557,653893,-1067.78,23675.8,19413.4,5365.51,1943.85,7736.17,1945.36,4.80303
1.71E+06,1.26E+06,815914,346096,229236,171332,802779,304703,681509,-643.865,30708.9,17301.6,6952.09,3192.73,6346.94,3681.85,4.81123
1.71E+06,1.35E+06,760083,393472,264143,214951,737310,358184,659112,-58.0746,4519.81,18339.5,9724.59,3506.07,8216.87,2646.03,4.81727
1.99E+06,1.47E+06,815006,419666,290930,226551,770502,373565,674045,186.717,7867.18,24034.4,9797.02,3746.26,6873.79,3770.8,4.82115
1.79E+06,1.29E+06,832723,512973,413318,314873,787591,425506,723336,519.229,44304.2,18846.2,7267.44,3737.21,11823.7,6825.96,4.82231
1.93E+06,1.50E+06,770088,312441,223787,185015,725737,289361,647856,109.033,44818.9,26549,8983.8,2921.21,8550.81,3141.78,4.85094
2.11E+06,1.53E+06,827583,356832,258704,196724,789035,303331,705828,403.129,688.492,22777.4,13110.2,5384.84,12438.5,5892.66,4.86216
1.75E+06,1.24E+06,847691,430098,322671,238024,813373,372028,693655,-26.2586,1364.12,22510.1,8956.2,3588.7,9208.78,3357.57,4.87209
1.52E+06,1.15E+06,790611,480451,228283,184205,743572,450462,639945,-225.158,2751.25,12164.4,5295.11,2416.55,6045.67,1775.1,4.87496
1.88E+06,1.41E+06,798645,411951,267731,212158,757164,350650,704893,-849.326,9390.5,23549.9,7072.06,4193.61,9878.6,3838.94,4.89338
1.80E+06,1.36E+06,793204,395370,238370,181866,786413,349013,679693,-905.473,10682,20615.2,9063.44,2591.78,7129.62,3500.46,4.89842
1.91E+06,1.41E+06,813292,447888,347136,262835,792444,390195,688714,-798.832,4272.73,25719.8,8540.79,3699.86,9894.58,3745.54,4.90604
1.57E+06,1.09E+06,866428,411994,285786,213267,804024,348222,709881,-409.194,9625.6,28258.9,11211.8,3392.56,9092.94,2973.94,4.91223
1.74E+06,1.24E+06,839989,315379,234850,177093,795682,267775,706666,-873.138,8560.55,29602.5,9124.68,3348.77,8723.87,3009.19,4.93223
1.96E+06,1.51E+06,780022,419690,259035,203080,765319,374521,672363,1026.81,1297.53,21158.3,9102.89,3816.31,11057.4,3838.63,4.93985
1.76E+06,1.30E+06,810246,392690,317023,254111,748546,362926,649207,-457.945,9690.79,20255.6,6848.98,3422.94,7274.77,3147.55,4.97927
2.20E+06,1.60E+06,822490,501533,303012,222359,817629,401653,749203,1031.92,1164.26,19506.7,12087.7,5566.73,9362.72,4460.65,5.01021
2.02E+06,1.51E+06,802555,345464,273580,206942,793207,288525,718408,-301.523,9382.05,26022.4,6948.83,3331.7,9937.29,4003.25,5.02661
1.87E+06,1.46E+06,768897,405457,288661,234659,738079,363605,669062,569.107,3453.8,18856.7,7847.56,2632.25,7868.08,3641.07,5.05956
1.45E+06,1.07E+06,814875,394842,199470,147448,811691,337588,701758,801.635,18929.9,19959.4,8650.08,2466.42,9271.84,3056.71,5.10085
1.90E+06,1.31E+06,871860,470355,299446,223205,804945,415375,679417,1620.2,1874.62,18448.7,9424.94,3493.08,10624.9,3813.85,5.11955
1.83E+06,1.32E+06,832204,363916,210128,155920,808601,315450,692185,47.0714,30122.8,20279.8,10132,3207.9,8364.57,3867.89,5.16229
1.85E+06,1.46E+06,763159,346241,223898,176704,760248,300380,691605,-318.549,3702.67,23962.5,7672.86,3470.23,8867.23,3563.7,5.1679
1.99E+06,1.47E+06,814186,419236,302909,228265,796203,363957,691129,-441.606,18546.2,25238.9,8646.41,3181.28,10677.7,3464.24,5.17336
1.58E+06,1.20E+06,792039,432017,260724,211870,738351,388688,666884,348.174,1832.28,24783.1,7126.64,3277.39,8640.8,3205.72,5.202
1.52E+06,1.08E+06,848993,520038,313246,228514,822477,456563,683417,-515.624,9767.01,29719,10707,3274.51,9240.56,4004.05,5.21696
1.83E+06,1.38E+06,795766,461015,295093,234756,754212,396567,697509,-764.542,7385.74,31641,11325.6,3860.66,12779,6297.35,5.22703
1.80E+06,1.30E+06,829122,602096,468005,345653,812384,499908,722648,-147.094,4057.66,33760.2,13453.2,4174.99,12225.3,3906.03,5.23955
1.66E+06,1.31E+06,757092,329757,217637,173034,754660,285934,691958,-620.344,18106.4,17179.6,8082.08,2878.37,7185.17,3088.16,5.24991
1.70E+06,1.20E+06,850675,436271,245261,176908,831825,384966,679962,2081.51,2418,18926.5,6847.61,2716.6,7176.6,5058.95,5.30012
1.45E+06,1.08E+06,803044,387292,195405,149212,785748,347384,668929,-504.815,9306.72,15239.7,7159.52,2792.57,7366.96,1853.46,5.31249
