FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.64E+06,1.18E+06,835554,402112,753125,537317,840984,305890,788738,3223.08,28753.1,104824,23188.5,13498.1,20209.8,1236.56,7.9469
862722,558445,926919,206352,307002,215312,855508,162686,761042,2619.54,24858.6,127986,9207.08,4839.29,7591.01,674.365,7.9628
1.50E+06,1.05E+06,857089,197966,298417,227128,788324,165107,719411,1703.87,6837.27,154436,20831.3,8394.1,9020.37,-196.181,7.9635
1.58E+06,1.09E+06,871885,309932,531912,356238,895882,230600,806414,2188.89,2976.02,94537.3,17284.7,9603.62,8270.73,643.438,7.9688
834388,536273,933541,484602,597453,397829,901071,356589,815396,2522.51,47577.2,39229.2,13806.8,8287.85,12229.8,860.577,7.9692
2.22E+06,1.32E+06,1.01E+06,508010,585495,342668,1.03E+06,335391,908808,2746.85,63717.3,54899.6,17153.4,8778.86,12973.9,565.752,7.9744
653117,406511,963984,323280,465868,298102,937668,235895,822265,1451.92,112921,64046.1,10939.5,10027.4,7672.85,1001.04,7.9835
1.22E+06,835722,877106,475468,661614,433245,916268,346766,822690,5626.07,109339,64043.1,21479.4,11885.3,12030.5,1559.61,7.9891
1.29E+06,802195,968260,320599,495789,323655,919106,234422,820569,2835.42,5275.3,116857,26555.1,20767,14096.2,443.031,7.999
1.17E+06,882875,795508,192491,205523,166035,742698,163376,706926,1843.54,20196.2,104900,12719.3,5530.42,5194.96,1108.83,8.0026
821592,550349,895714,221288,449339,320323,841662,174157,762373,1087.16,1885.3,54162.9,12195.6,7750.01,7197.24,428.886,8.0044
