Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
22346.7,3931.71,2501.14,1969.68
13927.4,3293.31,2033.24,1458.17
19563.6,3108,2359.17,2338.16
15561.7,4507.57,2275.58,2073.12
52341,25248.7,12967.7,29296.5
9723.33,6389.92,2327.2,2771.94
8703.45,188.934,1716.42,1472.57
12379.1,2776.21,1476.27,2773.64
29556.4,5412.6,1985.4,2227.19
19803.6,1268.6,1410.71,3238.39
13528.8,106.716,1838.17,2352.9
7076.98,2572.34,1504.23,1762.66
13881.1,-90.2187,2430.49,3103.16
9435.07,940.535,1458.62,3382.28
21177.4,2106.17,2384.03,4403.16
11395.6,1491.02,1773.62,2776.82
14659.4,3358.57,2024.61,2806.83
17726.3,5817.05,2232.17,3127.76
18909.2,4541.27,2190.74,3653.85
18929.5,1919.84,1724.26,4079.45
12305.9,2924.34,1185.27,3163.26
22947,10446.2,2113.93,6294.33
13020,1241.74,1489.41,2377.05
10251.2,628.379,1738.13,1707.37
12832.5,133.412,3873.59,2777.19
12760.5,5009.78,2658.79,5417.4
28535.2,4659.36,2154.38,4672.63
14958.1,2393.59,1405.64,1646.51
21130.3,2528.78,2347.65,3474.37
17960.2,1751.76,1763.99,3611.98
10827.2,158.969,3185.36,2718.91
14117,1175.01,2246.31,4061.72
16405.6,4558.8,965.955,3087.5
15350.1,3706.66,1576.55,3894.31
16864.1,907.186,1812.2,2535.22
12836,3367.98,1342.84,2425.47
14501.6,614.373,838.638,2029.28
14751.2,1620.18,1386.96,2873.12
14834.6,1259.95,3261.74,5176.29
20194.3,5482.62,3593.19,2564.83
23285.9,2311.51,1830.38,3142.18
10213.1,3796.49,2282.15,2501.75
15958.3,1801,1079.23,3331.95
13692.5,2117.69,1788.02,3298.03
19437.7,3692.38,1682.92,2354.72
12449.6,-321.552,1635.78,2990.14
20063.3,2863.12,3173.97,3619.29
12072.1,1177.26,2115.29,3005.91
11972.8,2104.94,1251.15,2432.42
15490.9,2845.79,1605.71,3823.22
13582.5,2791.97,1479.17,3277.76
13566.6,1511.05,1568.73,2916.95
13443.9,77.1371,1484.55,2755.86
16873.9,1261.01,2457.94,4237.61
17239.1,5277.08,2525.26,3649.59
13552,930.098,1558.96,2959.06
22012.8,3383.74,2760.5,4099.36
23748.8,4404.18,2272.64,3790.55
12987.9,1320.92,1058.83,3209.94
19403.7,2488.32,2247.67,5473.65
11593.3,2400.01,1414.34,2757.37
23875.4,1479.38,3212.52,2721.61
12761.6,1736.22,1521.8,2384.03
14674.3,3574.02,2225.59,2565.97
9808.77,-270.534,1567.98,3033.58
10448.4,2496.47,1882.69,2588.36
26473.4,5830.82,1914.99,4147.48
16167.4,3105.83,1145.42,3332.21
13608.7,3254.86,4336.96,2390.28
11697.4,-66.5522,708.095,2158.43
23485.8,4395.02,5708.78,4415.85
25082.8,2033.95,2684.72,4103.06
9419.1,1216.82,1716.78,1803.57
10101.3,-121.375,2331.91,1758.63
11637.6,-433.02,813.529,2589.57
9959.81,2251.65,1986.33,2776.89
14822.9,2317.76,1061.61,2274.67
16050.5,5220.9,1811.05,2899.47
30528.4,5588.9,1238.72,2281.25
25276.6,3471.53,2398.87,4346.51
8935.64,-217.433,1479.47,1681.26
18011.1,4028.16,1269.71,1694.73
16301.8,2052.65,1824.9,3433.44
16650.4,8248.3,1892.95,2540.73
12990.7,2837.34,1403.19,2142.56
11673,-335.743,1734.66,2382.49
20394.7,3794.27,3626.6,4196.33
17155.8,2400.05,2256.81,2584.01
47627,8319.12,2005.73,5291.82
13941.4,2522.35,9217.32,2426.64
10425.1,1444.82,1897.67,2031.69
11101.3,1069.65,1989.65,2866.3
14482,1512.98,1273.3,2235.21
11155.4,1495.01,1629.55,2264.53
23167.7,1956.54,2831.2,3061.27
7651.15,407.661,1898.06,1951.85
13628.3,1417.86,1488.18,2345.7
18939.4,11510,5008.09,11649.8
20640.9,1355.81,2873.35,4076.52
10542.1,777.388,2309.64,3011
10612.9,1120.71,1423.55,2188.24
26609.3,8658.63,4943.59,5699.31
9870.77,1929.43,1601.88,1677.61
21015.7,2352.07,2193.74,3199.18
11253.7,1188.47,1388.44,2115.66
14705.2,6033.26,4296.63,9271.79
17215.7,4416.53,3628.01,3332.57
17703.5,2542,4938.5,1894.22
21973.1,3669.1,2824.64,4263.95
20647.8,4352.82,2104.64,3316.67
13944.1,1987.08,1879.28,3185.32
13693.9,1548.63,2483.19,3466.47
29378.9,3196.22,1618.58,5046.72
19077.5,2135.18,2868.88,3741.88
31235.7,5760.66,2099.86,5766.46
15123,3277.16,1496.03,3261.81
17804.7,4073.7,2153.59,4483.09
11984,1774.11,1692.11,2177.06
13737,3660.83,1222.02,3229.76
13737.8,1447.17,1268.71,2811.02
14862.2,1912.63,1703.38,5504.95
11193.7,1073,1909.67,1713.89
14594.5,1525.48,1528.61,2803.44
18218.8,2685.8,2828.74,4689.35
27462.3,795.716,2085.87,3257.27
17418.4,2095.04,2205.59,2291.2
23958.9,3017.09,2814.18,5511.53
22941.6,5407.06,1472.72,2816.45
14546.6,1403.8,1829.1,3618.41
11382.3,161.57,1757.81,3198.81
13181.3,4398.86,3753.1,4487.9
12949.2,1204.09,909.713,2229.11
12563.2,31.7797,1211.88,2524.01
37156.3,6599.31,1968.4,4530.98
18574.7,5226.97,1601.74,3454.87
26626.5,3437.93,2723.37,4996.09
13736.1,2384.73,1277.29,2883.18
11945.4,1008.25,2421.22,2064.71
45437.8,5474.95,2300.87,8975.89
22615.8,8789.8,4393.23,14989.4
11357.5,1162.06,2587.6,2650.05
24560.1,6539.15,5558.05,3685.56
15177.9,9785.91,3979.8,2169.36
13373,1661.66,1345.75,2720.8
11073.2,997.695,1441.46,1631.39
32841,4868.88,6795.26,5923.79
12834.6,1748.89,2024.75,3692.02
9376.31,2734.73,1195.86,1449.52
8081.64,826.334,1122.03,1756.04
15926.1,8198.03,3634.3,10803.1
9148.27,1442.36,1962.58,2133.81
13728.8,3038.9,1072.05,3030.62
10928.1,541.299,1785.08,1551.76
