"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.54664e+06,1.26245e+06,117552,212892,188803,111314,1509.5,-5061.67,1.97985e+06,22625.5,675.253,2972.92,6149.48,15.2431
1.53653e+06,1.29606e+06,108868,164653,146970,101246,1130.59,-5060.16,2.22681e+06,20637.3,1285.57,4067.7,7000.8,15.251
1.34604e+06,1.08615e+06,183006,228457,195524,170330,1529.53,-8359.44,2.56219e+06,29913.8,1350.03,4177.74,8825.48,15.2549
1.42414e+06,1.15005e+06,122094,131813,108639,114518,1968.8,-8373.67,2.33416e+06,18003.9,375.786,2761.89,6384.8,15.2646
1.13955e+06,894038,179316,282372,193837,138844,1264.49,-3185.62,1.61169e+06,23939.1,1318.58,3164.62,5431.2,15.2736
1.04192e+06,777485,132674,190022,148632,112811,1786.18,-6670.57,2.0142e+06,24142.8,399.204,3892.54,7188.56,15.3029
1.17883e+06,948487,204939,207892,181695,192834,1372.62,-6997.56,2.40425e+06,24929.3,2634.53,4020.86,7548.96,15.3428
1.57673e+06,1.19114e+06,187397,330862,291961,164427,897.122,-3618.85,2.29029e+06,19178.1,-672.486,3246.95,6139.01,15.3566
1.13760e+06,962019,145282,149191,133736,138835,1407.28,-6253.59,2.07264e+06,21435.6,107.628,2625.66,6829.46,15.369
1.45427e+06,1.20087e+06,143913,234901,199800,129827,1990.12,-6111.74,2.26484e+06,28347.8,1353.86,3743.03,7602.45,15.386
1.0034e+06,806263,173709,218612,177313,156254,1464.05,-5311.63,1.96465e+06,22401.1,498.134,4246.22,6013.47,15.3923
1.10848e+06,873033,169744,261958,227467,153314,2134.05,-7902.76,2.25513e+06,34539.5,2615.11,4173.86,7468.85,15.3997
1.47219e+06,1.17528e+06,185212,190830,156547,169420,2626.3,-10363.3,3.16194e+06,22979.4,3152.66,4012.74,9496.64,15.4629
1.27411e+06,983364,181457,377571,326900,163971,1372.2,-3703.04,2.11362e+06,23413.5,252.101,3816.94,6565.29,15.4688
1.58903e+06,1.29358e+06,105314,166390,152205,102062,2009.36,-4660.31,1.49079e+06,23303,845.353,3266.29,4583.44,15.568
1.42382e+06,1.08584e+06,153117,212778,168418,136589,2111.29,-4134.96,2.26833e+06,29162.4,1217.67,3660.96,7173.24,15.5783
1.23172e+06,974655,166790,176065,152261,153641,1939.12,-6830.95,2.03858e+06,28881.1,-88.7559,3612.89,6079.48,15.6098
1.59672e+06,1.35981e+06,111546,117287,107715,105662,1625.35,-9617.68,3.76956e+06,17191.1,-243.82,3174.86,10442.6,15.6403
1.66064e+06,1.4054e+06,127064,167695,147970,118107,2272.34,-9416.72,3.0045e+06,21792.6,1092.06,3895.64,9217.28,15.6845
1.42704e+06,1.13804e+06,218000,377194,317169,195141,2552.54,-7546.36,2.48215e+06,38015.7,3051.09,3650.83,8761.99,15.6981
1.30887e+06,1.05397e+06,180901,195879,170177,168914,2535.36,-7939.37,2.42104e+06,26446.3,1645.29,4421.91,7677.31,15.7014
1.63187e+06,1.28368e+06,137668,219808,189714,128603,2638.53,-6769.37,2.30044e+06,31851.8,346.557,2888.63,7262.65,15.7627
1.29904e+06,1.08682e+06,117929,156560,133770,109388,1919.21,-5356.45,1.7486e+06,23907.3,1884.91,3446.08,5438.28,15.764
1.58907e+06,1.26092e+06,126826,203120,175327,119970,1898.06,-6677.91,2.19347e+06,20794.8,970.123,3361.5,7333.1,15.7677
1.43107e+06,1.22124e+06,131465,135689,119629,121289,1859.77,-8826.86,2.74661e+06,19644.9,1705.99,2852.1,8520.41,15.8185
1.38485e+06,1.16936e+06,120889,182047,161301,112896,1081.65,-7008.22,2.41963e+06,27034.7,2382.01,2756.33,7862,15.8498
1.56418e+06,1.28311e+06,127171,180012,158183,119064,1910.03,-8376.71,2.47636e+06,22604.8,11369.7,2687.52,8661.54,15.8688
1.32056e+06,1.07108e+06,168461,269091,242042,158889,1962.31,-5847.01,2.37809e+06,29090.5,1798.04,3571,7647.93,15.8791
1.49964e+06,1.18513e+06,137956,184635,160113,127229,2007.69,-8502.58,2.52169e+06,28656.5,3409.34,3845.54,8007.37,15.8819
1.40772e+06,1.1771e+06,153284,171043,151035,146440,1726.59,-9431.78,2.89002e+06,21691.6,475.547,3634.05,9141.53,15.8863
1.55806e+06,1.29148e+06,142277,190525,168265,132771,2175.92,-9868.94,3.2543e+06,27095.9,4246.15,2799.57,10518.1,15.9485
1.44314e+06,1.20492e+06,153695,220583,199176,140991,2179.02,-6253.64,2.57015e+06,43824,933.907,4185.33,7434.34,15.9769
1.13389e+06,925659,143479,146517,126818,134761,1366.68,-7023.01,2.14475e+06,18767.7,2407.68,4113.31,7074.27,16.0332
1.27807e+06,1.03676e+06,157274,265989,234829,143191,1939.37,-4831.37,1.86094e+06,29204.8,1010.99,3440.27,6764.96,16.0594
1.58122e+06,1.3221e+06,128113,182794,163996,120100,2909.76,-7705.72,2.46736e+06,26919.2,2369.74,3545.73,7332.09,16.1031
1.20707e+06,960851,185774,219461,186458,169708,2130.6,-9168.47,2.80845e+06,28349,1883.16,4934.45,8800.59,16.1133
1.44026e+06,1.1574e+06,168704,170651,141190,155302,2737.34,-7440.78,2.48478e+06,29183.8,572.732,4190.16,7440.31,16.1326
1.26211e+06,982324,216278,430962,347939,188570,1998.98,-5377.48,2.32701e+06,33626.2,5004.9,4169.15,7911.75,16.2009
1.43656e+06,1.12652e+06,174236,259462,213446,157215,2359.87,-6612.96,2.08658e+06,27139.4,1391.14,4325.3,7072.04,16.205
1.39807e+06,1.14632e+06,226583,230168,205724,211181,2366,-12925.5,4.16812e+06,31522.3,3888.69,5821.25,11798.4,16.2546
1.36928e+06,1.1226e+06,124721,134585,113594,114470,1491.81,-6996.03,2.27572e+06,20837.9,763.522,3195.53,6753.74,16.2645
1.57076e+06,1.28579e+06,136546,200831,178923,127848,2076.87,-7890.48,2.40839e+06,30626.5,77.2295,3925.82,7806.08,16.2815
1.33237e+06,1.08304e+06,165637,197612,161373,147768,2679.69,-4510.6,1.59591e+06,38452.8,3190.01,3909.72,5154.1,16.3345
1.56817e+06,1.28282e+06,165952,239141,212353,153312,1872.31,-6205.23,2.74168e+06,32259.6,1624.68,4033.03,8787.02,16.3839
1.50264e+06,1.2488e+06,154777,256752,221215,140261,1992.76,-7513.67,2.55522e+06,29583.1,1373.66,3532.06,8308.87,16.4095
1.39612e+06,1.13426e+06,157448,174358,154555,147813,1975.94,-8578.84,2.6244e+06,16577,2235.21,3649.27,7657.17,16.4163
1.60113e+06,1.33379e+06,124777,183613,161203,112075,2059.64,-6291.88,2.67417e+06,24117.8,446.757,3159.43,8667.76,16.4825
1.5746e+06,1.31763e+06,141294,177586,160188,133571,1975.55,-7097.76,2.5908e+06,24141.5,2489.15,3196.27,8275.64,16.491
1.35335e+06,1.08498e+06,153945,242681,206475,140064,1390.1,-7237.31,2.60133e+06,29748.8,1697.71,4645.14,8493.42,16.5084
1.18309e+06,962014,181334,268804,229462,165377,2982.33,-5559.94,2.231e+06,26371,2085.04,6374.48,6760.3,16.5163
1.74724e+06,1.43304e+06,164550,232001,212296,155819,2562,-8149.4,2.44025e+06,28354,3104.58,3929.72,8227,16.5287
1.56544e+06,1.28535e+06,126943,189005,167256,117290,2456.44,-8260.68,2.51786e+06,26420.3,1754.67,4365.74,8725.99,16.5287
1.23659e+06,1.02233e+06,175833,185369,162900,164694,1532.34,-8254.24,2.60121e+06,22848.1,1806.46,3882.07,8701.17,16.5635
1.45382e+06,1.16798e+06,137542,207610,186962,129557,1123.66,-5398.85,1.97295e+06,29286.6,2180.29,3499.29,6673.38,16.5655
1.49249e+06,1.22208e+06,122434,155424,138169,115366,2721.61,-7321.16,2.20186e+06,23680.3,636.708,2557.17,6880.02,16.5855
1.28004e+06,1.05777e+06,160995,184919,155772,148967,1947.86,-6559.49,2.2185e+06,27739.6,1364.59,3429.69,6771.23,16.587
1.46969e+06,1.2412e+06,108197,131322,116579,101877,1902.51,-7024.77,2.06482e+06,17843.5,1735.8,4160.19,6042.51,16.6304
1.25823e+06,988514,183277,170166,137369,166973,2227.58,-8869.41,2.99364e+06,31999.5,2492.22,4700.08,9069.95,16.6487
1.60506e+06,1.35365e+06,132128,197310,184306,125757,2420.89,-5945.76,1.90812e+06,24240.8,2146.58,3922.8,5842.57,16.6783
1.47658e+06,1.18999e+06,131380,214783,196765,124292,1714.63,-6592.46,2.11933e+06,24498.8,1643.1,2648.22,6524.76,16.7032
1.55428e+06,1.28416e+06,118214,151102,134793,110040,2415.29,-7016.75,2.26342e+06,19505.7,866.831,3010.74,6505.17,16.7033
1.06321e+06,856015,119915,163536,141653,112212,1697.84,-5532.81,1.81959e+06,26119.6,-727.149,3122.55,6337.93,16.7072
1.25025e+06,991854,143205,196642,169040,132979,1542.86,-7447.99,2.2136e+06,30269.2,4745.66,4402.35,10027.9,16.7208
1.52757e+06,1.23964e+06,108254,142682,125800,102284,1647.12,-8683.94,2.30468e+06,14578.6,3668.73,2975.51,6880.57,16.7276
1.48908e+06,1.16784e+06,148255,198502,164739,134780,2087.04,-9359.71,2.78957e+06,28270.6,1230.05,3852.06,8857.83,16.7392
1.50931e+06,1.26257e+06,224059,597235,552232,187729,1075.45,-3357.6,1.85421e+06,23798.8,3406.66,3996.12,7272.3,16.7654
1.16995e+06,966181,157092,229300,200846,145692,1114.31,-4774.5,1.76301e+06,29476.3,3387.99,3869.17,5542.44,16.8058
1.35639e+06,1.11678e+06,147935,201558,181234,137246,1618.88,-6568.94,2.58042e+06,25603,883.498,3366.86,8424.86,16.8621
1.35245e+06,1.06249e+06,134393,220752,190370,122920,1778.79,-5153.89,1.83302e+06,28310.1,4132.9,3147.71,6423.57,16.8747
1.51512e+06,1.28942e+06,122464,137025,119969,113012,1768.03,-7767.56,2.32201e+06,25993.4,1011.71,3829.34,7426.66,16.9065
1.2307e+06,934170,133852,189110,158801,123806,1621.63,-4880.2,1.78927e+06,29960.4,1191.13,3281.16,6097.78,16.9459
978524,692329,158107,202371,157190,136454,1680.45,-9214.19,3.28433e+06,28369.2,2623.49,5077.74,10047.7,16.9618
1.40975e+06,1.0966e+06,188597,269057,222212,168312,1809.04,-7840.76,2.85871e+06,34169.9,3213.81,4793.9,9444.81,16.9864
1.47152e+06,1.10891e+06,153954,218080,178760,140104,1929.88,-3812.83,2.57772e+06,30310.9,1578.38,3681.61,7585.92,16.9946
1.45579e+06,1.25331e+06,121966,135481,120989,115410,897.395,-7447.74,2.54762e+06,21028.7,864.167,3935.74,7995.49,17.0025
1.67603e+06,1.30802e+06,131726,175388,146518,121260,1479.17,-4548.57,2.96074e+06,20963.8,4338.68,3954.35,8208.22,17.0026
916513,673686,136365,192457,148256,115458,2360.42,-5277.71,2.10577e+06,27821,1058.17,2946.07,7837.49,17.0106
1.35731e+06,1.04174e+06,151087,223354,188496,141598,1250.28,-2916.64,1.78723e+06,25442.9,1631.6,3437.95,5059.96,17.0126
1.52075e+06,1.25542e+06,145546,227563,178853,128941,2401.58,-6557.04,2.49994e+06,27795.6,-409.575,3873.49,7475.78,17.013
1.35316e+06,1.16563e+06,153760,195380,180277,145019,1679.05,-6544.8,2.27568e+06,25487.2,474.965,3934.61,7705.12,17.0187
1.2324e+06,968667,174599,389033,333964,155833,1434.33,-3726.88,2.29438e+06,31911.8,962.153,3965.8,7546.9,17.0201
1.48747e+06,1.22552e+06,162357,207616,162453,142803,1913.81,-8941.04,2.73194e+06,25011.5,201.08,3282.31,8661.85,17.0685
1.27581e+06,987047,160311,185744,153145,148845,1841.22,-7137.35,2.38401e+06,23519.9,463.871,4153.45,7032.54,17.0881
1.71432e+06,1.39209e+06,144404,296151,258094,132508,1780.96,-6705.75,2.26581e+06,20105.8,1662.41,2388.53,6575.89,17.12
1.58989e+06,1.31214e+06,146189,252330,237160,141258,2098.33,-5818.71,2.49747e+06,25759.5,1654.21,4380.28,7978.37,17.1276
1.40704e+06,1.1184e+06,193458,299814,254649,173605,3062.4,-7814.57,2.63156e+06,47644.9,4679.78,4373.37,8858.12,17.149
1.1181e+06,908585,154593,204906,177114,141971,1570.4,-5906.17,1.83214e+06,23820.1,3440.76,3248.82,6268.89,17.1673
1.58076e+06,1.31813e+06,127307,176466,153136,112922,1839.64,-7557.88,2.88874e+06,22802.6,1039.19,3934.81,8775.63,17.188
1.55394e+06,1.33672e+06,140257,199775,180510,131428,2115,-7843.08,2.59972e+06,20985,453.654,2910.83,8186.46,17.1993
1.0757e+06,876581,176607,185190,152009,161787,1348.83,-5598.46,1.9371e+06,22617.9,2044,3048.72,5915.66,17.2028
1.30927e+06,1.06524e+06,170067,295155,243993,150654,1545.8,-4489.87,1.94934e+06,23395.1,2222.52,3340.18,6985.98,17.2083
1.38191e+06,1.0961e+06,153924,279092,237972,142388,1317.23,-4825.53,2.46565e+06,26087.1,3788.84,3806.8,7551.41,17.2409
1.4277e+06,1.19647e+06,115128,154403,135552,106108,1857.73,-4577.04,1.97184e+06,24935.5,1303.07,2950.83,6523.65,17.244
1.23161e+06,936371,151904,223411,184417,139279,1414.78,-3344.32,1.78522e+06,24188.3,1665.48,2410,5428.99,17.2862
1.51464e+06,1.2825e+06,118117,148685,134006,110388,2387.9,-5895.78,2.35768e+06,31425.6,338.553,4059.52,7219.36,17.2981
1.25208e+06,975992,127377,177708,151192,116941,2154.03,-5673.71,1.7614e+06,25890.1,-604.88,2997.87,5988.37,17.321
1.45399e+06,1.16454e+06,185307,309663,268275,168980,1830.56,-7408.05,2.56295e+06,39797.4,1449.7,3697.22,8953.5,17.3542
1.4816e+06,1.18864e+06,142411,216382,184901,131379,2050,-6152.37,2.07742e+06,28519.8,3184.21,3508.55,7557.2,17.3542
1.19005e+06,982405,166720,201109,173682,154452,1356.21,-5675.7,2.19422e+06,19758.9,2198.52,4426.18,6096.34,17.3763
1.20168e+06,962898,209309,373536,292952,174030,2485.81,-6331.11,1.9265e+06,32972.3,3656.59,4773.71,7297.15,17.3782
1.38992e+06,1.1724e+06,182370,282034,274097,175901,1707.02,-8037.3,2.53388e+06,26937.5,1289.24,4091.46,8220.25,17.4138
1.29251e+06,1.05183e+06,137426,171786,149965,127916,1462.22,-6229,2.08351e+06,20296.1,2435.38,3685.37,5956.62,17.439
1.37845e+06,1.12162e+06,115709,159080,140330,107102,1171.05,-4611.94,1.78666e+06,25113.8,1361,3269.99,5676.48,17.4487
1.48209e+06,1.19938e+06,136204,168844,148364,129742,1472.79,-7607.26,2.5487e+06,21273.1,1708.6,3926.64,7655.47,17.4648
1.5745e+06,1.14774e+06,121725,177204,148585,109811,1808.8,-4300.39,2.03452e+06,27993.3,593.068,4468.43,5429.74,17.5549
1.1491e+06,916606,158433,249861,222711,146351,2066.93,-5660.1,1.91565e+06,27696.3,1474.52,3422.23,6279.26,17.556
1.5199e+06,1.22537e+06,117405,192238,173521,111574,3209.16,-5851.01,2.80236e+06,23563.3,2653.24,2453.1,8530.32,17.5646
1.37784e+06,1.0836e+06,124922,186680,155720,114372,1451.14,-3045.97,2.39426e+06,22707.4,-140.478,3780.73,7975.87,17.5691
1.19792e+06,945518,146880,250568,217237,134731,1184.8,-4600.35,1.91671e+06,26991.7,2750.4,3804.42,6265.78,17.603
1.39001e+06,1.15088e+06,142813,206475,178282,131498,1721.89,-8310.25,2.71616e+06,28613.4,3128.75,3965.05,9607.29,17.6574
1.47319e+06,1.23716e+06,125647,138421,125172,120035,2170.32,-7127.62,2.3326e+06,25872.6,2913.31,4113.31,6985.51,17.695
1.2023e+06,965210,150221,153634,131944,137734,2298.63,-5807.79,2.01574e+06,24898.4,3764.12,3588.13,7254.57,17.7032
1.3926e+06,1.06326e+06,181937,268588,214793,163413,1529.61,-4093.02,2.44381e+06,26695.1,3010.61,4096.33,7191.46,17.7624
1.51155e+06,1.19034e+06,161431,249130,208675,145818,2170.19,-7472.39,2.57341e+06,35641.4,2571.17,4059.75,8138.69,17.7959
1.32767e+06,1.11313e+06,142165,194372,177636,135049,1589.85,-5611.84,1.84696e+06,26301.5,1753.44,3743.91,6000.11,17.8156
1.51744e+06,1.21831e+06,128206,156863,141570,121139,1337.66,-7879.64,2.66199e+06,22278.1,2698.37,3509.31,8173.94,17.8404
1.37016e+06,1.1175e+06,200048,260707,223659,183933,1881.59,-6566.41,2.32333e+06,24885.7,1222.76,3446.92,8025.33,17.8685
1.32852e+06,1.12897e+06,141464,174616,155855,131287,2139.09,-8324.86,2.90602e+06,25852.5,2519.62,3762.37,8720.74,17.8936
1.40553e+06,1.19418e+06,112451,131150,118932,105771,1937.8,-7145.32,2.49212e+06,23192.1,2905.37,3299.63,8046.3,17.9116
1.05768e+06,844551,162717,173952,146349,149575,1565.47,-4884.98,1.79344e+06,26320.5,1245.91,4034.31,5477.8,17.934
1.63473e+06,1.24873e+06,144446,161898,131592,131653,2046.38,-8229.58,3.08741e+06,25008.1,1533.6,3568.53,9243.84,17.9392
1.57974e+06,1.26491e+06,158366,207157,174442,143346,3187.28,-9352.43,3.01454e+06,33660.3,1786.52,5185.34,9310.54,17.9549
1.25335e+06,964578,216973,305462,251198,192676,3319.39,-8000.86,2.51706e+06,45563.5,3301.88,4680.08,8876.69,17.9722
1.46811e+06,1.13713e+06,144378,199017,166046,131934,3339.15,-6441.36,2.57636e+06,28691.6,8254.47,3512.47,6982.53,17.9959
1.3745e+06,1.15343e+06,147596,215006,192471,136905,2335.63,-5861.64,2.01944e+06,31164.1,296.095,3024.06,6808.97,18.0085
1.58465e+06,1.32154e+06,118934,178521,166485,112616,2398.87,-7101.94,2.82208e+06,28396.6,2543.79,4359.55,7957.93,18.0153
1.37258e+06,1.14704e+06,138547,195205,176134,131884,1969.9,-7391.1,2.37578e+06,26453.5,2454.71,5335.19,7408.77,18.0259
1.40292e+06,1.10036e+06,191229,295887,256656,179379,1332.99,-6208.92,2.28126e+06,30751.3,1585.34,4511.75,7689.81,18.0528
1.54169e+06,1.21091e+06,136272,163571,138873,125326,1508.19,-6871.45,2.86708e+06,23450.2,-288.151,3321.97,8142.2,18.1335
1.29061e+06,1.06822e+06,172293,241994,206768,157682,1560,-8999.16,2.82263e+06,28547.1,1667.41,4724.22,10445.6,18.1676
1.45754e+06,1.16581e+06,118962,133779,108655,106120,2147.24,-8662.77,2.42097e+06,19072.3,1317.47,3434.59,7103.73,18.343
1.14337e+06,880814,140882,175780,146456,129883,3133.11,-8121.2,2.23606e+06,25424.6,5179.55,2418.43,7151.98,18.3454
1.2725e+06,1.03986e+06,194831,314512,271274,181589,1139.23,-4432.27,1.70975e+06,25071.1,1990.68,3223.88,5560.48,18.3525
1.53045e+06,1.26535e+06,102251,130661,113025,93259,2463.85,-6228.25,2.49164e+06,27374.4,2665.11,4020.6,6969.27,18.3725
1.48939e+06,1.21017e+06,106101,126662,112895,102717,2042.78,-5951.48,2.04125e+06,20645.7,-234.577,3021.78,6007.71,18.3758
1.10012e+06,850430,142373,148393,119111,128462,3187.76,-7281.08,2.25237e+06,25291.4,2211.15,3154.76,7113.88,18.4081
1.50487e+06,1.29222e+06,116050,160591,147044,108934,2432.18,-7757.15,2.59704e+06,25086.7,3334.13,3593.28,8227.24,18.4319
1.13518e+06,941110,195770,209408,183086,180327,1441.9,-8097.66,2.5468e+06,22416.3,1657.75,3647.89,8285.91,18.4739
1.4224e+06,1.17762e+06,148583,243184,214035,138264,1985.77,-6261.73,2.42396e+06,32683.4,468.769,3916.84,7540.07,18.497
1.58705e+06,1.35915e+06,105983,129818,120135,101480,1440.01,-8696.67,2.78132e+06,30142.5,-850.488,3597.49,8278.1,18.5048
1.63695e+06,1.32224e+06,135823,202228,167930,121877,1877.13,-9072.58,2.98666e+06,27281.1,1693,4154.58,9166.57,18.5622
1.27667e+06,1.03955e+06,137904,181887,156977,127140,1758.47,-5289.07,1.72141e+06,27881.6,265.996,3749.87,5896.63,18.5937
1.61231e+06,1.32189e+06,149506,195157,174475,140098,2774.67,-6964.37,2.54724e+06,41634.8,2861.71,4061,8367.45,18.6111
1.61026e+06,1.37176e+06,133834,128836,115892,127434,2764.25,-9826.27,3.21157e+06,14035.2,1742.66,3699.81,9158.03,18.6313
1.34787e+06,1.08262e+06,129723,219261,190373,119548,2023.76,-4278.31,1.91156e+06,28877.7,869.389,3532.01,6230.47,18.6481
1.26446e+06,1.00172e+06,148829,205084,172421,129097,1397.18,-3356.94,1.77367e+06,27299.3,2183.82,3582.96,5682.49,18.6547
1.43931e+06,1.13512e+06,164190,200921,171175,152899,2012.87,-7674,2.315e+06,21338.7,3449.46,3850.99,6459.84,18.7242
1.44938e+06,1.16202e+06,130770,185335,156077,117800,2684.02,-5543.47,2.2351e+06,31167.8,3926.21,3700.32,6842.24,18.7589
1.31236e+06,1.01964e+06,175130,255506,214291,159727,1788.17,-6205.11,2.07969e+06,34276.8,1478.5,3384.68,7014.73,18.809
1.42456e+06,1.17961e+06,117199,137988,125072,113433,993.612,-6419.9,2.1362e+06,19014,1689.23,3140.19,6356.34,18.8551
1.13468e+06,920989,122716,163695,137716,107301,2112.37,-5886,2.16585e+06,25489.9,1826.28,4031.3,6689.45,18.8742
1.29499e+06,1.02077e+06,159585,193398,163855,148351,1989.92,-6493.53,2.22966e+06,34562.5,1889.77,4226.64,7269.58,18.9403
1.5399e+06,1.32557e+06,147196,234579,206000,136237,1244.43,-4498.17,2.13795e+06,21687.7,-4.50977,3675.24,6976.85,18.9506
1.30165e+06,1.06576e+06,151572,244913,210184,138446,1393.92,-5097.22,2.35879e+06,27665.5,2460.37,3942.44,8373.18,18.9631
1.30246e+06,1.04285e+06,173251,190933,159254,158410,1623.85,-7676.22,2.36119e+06,26325.1,1588.97,3387.44,7023.21,18.9677
1.62064e+06,1.2876e+06,138608,201232,174261,126686,2761.84,-5666.78,2.51098e+06,33437.7,3276.63,3538.64,8261.56,18.9698
1.50067e+06,1.27996e+06,123288,172340,156122,114963,2139.86,-5983.03,2.08613e+06,21931,-711.608,2553.12,6493.88,18.9762
1.07047e+06,857973,158604,199271,174585,147583,2444.95,-6466.41,1.89453e+06,26081.9,2509.26,3318.32,5809.41,18.986
1.50484e+06,1.27824e+06,116904,166561,148632,108787,1653.06,-5552.76,2.02376e+06,25585.8,2686.55,3635.21,5857.71,19.0479
1.40788e+06,1.1868e+06,119629,160592,144206,111417,2130.15,-6518.29,2.0426e+06,24215,1713.59,4494.66,6589.48,19.051
1.59966e+06,1.30863e+06,127570,206142,183881,119638,2417.09,-8287.83,2.91929e+06,18824.7,1311.85,4322.16,8991.01,19.1048
1.40155e+06,1.18265e+06,126176,125202,113243,119521,2003.06,-8884.36,2.58786e+06,14307.9,842.236,3126.02,7575.99,19.1142
1.59882e+06,1.37894e+06,130809,171347,137508,112260,2185.14,-7505.34,2.50339e+06,21544.7,1207.66,3689.94,7597.02,19.1546
1.52748e+06,1.29134e+06,141083,186482,173937,135464,1168.94,-6035.48,2.25962e+06,24513.4,512.627,3954.67,7561.53,19.2156
1.53588e+06,1.21447e+06,132751,191414,163416,124786,2421.63,-4887.45,2.49496e+06,26873.6,1527.81,3385.82,7679.56,19.2659
1.53858e+06,1.18777e+06,135893,191179,150734,119831,2400.73,-6583.14,2.49822e+06,21301,604.298,3133.79,7786.41,19.2765
1.64923e+06,1.32001e+06,183373,313431,268439,162012,2013.95,-8171.69,2.65739e+06,37365.8,1460.46,4020.02,8637.32,19.2829
1.24939e+06,1.01846e+06,188917,221586,182582,169265,2188.18,-8774.74,2.67038e+06,33964,949.376,5145.49,8516.8,19.2893
1.56445e+06,1.35782e+06,105931,138286,127720,100413,2381.05,-4708.64,2.31131e+06,20376,3037.61,3372.6,7242.71,19.2926
995359,795369,164171,177520,139626,142599,1385.58,-5019.99,2.01553e+06,19303.4,-800.963,3139.85,6791.36,19.3219
1.19534e+06,962135,163187,229613,197083,146718,2261.78,-7802.8,2.65762e+06,29843.6,2291.44,4395.15,9368.68,19.3254
1.53507e+06,1.31022e+06,121138,155422,138372,113582,2516.59,-8263.34,2.37158e+06,22021.4,-197.203,3650.25,7443.96,19.334
1.67994e+06,1.41078e+06,151918,220537,168164,126299,1944.81,-6282.43,2.12322e+06,24816.4,2853.06,2537.45,7796.6,19.3371
1.24217e+06,1.02622e+06,139544,209236,186881,126485,1430.76,-5006.34,2.03168e+06,26845.9,2129.55,3031.06,6388.37,19.3385
1.45797e+06,1.14572e+06,142807,277582,183417,114101,2035.25,-2732.39,2.16703e+06,24782.7,893.599,5878.46,5970.08,19.4407
1.47898e+06,1.21783e+06,132282,202035,185508,126371,1865.73,-6935.96,2.32434e+06,24964.9,2202.77,2868.88,7977.52,19.4551
1.35846e+06,1.08095e+06,137888,240379,206395,126386,1841.36,-4637.17,1.93122e+06,27575.9,2301.98,2599.89,7157.72,19.484
1.4751e+06,1.26496e+06,121912,145573,130618,114591,1246.14,-6412.49,2.05916e+06,18882.5,1493.41,3012.29,5999.82,19.4953
1.37794e+06,1.10516e+06,146646,195936,172354,134761,2217.12,-7978.06,2.48036e+06,29302.5,1554.05,3557.2,7835.75,19.5027
1.114e+06,882560,168279,169298,141030,157112,1739.19,-7976.68,2.24693e+06,24023.3,4241.65,4183.6,6763.58,19.5158
1.31928e+06,1.05436e+06,160734,231143,198454,144172,2609.27,-7580.29,2.51012e+06,33548.5,842.913,4278.15,8289.1,19.5176
1.39444e+06,1.16236e+06,109477,118620,104513,101390,3214.47,-8643.87,2.53909e+06,19404.1,2251.27,3068.8,7880.71,19.5187
1.26967e+06,1.02922e+06,179454,165423,140314,165985,1687.68,-6206.61,2.09541e+06,20540.3,1247.52,3068.45,6916.7,19.5358
1.35063e+06,1.03857e+06,258434,341618,298659,245425,2662.99,-9280.16,2.93167e+06,33117.5,4787.25,3982.03,9177.13,19.6118
1.34706e+06,1.0553e+06,144191,144725,119466,134169,2560.41,-10012,2.95388e+06,27438.5,-267.061,4595.84,9006.83,19.6233
1.25445e+06,988318,141880,248592,215692,129532,1488.69,-6098.68,1.86233e+06,27493.8,1303.83,3573.7,7252.77,19.6491
1.39061e+06,1.11718e+06,112234,169665,149629,101485,1574.02,-5319.22,2.14432e+06,24588.4,765.931,3523.63,6435.57,19.6715
1.56691e+06,1.25183e+06,119420,180831,155658,111007,2195.59,-6746.97,2.30642e+06,24785.2,2178.83,3440.35,7193.43,19.6762
1.60084e+06,1.25757e+06,140258,197293,165963,128359,2622.5,-10009.1,3.48801e+06,25709.1,1403.98,4339.33,10547.8,19.7245
1.5981e+06,1.21892e+06,211855,292892,231205,183773,2041.95,-3372.05,2.57775e+06,38778.2,4413.12,4357.21,9415.08,19.725
1.50331e+06,1.27236e+06,136992,206431,182662,128385,1187.21,-6720.16,2.7699e+06,27776,-136.074,3443.88,8537.5,19.7265
1.45336e+06,1.15258e+06,135310,194934,171858,127008,1238.13,-6336.29,2.10348e+06,26706.3,-532.235,3667.43,8332.53,19.7636
1.54824e+06,1.29122e+06,136660,199977,183331,132093,1492.74,-7546.4,2.49996e+06,22897.1,-886.632,3155.75,8050.14,19.8116
1.42438e+06,1.18494e+06,160581,199895,178028,149907,1702.82,-7867.59,2.50927e+06,24633.8,-463.341,3781.4,7904.66,19.8316
1.44699e+06,1.12288e+06,170856,233889,198559,159173,1990.79,-5698.26,2.07634e+06,28160,2536.42,3161.78,6252.79,19.8592
1.42597e+06,1.13399e+06,166194,263488,224708,152565,1846.75,-8721.15,3.16381e+06,31286.8,1279.46,3314.57,10542.1,19.8752
1.42166e+06,1.14075e+06,124008,142155,119198,115850,1863.92,-7214.8,2.38117e+06,18781.3,1224.71,3256.1,7592.16,19.8991
