"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.0974e+06,825502,145900,172519,138000,130980,1266.33,-6829.06,2.64499e+06,28633.5,212.74,5211.61,7434.33,29.5698
1.38254e+06,1.16408e+06,211377,539942,535433,207363,1758.89,-4150.32,1.84258e+06,22144.4,2022.83,3161.49,6908.8,29.5973
1.14316e+06,904789,172307,205519,173841,160293,2312.89,-6860.99,2.23741e+06,27130.5,2316.66,3497.54,7065,29.6024
1.52268e+06,1.27953e+06,119476,189204,169107,109718,1596.66,-6374.36,2.56918e+06,25047,805.013,3616.45,8272.99,29.624
1.61088e+06,1.31218e+06,231802,299786,241143,199014,1846,-11354.9,3.72833e+06,29710.3,175.105,5024.67,11869.2,29.7099
1.59583e+06,1.30805e+06,157973,212616,194193,153371,2329.93,-7582.36,2.57449e+06,27259.8,239.298,3846.52,7420.42,29.7597
1.48363e+06,1.23163e+06,125002,214460,194520,117479,1646.63,-6163.04,2.65773e+06,23121.8,1255.17,3729.46,7755.78,29.8283
1.35259e+06,1.05746e+06,135939,165871,136678,122837,2447.31,-9241.47,2.65153e+06,30412.6,2001.63,3506.21,7809.35,29.8374
1.26846e+06,1.08998e+06,159104,216904,191619,146017,1866.03,-6189.26,2.03622e+06,28504.3,2523.84,4004.58,6936.69,29.9312
1.46311e+06,1.18015e+06,119796,165106,141735,109891,2073.27,-5858.85,2.20928e+06,28072,434.946,3635.87,7216.51,29.9515
1.35905e+06,1.12316e+06,160132,177612,157367,151035,1789.5,-8668.72,2.5733e+06,19659.1,-312.236,4400.41,7949.21,29.9872
1.27384e+06,1.04569e+06,147278,168241,148406,138181,1375.28,-6874.39,2.27358e+06,18266.2,2489.56,3798.96,6979.98,30.0656
1.63348e+06,1.3244e+06,131968,213621,188785,122672,2005.37,-8036.47,2.68107e+06,25852.9,572.744,4203.15,8176.17,30.1562
1.58772e+06,1.2872e+06,163437,218458,194669,151923,2382.74,-10734.3,3.64769e+06,38527.8,630.029,5618.61,11605.8,30.1901
1.31211e+06,1.04716e+06,141101,214514,182168,127379,1439.47,-6717.41,2.22304e+06,27322.4,2692.67,4600.11,7209.27,30.2107
1.56592e+06,1.28188e+06,128662,165272,147526,119993,2209.48,-8702.88,2.86583e+06,27600.7,-75.8467,3122.29,9660.75,30.2987
1.35866e+06,1.11309e+06,127692,165078,145128,119363,1304.44,-6324.09,1.93282e+06,22695.9,-2163.83,3642.44,6333.97,30.318
1.09089e+06,858986,124802,167386,138741,109702,1612.37,-6977.73,2.66486e+06,33264.8,-516.828,4356.56,8341.67,30.321
1.54062e+06,1.24891e+06,130544,243363,213886,121306,1288.75,-4959.7,2.02241e+06,25771.2,-605.785,3501.44,6893.24,30.3228
1.58103e+06,1.30384e+06,112509,168325,152479,104813,2112.42,-6904.7,2.35558e+06,21112.5,-286.91,2721.86,7790.48,30.34
1.60704e+06,1.25941e+06,132153,183950,149100,120580,2271.33,-7175.6,2.53333e+06,32459.7,3108.45,3601.01,7578.26,30.3428
1.2466e+06,1.00454e+06,128033,134376,117151,119508,1881.6,-5591.62,1.94279e+06,23177.2,1244.75,2873.48,5740.37,30.3911
1.34646e+06,1.07224e+06,184130,354697,312099,169633,2408.93,-4562.34,2.21738e+06,29781.2,1171.22,5025.67,6659.52,30.4314
1.43003e+06,1.17809e+06,141830,222481,197916,132042,1856.16,-6900.8,2.54175e+06,26263.5,1619.44,4264.46,8755.43,30.4588
1.45349e+06,1.20562e+06,137722,147012,134871,132990,2094.4,-7004.17,2.22942e+06,33372.2,1699.24,4429.64,6504.05,30.4606
1.49713e+06,1.2133e+06,121577,142555,120657,109372,1595.4,-6696.59,2.23212e+06,26140.2,1199.1,3805.6,7089.69,30.4638
1.34726e+06,1.11676e+06,190850,239145,214950,178242,1789.72,-8448.71,2.89925e+06,31567.2,295.085,4349.99,9856.83,30.5086
1.30205e+06,1.05451e+06,130429,157164,136139,122420,1275.85,-6665.97,2.15483e+06,24378.6,731.844,3319.3,7310.05,30.547
1.6041e+06,1.29238e+06,176807,345922,314582,166673,2417.63,-7600.68,2.46309e+06,23650.4,369.785,3473.97,7728.54,30.5503
1.48166e+06,1.15496e+06,160677,210158,175846,145027,1905.64,-6235.77,1.91866e+06,26562.2,1581.65,4150.78,6518.81,30.6223
1.51251e+06,1.18064e+06,108503,131212,109553,100278,2435.88,-6432.13,2.06545e+06,27378.5,284.128,4049.58,5244.04,30.6279
1.41608e+06,1.1413e+06,110908,169658,142998,101830,1291.19,-4569.05,2.01906e+06,24214.6,-105.714,3580.93,6517.29,30.6389
1.56886e+06,1.18745e+06,153515,167292,126106,130249,1996.96,-9589.41,2.77554e+06,18468.2,255.646,3594.8,8569.46,30.6608
1.52606e+06,1.20028e+06,105655,137614,114034,95314,1686.78,-5017.85,1.83239e+06,19817.4,3064.85,2885.39,5820.77,30.6809
1.25164e+06,964081,151227,189891,156051,139564,1031.71,-5731.47,2.28072e+06,25412.3,2723.56,4399.47,7448.56,30.6917
1.30153e+06,1.06074e+06,148254,229021,192448,133182,1707.28,-6580.33,2.22061e+06,32431.1,1176.8,4389.19,7796.68,30.718
1.45129e+06,1.22182e+06,134039,235392,216720,125522,1973.05,-5488.47,2.15345e+06,27325.9,6155.51,2939.46,6520.59,30.8002
1.56892e+06,1.34867e+06,122961,161547,151607,118645,1777.95,-5908.9,2.69516e+06,16343.5,957.936,2373.15,8416.6,30.8532
1.63836e+06,1.30816e+06,193721,168731,138288,176521,1596.54,-12096.1,4.33546e+06,39083.2,6928.36,5179.37,14492.2,30.8688
1.05931e+06,823829,120737,160021,132768,109122,1040.09,-7141.33,2.16643e+06,24210,1234.27,3426.18,7029.16,30.8957
1.54569e+06,1.30498e+06,128816,130487,113348,120208,2256.09,-9871.03,3.09217e+06,17856.1,-1062.64,3555.03,9794.59,30.9272
1.16118e+06,955853,114057,172437,160264,107398,1027.22,-2922.68,1.63059e+06,24187.6,1130.57,3455.15,5112.79,30.9348
1.58617e+06,1.30367e+06,200558,338820,284669,177624,1997.6,-6816.28,2.35452e+06,26893.5,425.212,4016.57,7360.05,31.0039
1.3088e+06,1.09964e+06,136421,167162,149465,125835,2053.65,-6734.28,2.195e+06,23124.1,2431.67,3074.65,5895.62,31.0266
1.42531e+06,1.19017e+06,139004,195350,175462,127738,1551.52,-7284.7,2.26072e+06,23868.6,1226.75,3620.04,6665.23,31.0274
1.44119e+06,1.16479e+06,167032,351779,301300,150026,2049.56,-5788.68,1.92489e+06,28341.2,296.447,4286.71,6911.58,31.0717
1.18617e+06,910865,173324,236769,205798,155748,2239.3,-9311.47,3.10769e+06,25119.1,662.279,4628.59,10526.3,31.0803
1.45329e+06,1.20979e+06,107395,160249,142177,102030,2504.71,-7793.87,2.49029e+06,20775.5,4695.54,2794.35,7784.51,31.0978
1.37841e+06,1.0449e+06,172969,218453,173453,152916,1779.64,-7843.17,2.46048e+06,26551.7,2395.82,3590.4,7206.69,31.102
1.45698e+06,1.21108e+06,181245,262981,210518,160400,2509.97,-6942.73,2.52177e+06,30073.5,3507.12,3585.93,8269.4,31.1045
1.43677e+06,1.18149e+06,118508,182870,162740,112214,1344.72,-6389.11,2.32536e+06,22405.9,1678.23,4260.95,7171.11,31.1119
1.43514e+06,1.09310e+06,231667,319249,271059,211151,3398.08,-8901.85,2.75228e+06,33046.7,2939.58,4161.67,8745.91,31.1395
1.45828e+06,1.19111e+06,145318,190116,165986,134926,2246.04,-7738.5,2.40377e+06,26077.6,1035.57,3202.76,7955.84,31.1484
1.42541e+06,1.16151e+06,134731,214078,189379,123736,1115.49,-4783.55,2.16198e+06,26633.3,-245.824,3478.64,6783.48,31.262
1.52486e+06,1.23281e+06,114583,179193,152958,106253,2717.58,-7047.02,2.22295e+06,26970.4,407.098,3199.5,7291.95,31.2707
986218,744582,161983,196554,156688,145281,1416.2,-6495.75,2.16736e+06,31313.4,2379.63,4697.55,6442.23,31.2899
836835,632821,108851,196464,172228,96471,2134.3,-3816.7,1.68563e+06,26244.6,-342.508,3295.85,5637.02,31.3305
1.43337e+06,1.08913e+06,178454,259361,207380,159917,1688.25,-2468.46,2.38772e+06,27207.4,704.723,3511.26,6676.86,31.3423
1.35131e+06,1.06505e+06,148237,187399,161675,135758,1685.16,-7081.72,2.27977e+06,32532.5,2291.49,4620.41,7618.71,31.3447
1.5459e+06,1.23682e+06,194970,451663,368108,162750,1899.72,-4647.06,1.69469e+06,17980,313.643,2183.03,5678.01,31.3455
1.64919e+06,1.35184e+06,129725,206928,183624,119918,2406.64,-8517.03,2.63185e+06,24760.8,848.939,3118.68,8667.38,31.3696
1.3579e+06,1.15337e+06,130686,169011,151471,122420,1361.62,-6062.03,2.37536e+06,20500.4,2850.58,2705.81,7050.29,31.3733
1.55502e+06,1.21018e+06,148497,202219,178400,138914,2849.21,-7204.05,2.4395e+06,27246.9,769.794,4629.44,7675.89,31.3902
1.29123e+06,991646,165105,265867,227942,150968,1943.8,-5972.11,2.24923e+06,26304.5,2973.57,4021.22,7344.81,31.3959
1.23604e+06,936332,211107,354224,277348,183148,2537.9,-6562.37,2.12967e+06,35023.7,2084.87,4823.9,7191.99,31.4002
1.4931e+06,1.26164e+06,117051,129797,120433,111979,1808.84,-9778.47,3.01954e+06,23208.2,66.9494,4004.04,9501.74,31.41
1.57948e+06,1.36774e+06,121488,182234,173351,116132,1429.33,-4447.89,1.93854e+06,18466.5,1917.68,2413.29,5996.74,31.4131
1.53351e+06,1.31324e+06,140168,164667,148464,132645,2925.61,-8309.16,2.54617e+06,25718.3,1276.83,3592.47,8276.63,31.4281
1.01362e+06,807591,126677,138237,120575,114691,2092,-5899.91,2.05484e+06,22848.9,2461.81,3755.35,6813.67,31.4437
1.24653e+06,991379,168306,217167,184935,154256,1402.34,-6330.59,2.17782e+06,32097.5,1248.67,4983.75,7254.92,31.4478
1.45155e+06,1.21885e+06,107581,138270,122748,98878,1683.76,-6248.22,2.70048e+06,27197.1,2154.23,3385.36,8674.88,31.514
1.44903e+06,1.1851e+06,142967,143411,126663,135722,2097.45,-6655.94,2.22006e+06,18359.1,449.642,3569.94,6551.74,31.5162
1.24176e+06,952774,130781,145434,118071,114151,1951.1,-7759.58,2.45495e+06,20604.3,-348.922,3385.12,6762.44,31.5365
1.32727e+06,1.08051e+06,151628,252831,222965,139439,1444.81,-4869.94,2.08326e+06,27328.9,1760.02,3982.11,6504.33,31.5928
1.33234e+06,1.0561e+06,154120,195485,160156,140999,1322.62,-6369.43,2.15208e+06,27225.6,529.983,3974.52,6790.75,31.6571
1.31251e+06,1.10779e+06,130767,134875,120759,122412,1926.11,-7797.38,2.55346e+06,14406,208.192,4701.88,8104.96,31.7108
1.56777e+06,1.24887e+06,129075,187496,159172,118443,1551.38,-6437.91,2.68359e+06,22187,906.712,3240.77,9159.7,31.8185
1.23062e+06,992833,138166,192857,157840,120075,1339.19,-5498.47,2.43587e+06,29998.3,1378.66,3346.16,7968.07,31.8635
1.74538e+06,1.28154e+06,378771,563006,456627,324216,1547.59,-6414.8,2.32446e+06,23844.5,348.882,3082.65,8041.1,31.8825
1.3211e+06,1.10162e+06,123592,171240,150031,113845,1469.57,-6179.88,2.16014e+06,26360.3,-81.5547,2729.7,6905.47,31.8935
1.40955e+06,1.20585e+06,161563,188142,152372,146836,1571.39,-10395.6,3.29365e+06,25377.6,1323.87,4318.34,10147.1,31.9448
1.26467e+06,967952,156128,219284,183607,143135,1342.48,-3922.63,1.88829e+06,23507.6,-704.193,3652.58,5751.99,31.9938
1.28374e+06,1.01756e+06,181619,207935,175401,166281,2043.76,-9764.53,2.75162e+06,23055.1,1415.41,3945.6,8444.1,32.0041
1.34805e+06,1.12176e+06,143101,213591,194510,134269,1722.31,-4459.65,2.04893e+06,26233.4,1585.44,3691.79,6368.29,32.0219
1.24123e+06,1.0462e+06,150732,185655,164937,141041,1617.37,-7327.48,2.29488e+06,23833.5,-233.968,3447.63,7261.49,32.0577
1.6156e+06,1.35804e+06,119564,127068,116006,115404,1894.58,-8058.28,2.51055e+06,17530.7,-96.3486,2971.86,7808.36,32.1006
1.24182e+06,970068,192926,331826,244964,160620,2040.99,-6834.14,2.25246e+06,30924.3,1429.56,4699.74,7629.61,32.1292
1.33357e+06,1.09786e+06,155635,236073,204997,140344,1968.07,-5178.61,2.54573e+06,32500.6,4128.4,3654.54,7937.94,32.1433
1.42301e+06,1.15432e+06,139616,199113,172123,127374,2813.45,-7543.35,2.64182e+06,33593.5,1046.01,4555.69,8209.39,32.1449
1.21361e+06,1.01606e+06,144511,182750,165966,135719,1964.04,-5850.77,2.25205e+06,26556.7,2830.85,3827.44,7649.79,32.1541
1.49803e+06,1.29905e+06,106090,137076,123675,99082,1517.97,-5416.25,2.37319e+06,25914.1,430.057,3281.48,7491.88,32.1578
1.50168e+06,1.27513e+06,159188,211893,185307,144930,2082.43,-7475.17,2.63975e+06,26112.7,1231.64,4249.79,8473.26,32.2149
1.43269e+06,1.20148e+06,96506.4,94566,87357,91613,2084.9,-8818.75,2.94404e+06,24722.8,-504.533,3488.18,11156.2,32.2302
1.47076e+06,1.25042e+06,146303,166032,146995,135564,2557,-7452.09,2.52701e+06,24053.7,2424.84,3162.71,8152.45,32.2374
1.49267e+06,1.25004e+06,133605,140656,120320,123491,2127.93,-8141.36,2.77795e+06,25013.2,-1071.7,3998.87,8270.35,32.2487
1.32027e+06,1.05458e+06,156787,246402,208652,142021,1966.9,-2872.55,1.98657e+06,31876.2,1476.98,3166.02,6838.06,32.2979
1.34302e+06,1.13014e+06,151802,193005,157861,134444,1851.91,-7102.56,2.13595e+06,28028.3,-389.821,3013.18,6525.99,32.2987
1.57162e+06,1.27933e+06,149192,232864,206192,139347,1475.23,-7490.13,2.26607e+06,24502.7,1750.53,4693.66,6667.76,32.3082
1.38674e+06,1.12135e+06,175501,217725,189027,159544,2022.3,-8464.58,2.48525e+06,14192.7,1352.38,3594.84,7376.5,32.3164
1.24198e+06,990911,181917,222578,191296,169050,1706.09,-7154.86,2.61301e+06,26879.9,4539.11,3811.1,7915.66,32.3172
1.48207e+06,1.20587e+06,131644,208638,182118,122789,1653.53,-6536.37,2.95152e+06,23688.7,1146.69,4999.16,9015.14,32.3342
1.49608e+06,1.21677e+06,120404,169894,149378,113373,2167.1,-5595.07,1.96338e+06,23228.8,-309.512,3307.19,6326.25,32.3354
1.59954e+06,1.36514e+06,132533,190994,167051,121524,2237.43,-6940.4,2.76272e+06,23143.4,938.733,4477.93,9087.88,32.3428
1.18331e+06,933800,150538,143300,124683,138017,1558.02,-6239.07,2.07374e+06,24482.6,2233.06,3217.14,6315.19,32.359
1.35468e+06,1.09502e+06,203635,232904,206065,196952,2540.74,-10539.3,2.99523e+06,21662.7,417.846,3935.36,9397.4,32.3647
1.2158e+06,947054,214031,248880,212874,195964,2185.67,-9989.92,3.02747e+06,30526.5,7933.78,4589.57,8835.12,32.3815
1.41811e+06,1.181e+06,103218,156939,140344,95507,2346.69,-5206.32,2.35048e+06,23516.2,4592.78,2544.89,7475.82,32.4441
1.33534e+06,1.08816e+06,123711,201659,181544,113981,1691.75,-6300.59,2.34405e+06,27625,2794.67,3469.43,8275.71,32.4564
1.30603e+06,1.05622e+06,150610,239002,208049,136914,1419.09,-4294.29,1.76164e+06,30390.4,1115.86,4016.7,5646.92,32.5215
1.20024e+06,957287,135294,226466,200322,126609,1361.94,-5162.15,1.98348e+06,27172.4,1019.85,3972.07,6475.18,32.6145
1.28028e+06,990403,128332,165544,139131,118858,1557.13,-6125.36,2.02442e+06,24838.1,2108.83,3905.39,6241.11,32.6363
1.46174e+06,1.19252e+06,131961,179903,155355,121927,1683.27,-5259.45,1.9624e+06,29021.7,1760.11,3704.83,6205.2,32.6568
1.47819e+06,1.10229e+06,272417,366416,286044,235306,3814.22,-11422.4,3.6999e+06,51177.3,7458.49,5860.61,12487.1,32.7245
1.50669e+06,1.22612e+06,119430,195084,169071,111678,1854.21,-5214.28,2.10526e+06,24702.2,-856.445,3670.62,6851.13,32.7381
1.26874e+06,1.0433e+06,155212,154856,129540,138592,1733.15,-9792.58,3.15212e+06,28903.4,2555.1,5258.47,9747.71,32.7605
1.19571e+06,958554,190960,287104,230679,158348,2146.13,-6196.09,2.64699e+06,31626.2,2846.64,4439.99,8777.85,32.7878
1.15781e+06,932909,170258,171024,149268,158907,1525.1,-7620.54,2.42648e+06,22408.5,1556.74,4116.22,7319.93,32.8131
1.59029e+06,1.28142e+06,131155,223407,199846,123359,2707.65,-6167.79,2.46113e+06,28759.9,3858,3539.92,6944.39,32.8267
1.78193e+06,1.42837e+06,194012,372613,282991,160496,2406.48,-4923.07,2.53373e+06,32325.3,1834.26,3850.58,8708.14,32.8392
1.32391e+06,984234,121784,173648,132104,103321,2083.44,-4744.71,2.27301e+06,23545.6,1568.56,4049.05,7288.79,32.8583
1.61873e+06,1.3037e+06,295578,742162,681968,250724,2572.34,-5786.53,2.15751e+06,35658.1,3969.91,3636.81,9591.99,32.8713
1.18732e+06,951479,202606,259506,231968,191576,2106.84,-6864.24,2.18836e+06,26425.2,1056.01,4341.2,7526.28,32.8914
1.23258e+06,1.03182e+06,136282,154360,130915,124444,2079.91,-5729.25,2.37452e+06,23920,5085.16,4201.66,7481.92,32.9105
1.11227e+06,923967,216802,308870,261359,194307,1377.36,-6119.93,2.20773e+06,26443.2,1280.87,3499.05,7307.43,32.9214
1.43218e+06,1.10497e+06,137606,229827,182053,121010,1629.33,-2706.64,2.38055e+06,29623.9,-1821.7,5052.57,7268.62,32.9469
1.62893e+06,1.26443e+06,143574,180646,146069,128309,2099.39,-7738.52,2.48828e+06,22910.1,1736.81,3375.22,7989.17,32.9605
1.62673e+06,1.34252e+06,157931,205964,179336,147615,2040.88,-9378.88,2.92159e+06,33771.1,769.508,3971.95,9258.05,32.9786
1.55283e+06,1.24084e+06,147773,203069,172007,136724,1171.05,-7375.22,2.49131e+06,21661.3,1309.72,4300.78,7921.12,32.9948
1.51394e+06,1.28171e+06,128500,160908,146874,120694,1748.81,-8299.91,2.8348e+06,25568.1,229.285,3761.77,7986.89,33.0433
1.17863e+06,981874,140603,148597,130580,132583,766.934,-6093.34,2.044e+06,20470.9,1547.19,4625.29,6269.02,33.0532
1.49909e+06,1.22443e+06,164192,219006,195422,155912,3101.95,-9997.32,3.14077e+06,19148.2,572.612,2409.3,9576.49,33.0657
1.18355e+06,967125,197657,274967,257180,188423,1933.25,-7009.69,2.09747e+06,27194.4,2610.27,3345.48,6480.4,33.1095
1.23856e+06,1.04492e+06,166512,164244,144845,154040,2078.76,-8388.52,2.60963e+06,24043.9,1128.43,3721.74,7843.08,33.116
1.43675e+06,1.2107e+06,144517,208010,192625,135193,2713.25,-6506.23,2.43545e+06,31934.9,1097.47,3971.9,7807.58,33.1257
1.40172e+06,1.14566e+06,145534,219127,192330,136059,1503.23,-5981.68,2.63149e+06,32580.3,-230.881,4944.75,8569.8,33.1732
1.75458e+06,1.46438e+06,156567,175978,153619,143612,3227.7,-9061.88,2.9459e+06,26142.3,4304.57,3781.68,9569.29,33.1863
1.51572e+06,1.26855e+06,105293,170512,155737,100168,1424.57,-4532.3,2.20519e+06,22120.1,-108.888,3248.9,7298.59,33.2132
1.13455e+06,938073,154384,173660,150322,142529,1864.9,-6822.04,2.17159e+06,24050.4,1640.21,3727.58,7012.87,33.3471
1.54569e+06,1.30398e+06,131555,163943,137156,117950,1697.63,-7513.87,2.65533e+06,27513.4,475.211,4412.06,8903.97,33.4053
1.54318e+06,1.29459e+06,115463,180061,166859,110445,2032.06,-6993.26,2.26909e+06,23120.5,-1668.62,4052.39,7371.71,33.4089
1.47458e+06,1.22334e+06,108817,167101,145570,100883,1860.18,-4655.12,1.99324e+06,29616.8,1225.1,3444.76,6181.26,33.42
1.02637e+06,754108,86942.7,112757,89006,75243,1586.29,-2940.77,2.02197e+06,27245.6,-835.528,3695.28,6309.91,33.4276
1.68101e+06,1.37151e+06,178029,307457,273997,162402,2817.2,-7788.74,2.51054e+06,32274.1,1682.67,3572.03,8065.76,33.4478
1.501e+06,1.24766e+06,116384,155214,136363,108523,1866.82,-7101.9,2.33114e+06,23874.5,1767.68,3916.3,7818.4,33.5354
1.50468e+06,1.21423e+06,145524,166331,142594,134024,2205.36,-7568.9,2.64008e+06,23564.2,159.203,3318.1,8690.13,33.5516
1.42434e+06,1.21780e+06,135346,234250,204731,122529,1762.62,-4750.92,1.95271e+06,30574.9,1358.84,4551.74,6321.66,33.56
1.14962e+06,934120,136475,142557,116045,123852,1428.79,-6783.62,2.15958e+06,21967.5,1017.88,3587.42,6095.45,33.562
1.03379e+06,820158,187567,203430,165114,171346,1155.77,-6606.73,2.02835e+06,20542.4,387.169,2982.36,6059.84,33.6108
1.98024e+06,1.44704e+06,285646,379122,292124,247268,2000.09,-7396.6,2.50522e+06,27405.8,302.916,3419.72,8577.68,33.6557
1.1783e+06,921081,147721,257613,218175,132764,1611.28,-2484.04,1.84887e+06,27109.8,2119,3387.4,6493.96,33.6794
1.45131e+06,1.15652e+06,192524,181582,155379,178126,3879.49,-10876.9,3.35258e+06,23951.7,2504.35,4538.5,9050.7,33.6905
1.45935e+06,1.18093e+06,138072,215995,187417,125870,1808.31,-4675.38,1.87005e+06,26671.7,1456.12,3077.66,6236.31,33.6951
1.82658e+06,1.40765e+06,228041,330128,271483,204947,2452.13,-7437.45,2.60149e+06,24427,276.021,4991.29,8231.67,33.7061
1.51881e+06,1.27051e+06,142927,203619,186385,136089,1935.15,-9685.26,3.07689e+06,23545.6,-1026.03,3270.95,9549.44,33.7218
1.37957e+06,1.08419e+06,119213,164195,137591,111374,2150.92,-5898.79,2.07433e+06,22825.3,954.107,4212.86,6033.92,33.7537
1.55431e+06,1.25306e+06,150714,232661,200896,138302,1793.55,-7736.16,3.1384e+06,25824.5,303.969,3535.44,10366.9,33.8652
1.53615e+06,1.23043e+06,116822,199038,179628,112476,1285.82,-2947.73,2.47071e+06,15716.9,1755.06,3292.76,6410.21,33.8671
1.4481e+06,1.17776e+06,144086,243261,216460,132858,1675.14,-7195.55,2.92926e+06,29452.8,2148.89,5069.33,9528.01,33.8916
1.52539e+06,1.24148e+06,177662,200774,177802,165424,2175.5,-8021.28,2.53925e+06,29053.8,1662.28,4005.86,7933.42,33.8956
1.51843e+06,1.29210e+06,111237,175308,162327,106646,1501.8,-5685.64,2.23263e+06,20536.2,22856.5,4467.19,7170.07,33.933
1.4776e+06,1.22332e+06,137778,183517,168274,130734,1638.44,-8901.42,2.7484e+06,26741.4,-252.748,3377.92,8518.8,33.9754
1.41773e+06,1.15922e+06,273040,765116,743732,268474,2957.29,-6718.31,2.09578e+06,24869,7740.24,3162.91,7562.91,34.0336
1.15414e+06,943389,141142,212193,191163,132297,1754.84,-5138.67,2.09157e+06,28517.4,152.412,3534.21,6520.7,34.0645
1.22709e+06,981424,210044,372777,265145,171444,1892.82,-6570.99,2.11099e+06,29934.4,676.123,4926.95,7544.94,34.0769
1.5314e+06,1.22711e+06,118042,140267,119262,109283,2086.85,-8242.76,2.51774e+06,23600.8,-993.143,3776.69,8695.44,34.0793
1.25764e+06,1.01499e+06,151626,240508,218778,143313,1180.49,-6817.96,2.19608e+06,27455.9,1016.81,3528.24,7381.24,34.0901
1.51881e+06,1.23017e+06,121474,183492,162858,114618,1610.03,-7511.73,2.62334e+06,23092.3,-1236.26,3591.39,8272.25,34.1044
1.5326e+06,1.25732e+06,104123,111142,93125,90748,2386.84,-6329.02,2.61286e+06,20869.4,977.213,2912.46,8004.94,34.1085
1.3904e+06,1.07113e+06,227709,311486,218094,178825,1877.55,-7195.8,2.58387e+06,26808.3,3569.04,4588.13,9091.32,34.1387
1.51875e+06,1.26931e+06,133393,178377,156281,124578,2464.47,-7358.13,2.36695e+06,21838.3,1730.37,3508.66,7593.86,34.175
1.15886e+06,842019,162949,221075,177480,145992,2174.11,-6455.95,2.02837e+06,28356.3,2202.07,3963.04,6356.22,34.183
1.4658e+06,1.20642e+06,111500,145017,127802,105759,2303.1,-6802.69,2.3455e+06,23428.2,-1605.18,3577.44,7347.89,34.1951
1.32561e+06,1.06674e+06,134764,146782,124625,122355,1240.35,-6916.23,2.38367e+06,22180.7,748.25,3421.74,7393.04,34.2147
1.2734e+06,1.04436e+06,150597,243727,213384,135968,1937.81,-5105.27,1.9353e+06,28834.2,1294.29,3472.51,6552.55,34.2421
1.07714e+06,823003,157197,172134,148861,147170,1438.75,-5847.09,1.94833e+06,27246.5,1302.41,4668.57,5656.27,34.2609
1.48461e+06,1.21565e+06,123022,207183,182969,113329,2123.46,-5757.28,2.37828e+06,27129.7,1417.32,3839.08,7835.35,34.2625
1.28909e+06,1.08508e+06,223169,427861,390511,195354,1474.73,-5580.46,2.14268e+06,23553.7,1297.38,2906.19,7756.11,34.2629
1.1977e+06,983428,149092,176041,150513,136419,1603.56,-6126.16,2.16948e+06,24847.2,-104.624,3363.38,7059.6,34.2983
1.65514e+06,1.30895e+06,126592,199662,173049,117485,2183.6,-7336.36,2.45598e+06,26922.2,1890.1,3273.69,7826.5,34.303
1.50529e+06,1.1661e+06,118864,176639,151452,109161,1538.09,-2704.96,2.18589e+06,28955.1,689.179,3559.01,6079.08,34.3213
1.50987e+06,1.17711e+06,137378,158360,130095,127265,3057.78,-7578.67,2.62256e+06,23071.9,3611.56,3595.13,7657.87,34.3545
1.32004e+06,1.07798e+06,132112,201862,172276,118451,2534.72,-6742.73,2.33036e+06,32890.7,2610.77,3291.24,7545.84,34.3997
1.5059e+06,1.29005e+06,190203,323413,302474,172345,1993.28,-8303.01,2.777e+06,22041,1627.19,4121.74,8713.42,34.4039
1.35387e+06,1.06307e+06,169212,255093,214098,151953,1825.74,-7601.87,2.68452e+06,33567.7,1091.11,5112.19,7732.51,34.41
1.61727e+06,1.26932e+06,144715,202568,166700,131644,2830.56,-9995.95,2.90295e+06,38037.2,3686.2,4834.21,9448.15,34.4362
1.31995e+06,1.06118e+06,189710,260222,229485,177289,2232.88,-7328.22,2.48847e+06,37551.7,1665.47,4466.25,8342.09,34.4478
1.50563e+06,1.21765e+06,138686,179587,124531,113637,1522.94,-6883.54,2.47881e+06,20341.8,210.434,3740.57,7462,34.5109
1.61032e+06,1.31019e+06,122148,187470,169552,117191,2603.53,-5989.02,2.18364e+06,25322.8,209.391,4347.68,6780.45,34.5989
1.34202e+06,1.066e+06,126179,181235,147761,115101,1850.36,-5998.71,1.79835e+06,19239.7,699.483,3875.49,6274.89,34.6271
1.34841e+06,1.06532e+06,170490,279890,241471,156162,2436.3,-6109.85,2.33784e+06,34778.2,1781.71,3707.37,7455.67,34.6715
1.46907e+06,1.18132e+06,127988,164263,141277,118198,2105.44,-6560.04,2.21168e+06,21178.7,979.479,2754.99,7492.28,34.7105
1.31422e+06,996786,171877,237393,176341,150908,1368.49,-2436.15,2.05832e+06,23032.1,2405.66,17736.9,6152.77,34.7244
1.54107e+06,1.23786e+06,163113,213605,184652,152812,3128.19,-8699.94,2.66485e+06,35859.5,-7.33203,5189.86,8830.99,34.7546
1.23982e+06,982987,154497,234137,203245,140123,1965.93,-6968.04,2.38282e+06,27948.5,2578.45,3748.94,8008.83,34.7772
1.61456e+06,1.22922e+06,177110,220485,173794,158522,2325.33,-7802,3.13914e+06,32683.3,3881.15,5640.43,9932.29,34.7781
1.54165e+06,1.27198e+06,152718,189457,168030,143432,2604.79,-11748.5,3.72707e+06,27776,2957.38,3959.48,12395.3,34.8658
