"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.65646e+06,1.29062e+06,178829,223458,184404,161569,2458.48,-10048.4,3.68972e+06,28832.8,778.193,5742.91,10201,13.3382
1.22215e+06,992133,134443,220255,194677,125383,1811.69,-4905.92,2.02055e+06,30301.1,863.291,4446.38,5563.3,13.3507
1.44088e+06,1.22378e+06,133384,167109,152341,123606,2075.46,-6091.61,2.35285e+06,27450.6,3349.56,4051.6,7352.06,13.3662
1.30136e+06,1.08384e+06,128399,136998,122115,122040,2130.14,-7088.7,2.50496e+06,21616.7,-1354.1,4537.2,6789.45,13.3786
1.3248e+06,1.02183e+06,156836,215454,176979,142423,1421.98,-4857.38,2.32541e+06,28872,1020.03,4784.34,6818.09,13.4056
1.33433e+06,1.08525e+06,155907,153938,134532,147501,1951.91,-8614.76,2.47313e+06,25468,1600.23,4119.81,7201.67,13.417
1.22678e+06,955422,149742,224740,188058,136120,2361.89,-6876.03,2.07465e+06,28939.8,2532.03,4724.69,6186.56,13.4282
1.4613e+06,1.17555e+06,152273,229917,192623,137828,2851.45,-7208.74,2.30028e+06,36176,6402.16,9867.04,7392.39,13.4523
1.02667e+06,827376,116288,172430,150874,106448,2364.96,-5694.72,2.28788e+06,28627.9,2001.67,4324.12,7178.86,13.4692
1.35186e+06,1.11293e+06,150938,233704,204022,137408,1868.59,-5276.09,2.18805e+06,30629.3,3195.51,4635.72,6610.59,13.5115
1.25532e+06,986778,161011,203429,167138,148231,1961.33,-6823.13,2.25996e+06,31678.9,1927.44,5049,7079.03,13.5175
1.0831e+06,787306,102174,150649,120677,89226,1042.88,-4423.39,2.08156e+06,23427.7,2100.55,3172.29,5715.73,13.5221
1.16029e+06,886584,239319,273246,224505,213768,1620.37,-6413.13,1.97965e+06,23552.4,1743.7,3814.96,6104.06,13.5263
1.40083e+06,1.18571e+06,133124,137114,125378,128881,2327.52,-8507.84,2.45327e+06,22549.1,925.247,3719.02,7884.07,13.5479
1.33068e+06,1.09953e+06,173206,216830,189008,161255,1288.04,-6357.51,2.23468e+06,25786.3,248.75,3451.22,6816.46,13.5482
1.57804e+06,1.23901e+06,167710,226685,186401,148777,3215.5,-9620.98,2.87641e+06,33001.6,3293.09,5147.64,9144.38,13.5644
1.56674e+06,1.27074e+06,125351,206331,180762,115741,2460.53,-4317.46,1.45292e+06,22070.9,2295.39,2986.27,4801.34,13.5782
1.59064e+06,1.34514e+06,117412,157272,140378,109768,2934.48,-7017,2.33632e+06,31699.1,1425.93,4474.78,7799.37,13.6581
1.27233e+06,987841,180756,243120,192839,156068,1375.64,-6154.5,2.02926e+06,23525.8,1542.92,3333.48,5562.39,13.664
1.69373e+06,1.31973e+06,245344,341312,293097,228680,1246.98,-7486.52,2.41574e+06,28693.6,2947.25,3890.72,8460.63,13.667
1.36848e+06,1.11809e+06,162709,248776,218955,148716,1755.08,-7042.9,2.60881e+06,31885.3,1158.47,4666.31,8272.21,13.7123
1.28251e+06,1.05646e+06,214059,321961,285031,202436,1539.96,-10403.2,2.93147e+06,10783.2,403.602,2377.14,8651.73,13.719
1.25024e+06,1.01128e+06,139744,199373,170034,126992,2112.94,-8108.85,2.24917e+06,25492.8,1520.42,3750.37,6779.38,13.7346
1.521e+06,1.24015e+06,146825,164837,145590,138830,2454.95,-13978.9,3.8272e+06,24213.2,3976.39,3888.76,11804.8,13.7483
1.43579e+06,1.19779e+06,102646,111719,102367,95568,1119.51,-6823.57,3.16033e+06,32185.5,735.756,3633.18,13438.4,13.8067
1.40586e+06,1.1067e+06,178682,228522,192798,166436,2420.34,-7794.06,2.30683e+06,33203.4,2219.72,5103.45,7578.78,13.8211
1.19925e+06,962032,415528,1.01896e+06,922890,382423,2323.15,-6856.81,2.25125e+06,39754.4,1367.9,4522.11,8390.87,13.8336
1.31013e+06,1.00399e+06,225410,253047,211922,209203,3004.19,-9280.35,2.71988e+06,38200.9,2558.81,4909.79,8276.29,13.8458
1.23898e+06,1.0122e+06,144598,130303,115400,138138,2004.29,-7744.53,2.36607e+06,21616,1380.73,4147.67,7141.62,13.8523
1.82517e+06,1.39615e+06,206180,262052,201035,170633,7490.82,-12250.8,4.27004e+06,78236.3,7961.7,7346.35,14059.5,13.8555
1.45603e+06,1.2369e+06,103697,154704,133599,96300,1592.74,-3608.5,1.86462e+06,18690.9,770.065,3121.85,5728.03,13.9039
1.40014e+06,1.0891e+06,178457,267136,219721,159762,2649.86,-7167.78,2.54941e+06,36186.8,270.357,5367.48,8717.12,13.9105
1.46519e+06,1.1764e+06,112876,140033,112908,99372,1784.1,-7348.65,2.35793e+06,29746.8,-903.9,4532.93,7675.23,13.9299
1.51244e+06,1.15964e+06,164927,220405,169218,145782,2459.44,-5444.92,2.71787e+06,23873.9,1408.81,4340.77,7842.62,13.9334
1.31808e+06,1.04272e+06,145106,199510,168020,134132,2008.14,-5364.75,2.06134e+06,41807.8,1557.53,4120.56,6438.17,13.9354
1.3814e+06,1.15006e+06,145831,136065,114539,133610,2237.66,-10289.3,3.0183e+06,20285,-21.9062,3950.52,8188.2,13.9499
1.61794e+06,1.2486e+06,121065,147233,117831,109735,2287.07,-8847.8,2.67805e+06,25456.2,1317.03,4173.56,8099.25,13.9753
1.48461e+06,1.25171e+06,106187,179585,159036,99679,1390.11,-4078.75,2.0252e+06,20945.1,604.923,3597.59,6822.76,13.9896
1.37553e+06,1.0996e+06,134677,150467,129156,126098,1985.63,-6055.82,2.23484e+06,23708.2,830.382,4514.18,7347.79,14.0217
1.48584e+06,1.2007e+06,115096,163894,138897,105887,1835.51,-2785.02,2.45379e+06,23368.8,1061.88,3558.29,8241.76,14.0228
1.48943e+06,1.21486e+06,119660,164765,145853,114490,1617.73,-4521.85,1.71849e+06,25538.2,1426.9,3953.18,5542.01,14.04
1.43835e+06,1.23001e+06,116515,135440,121026,108272,2247.28,-8201.28,2.40476e+06,24429.3,1830.78,4272.11,7085.44,14.0954
1.14744e+06,902369,131699,235111,198466,120651,1203.27,-5422.2,1.73728e+06,23469.9,516.353,3145.21,5984.94,14.0978
1.46263e+06,1.17320e+06,109052,167302,142818,100313,1919.6,-7317.42,2.24247e+06,27444.8,1094.33,3055.13,7050.02,14.1099
1.52873e+06,1.25563e+06,162090,201551,170521,151861,2317.89,-7289.34,2.36016e+06,21389.7,516.916,4556.36,7261.74,14.1219
1.49228e+06,1.19402e+06,111991,191155,162674,103675,1486.54,-4751.52,2.15501e+06,21443.2,1286.06,3482.05,6097.92,14.1307
1.08444e+06,858743,153240,151942,130934,138577,2003.79,-9703.16,2.74961e+06,24793,-298.133,4770.75,8226.48,14.1312
1.03716e+06,857136,139992,146598,127731,130594,1151.82,-7393.23,2.26043e+06,24536,1016.37,3637.46,6728.31,14.176
1.11429e+06,879386,178627,189300,162811,166923,2566.38,-6864.27,2.27152e+06,37806.1,1916.12,5124.55,7610.93,14.1782
1.27483e+06,1.06464e+06,151926,206732,187331,148794,1796.03,-6658.64,2.101e+06,23841.6,1088.46,4674.7,6298,14.184
1.56078e+06,1.30517e+06,135273,184049,166383,125242,2680.02,-8827.89,2.80439e+06,28460.5,749.788,4504.63,9006.03,14.1876
1.46202e+06,1.2377e+06,109711,136660,119966,102861,1933.05,-6331.69,2.11021e+06,18947.7,1229.91,2815.29,6259.93,14.2141
1.35899e+06,1.12572e+06,151330,262618,224692,135418,1577.38,-4951.63,2.3699e+06,27180.1,2151.87,3491.11,7318.08,14.2356
1.27413e+06,1.0472e+06,168681,218333,194391,156864,1677.38,-6611.59,2.48842e+06,28795.2,1986.69,4721.57,7744.66,14.2403
1.44576e+06,1.21021e+06,163484,246376,214256,149709,2240.46,-6804.28,2.33893e+06,34933.1,223.639,4711.62,7780.51,14.243
1.41309e+06,1.18216e+06,177843,312831,280946,161742,1680.63,-6321.03,2.30343e+06,24556.7,-2.87891,3670.84,7166.61,14.2447
1.30106e+06,1.081e+06,124718,206230,181202,114913,1415.15,-5300.65,2.08953e+06,28979.5,-261.959,3734.71,6493.95,14.2982
1.31474e+06,1.08471e+06,292660,610369,589235,283319,1262.28,-6509.54,2.29728e+06,20206.9,932.236,3686.4,8360.8,14.3
1.33441e+06,1.05059e+06,157777,205881,169393,142292,2527.2,-6840.45,2.25815e+06,35204.7,1837.92,4636.83,7105.32,14.3164
1.42089e+06,1.2331e+06,93426.7,120551,111212,90078,1878.2,-4770.99,1.72739e+06,19663.8,1354.29,2903.41,5767.38,14.3246
1.3585e+06,1.1288e+06,174292,233499,213566,163172,2450.83,-7608.08,2.88027e+06,32114.4,4344.49,4150.19,9175.99,14.3288
1.24846e+06,991666,147611,232432,202200,139271,1305.55,-4686.05,1.65085e+06,28201.3,3667.6,3855.24,5124.36,14.3459
1.41029e+06,1.10143e+06,177858,304979,254159,161143,1883.54,-6173.32,2.30453e+06,29267.8,1423.33,4328.2,6925.85,14.3524
1.49768e+06,1.2572e+06,146978,202361,172317,136356,1958.9,-6819.83,2.29060e+06,22310.3,329.31,3933.11,7305.71,14.3938
1.25913e+06,1.04169e+06,151034,188062,165426,138474,2027.09,-5863.9,1.86717e+06,28185.5,1702.46,3326.31,5703.41,14.4162
1.21433e+06,1.00624e+06,160511,301895,225744,132349,2094.03,-3678.94,1.97701e+06,30750.4,848.881,4465.89,6945.65,14.4331
1.37204e+06,1.06761e+06,231413,475417,354411,194300,1869.69,-5118.59,1.82754e+06,30047.1,368.456,3475.24,6042.29,14.4596
1.30917e+06,1.07376e+06,119564,189852,170316,113249,1839.73,-4404.59,2.04802e+06,25027.4,693.168,4760.32,6790.84,14.4606
1.21476e+06,984055,146088,214426,190170,134499,1818.17,-6623.36,2.38208e+06,42493.8,1961.7,5632.58,7836.78,14.4806
1.35679e+06,1.07498e+06,182286,215019,186041,170546,2580.37,-8271.31,2.24091e+06,31768.4,3010.34,3979.36,6873.49,14.5001
1.16668e+06,940688,152297,202680,182713,142402,1655.94,-5380.55,2.01655e+06,26029.1,1657.58,5177.42,6422.49,14.5126
1.40732e+06,1.13107e+06,141121,219762,189707,131743,1814.06,-5784.53,2.04863e+06,39532.4,1381.65,4320.89,6524.84,14.5237
1.21264e+06,930812,148080,224119,184353,131762,1519.74,-3875.82,2.54332e+06,24918.3,1484.45,3950.86,7317.91,14.5329
1.27763e+06,1.03317e+06,121459,180840,160215,113213,2132.6,-4573.14,1.76292e+06,26770,-208.067,3981.06,5381.08,14.5477
1.23395e+06,1.00023e+06,166430,217639,195073,154693,1439.38,-7147.96,2.48785e+06,28716.1,95.9805,3871.39,8712.9,14.574
1.30781e+06,1.06155e+06,124957,201807,172741,113388,2056.87,-7290.9,1.953e+06,28740,2569.17,3871.86,6904.2,14.5956
1.43537e+06,1.16811e+06,161870,246454,217532,148996,1605.44,-6883.61,2.65111e+06,33740,1494.43,5150.32,8414.74,14.5983
1.32952e+06,1.07594e+06,132319,206380,179316,122674,1879.97,-9106.99,2.70071e+06,36045.4,761.997,5291.38,8927.18,14.6367
1.42242e+06,1.21206e+06,131608,186677,167710,122166,2083.28,-6001.56,2.31508e+06,27852.5,-947.638,4551.78,7091.53,14.6557
1.32512e+06,1.04569e+06,156964,239835,199925,143151,2034.44,-5847.7,2.24611e+06,32053,3062.21,4054.49,8818.72,14.6801
1.7615e+06,1.35279e+06,174954,264650,214660,151195,1688.96,-6836.09,2.50406e+06,29363.3,198.92,3317.41,8071.17,14.6873
1.64887e+06,1.28693e+06,145830,206162,174341,134158,2834.96,-9805.81,3.12156e+06,35369.7,1502.38,5934.38,10204.6,14.7199
1.34597e+06,1.0601e+06,173876,258135,227667,159377,1718.36,-7980.05,2.54642e+06,35080.4,1924.12,5030.37,8173.19,14.7793
1.42313e+06,1.22085e+06,125212,133592,119113,117746,2490.9,-8172.96,2.39872e+06,24939.6,2820.8,4313.84,6975.92,14.799
1.2416e+06,1.03755e+06,126863,134964,120736,119671,1538.45,-7736.96,2.2334e+06,19971.2,407.733,3431.57,6469.6,14.849
1.3781e+06,1.17167e+06,131689,190188,169824,122583,1759,-7165.92,2.32452e+06,26250.4,1508.26,3749.88,7330.12,14.8505
1.33401e+06,1.08026e+06,99640.2,152927,133221,91954,1715.01,-4975.81,1.92945e+06,28741.6,6174.27,3248.19,6513.52,14.8524
1.4646e+06,1.23619e+06,135587,208578,188106,128125,2158.45,-5944.21,2.24484e+06,27735.2,1484.22,3807.61,6998.11,14.8737
1.44889e+06,1.23269e+06,125224,181762,159532,114484,1408.11,-6763.53,2.27471e+06,26986.9,-71.2734,3606.45,7147.34,14.881
1.21972e+06,1.03134e+06,150396,207999,170048,136498,1612.2,-6716.78,2.07384e+06,21509.7,1421.96,3383.14,6552.6,14.8968
1.25349e+06,1.00837e+06,155065,180208,154167,141196,2022.58,-6480.74,2.26495e+06,28090.1,2329.77,4851.38,6738.51,14.9112
1.21765e+06,994898,150330,223669,194463,138573,2088.62,-6258.01,2.4324e+06,33939.2,1146.69,4357.38,8019.74,14.9984
1.35808e+06,1.13219e+06,141702,159154,140386,134154,1104.37,-8156.88,2.41953e+06,21761.8,-129.959,3972.27,7621.83,15.013
1.16394e+06,912036,167319,210068,175087,157438,1956.11,-5647.35,2.0659e+06,27678.7,1054.55,3968.82,7065.62,15.0196
1.26944e+06,1.00795e+06,176474,231418,197537,164145,2192.12,-8402.92,2.56663e+06,28461.8,2866.66,4279.47,8043.71,15.0758
1.50791e+06,1.29067e+06,138640,143817,129155,129172,2551.82,-11983.8,3.7644e+06,26316.2,2288.19,4911.12,11557.8,15.191
1.32369e+06,1.05565e+06,203015,266339,225012,187006,1989.54,-8498.82,2.47461e+06,29990.2,-491.3,4572.16,8040.67,15.2045
1.3409e+06,1.14236e+06,175898,231238,204660,165278,1348.42,-8340.47,2.7014e+06,22599.7,1120.09,3721.42,8346.03,15.2067
1.55436e+06,1.28718e+06,122624,193220,172631,113585,2366.06,-6617.91,2.53763e+06,24328.9,-578.145,3485.26,7449.31,15.2181
1.40538e+06,1.18448e+06,141513,164883,147580,133140,2543.32,-7267.48,2.40977e+06,26959.8,1542.57,3414.24,7046.64,15.2198
1.15391e+06,950434,142712,180182,163100,134518,1470.53,-6287.58,2.05344e+06,31858.7,1115.19,4735.17,6824.95,15.2267
1.20889e+06,949095,154747,250763,217850,144371,1734.97,-4808.41,2.11683e+06,27338,1949.78,4199.11,6973.89,15.2806
1.53816e+06,1.18576e+06,143638,249777,185176,121401,2244.55,-4633.41,1.95978e+06,13976.7,1544.5,6003.36,6361.74,15.3064
1.37641e+06,1.17086e+06,135807,194006,179384,129796,1973.84,-6802.25,2.06045e+06,23144.6,-345.498,4219.77,6076.66,15.3191
1.87046e+06,1.47097e+06,159567,254985,205140,136005,2411.38,-8135.46,2.44498e+06,35468,1088.17,5504.54,7904.65,15.336
1.34937e+06,1.13475e+06,127268,108703,92929,117878,1964.38,-8812.22,2.66878e+06,19164.9,1516.28,3400.73,7694.57,15.3592
1.34371e+06,1.06742e+06,152743,249426,214266,141790,1923.32,-6798.78,2.14124e+06,27403.5,746.599,3772.58,6623.22,15.3953
1.49452e+06,1.24009e+06,132329,170079,152627,122784,2346.52,-7870.17,2.41112e+06,31333.1,1061.75,4160.35,7907.5,15.4679
1.23145e+06,1.00164e+06,163348,342824,294821,149179,1498.34,-3581.45,1.81879e+06,29495.6,2531.1,4309.58,6060.39,15.4709
1.38638e+06,1.15142e+06,147574,154390,132743,138439,3264.63,-10651.8,3.11554e+06,21896.7,4957.86,3303.47,9370.48,15.4807
1.23961e+06,1.02192e+06,166986,196804,170132,154248,1838.54,-6967.8,2.32632e+06,20549.5,1067.72,3756.41,6819.47,15.5627
1.19422e+06,971845,168827,267186,237341,152523,1613.66,-5860.47,2.27787e+06,27852.1,743.229,4075.89,6948.31,15.5842
1.49341e+06,1.30454e+06,92590.2,128246,119168,86693,1993.91,-3902.02,1.94714e+06,18207.3,947.901,3479.9,5418.48,15.6042
1.40399e+06,1.15681e+06,120562,191829,166237,110442,1409.26,-5337.17,1.91967e+06,29137.6,749.412,3989.48,6358.17,15.6177
1.43056e+06,1.22829e+06,135855,166681,151374,127869,1784.39,-6246.18,2.58923e+06,26682.3,480.841,3970.37,7525.61,15.6988
1.42918e+06,1.09490e+06,131011,124074,95495,113751,2562.33,-8635.99,2.77685e+06,28963,1503.9,5073.49,7858.11,15.7058
962387,714327,115209,169295,131519,97825,1791.92,-4418.53,1.74819e+06,28757.4,2046.83,3739.95,5227.99,15.7257
1.46251e+06,1.23236e+06,117199,167736,150794,109967,1969.26,-7088.75,2.24670e+06,21019.8,258.951,3162.19,6668.49,15.749
1.53483e+06,1.30626e+06,113390,167219,136836,102057,1703.7,-6197.62,2.12405e+06,22404.2,-118.645,3982.33,6830.77,15.7528
1.55289e+06,1.23213e+06,144316,198406,168825,136597,1863.36,-4790.96,1.85903e+06,18108.7,1495.91,3084.37,5282.74,15.7562
799273,604688,132600,204670,161362,114579,1680.35,-4329.24,1.96982e+06,25601.7,1242.3,4726.42,6293.7,15.7598
1.52179e+06,1.26325e+06,111543,153331,137341,105283,2633.93,-6135.68,2.26839e+06,18780,1646.77,2534.22,6931.77,15.7788
1.35485e+06,1.10217e+06,147702,217822,190955,137658,2086.58,-6463.27,2.03976e+06,26673.9,3261.52,3494.98,6645.64,15.779
1.4202e+06,1.16906e+06,116737,164221,146412,107856,1287.61,-5259.17,2.72267e+06,23599.2,653.15,3225.61,7896.39,15.8336
1.54643e+06,1.32122e+06,114222,148087,138606,109580,1524.02,-7603.6,2.469e+06,22211.2,1230.36,3159.71,7727,15.8462
1.46246e+06,1.16095e+06,105335,151033,131831,99385,1756.44,-7080.2,2.67897e+06,22037,1009.54,3220.88,7655.95,15.9042
1.1437e+06,919678,155510,178416,149986,143322,1964.04,-8152.33,2.45941e+06,23842.9,1059.9,4167.03,7012.25,16.0286
1.3248e+06,1.07702e+06,164758,227456,199105,153769,2091.43,-6289.59,2.13212e+06,32873.8,1340.21,3708.94,6928.1,16.0385
1.30648e+06,1.04671e+06,165788,263086,232842,151624,2093.7,-5889.84,2.32324e+06,31352.4,1851.6,4439.14,7994.59,16.115
1.18204e+06,992285,118199,183788,163893,109947,738.14,-5935.6,1.95181e+06,28679.3,1510.41,3910.59,6141.04,16.1298
1.55468e+06,1.26563e+06,154594,203906,187441,151708,2018.26,-8154.27,2.43479e+06,17601.9,725.756,3015.67,7599.17,16.1361
1.38012e+06,1.09587e+06,160320,200875,164267,147876,2371.42,-7413.78,2.13875e+06,27834.2,2801.7,4316.75,6514.17,16.155
1.31548e+06,1.03261e+06,173525,280310,236738,159211,1578.45,-4297.2,2.33441e+06,30854.2,-9.17676,5672.54,9590.41,16.1756
1.57637e+06,1.29763e+06,113844,137697,115887,104920,1951.27,-6410.84,1.86576e+06,24355,526.154,4275.77,5489.97,16.1779
1.36975e+06,1.15579e+06,120722,164918,149195,110026,2008.85,-5039.47,2.14431e+06,35487,1726.71,4465.55,6084.46,16.1939
1.28961e+06,1.03122e+06,164380,220812,188566,152722,1691.05,-7425.91,2.2182e+06,29124.8,-62.3018,4109.44,7321.58,16.2
1.43749e+06,1.15312e+06,156680,221405,194120,149467,2287.82,-10970.2,3.32788e+06,17357.4,68.8125,3285.1,10065.8,16.2034
1.13571e+06,863083,154015,180719,146923,140203,1343.38,-7421.72,2.35289e+06,30149.5,4649.59,5020.23,7178.64,16.2147
1.58926e+06,1.25419e+06,131478,169060,143047,121417,2369.11,-7593.29,2.22315e+06,24873.6,797.979,3581.99,7542.68,16.251
1.13745e+06,937610,136017,190936,172081,127340,1980.67,-4136.12,2.0204e+06,26825.5,3076.59,3128.55,6682.39,16.262
1.51939e+06,1.27531e+06,127762,204090,190859,122374,2284.44,-6444.83,2.17329e+06,27539.7,311.918,4238.81,7369.51,16.3132
1.41128e+06,1.18194e+06,164112,190317,164460,151858,2184.3,-8923.12,2.60318e+06,28709.4,1692.18,4493.61,7984.83,16.3534
1.40643e+06,1.17988e+06,145359,192340,168619,136191,2476.76,-8385.82,2.64493e+06,30493.6,1187.09,5080.08,8752.13,16.3652
1.52394e+06,1.29989e+06,129403,149197,129376,119687,1933.23,-7292.77,2.34286e+06,20534.7,-204.484,3245.22,7677.09,16.3741
1.4558e+06,1.24334e+06,128229,135536,119763,120051,1635.2,-7963.98,2.5034e+06,19722,680.159,4366.52,7507.39,16.4118
823087,607133,173107,217526,178242,154701,1822.07,-6882.18,2.17363e+06,29941,2574.88,4204.34,7314.26,16.4734
1.49928e+06,1.18378e+06,146000,255655,205593,133171,1752.77,-4725.26,2.1299e+06,25670.8,742.273,4103.22,6661.96,16.5184
1.26214e+06,1.00042e+06,149388,257034,210449,132763,1544.69,-6323.53,2.6421e+06,29522.3,1996.17,5039.07,8055.03,16.5215
1.53625e+06,1.26897e+06,124869,154307,139871,118122,2902.3,-7179.18,2.84104e+06,29138.6,3451.54,3928.76,7864.56,16.5481
1.43379e+06,1.1911e+06,125925,171124,148003,115862,2363.56,-8748.73,2.57779e+06,28392.5,546.688,3724.37,7757.53,16.616
1.44945e+06,1.2254e+06,108095,149082,135786,102985,2023.27,-5994.89,2.02012e+06,20328.6,283.72,3042.96,5825.14,16.6166
1.09859e+06,837693,157661,206508,172408,144722,2614.89,-6364.74,2.17636e+06,34688.5,1221.22,4108.82,7438.77,16.6525
1.40295e+06,1.10104e+06,165428,291699,236277,145970,2179.04,-4302.76,2.17537e+06,27564,1146.71,4032.98,6916.21,16.6535
1.08036e+06,832578,165479,223623,179346,147972,1945.22,-7265.2,2.06625e+06,30921,2122.9,4375.72,6959.72,16.6864
1.34453e+06,1.12441e+06,139088,200987,171145,126965,1678.83,-5605.03,2.39106e+06,26117.9,2484.04,3356.16,7433.87,16.6868
1.19266e+06,1.00627e+06,126630,163800,142298,115156,1942.81,-5266.61,2.13762e+06,26058.6,1974.67,5233.37,6828.02,16.6886
1.44021e+06,1.21969e+06,114030,146278,131461,105073,1862.66,-7592.42,2.495e+06,22444.7,-825.983,4264.91,7598.6,16.7036
1.41902e+06,1.19962e+06,150395,243290,233667,143756,1877.82,-6543.55,2.00479e+06,25694.9,2239.96,3550.11,6383.27,16.733
1.4629e+06,1.15601e+06,120387,185771,162652,113567,1482.68,-2784.31,1.91846e+06,22661.4,1226.69,3662.37,5318.99,16.7333
1.10073e+06,880301,132250,148876,125609,121846,2416.52,-8153.82,2.36585e+06,25252.1,483.005,4463.04,6687.31,16.7442
1.53369e+06,1.27025e+06,123009,174346,151944,112657,1694.11,-5496.68,2.16508e+06,26888.1,530.466,3964.92,6766.47,16.7911
1.04324e+06,805150,147585,194343,163621,136618,1518.85,-6180.16,1.84339e+06,28833.5,839.857,3844.36,5904.52,16.8342
1.52607e+06,1.30639e+06,136985,173639,154141,129048,2612.92,-8932.35,2.57354e+06,21689.3,2666.41,4140.51,7634.06,16.8512
1.07971e+06,822518,118951,184732,149892,105982,2458.32,-6632.82,2.10105e+06,28444.5,3455.68,3229.61,6086.39,16.8592
1.17435e+06,989293,141430,200267,175452,130152,1648.73,-8124.57,2.12963e+06,25552.5,1838.47,4800.72,6777.68,16.8701
1.2721e+06,1.00801e+06,157007,243322,200112,139337,1458.89,-6528.61,2.29022e+06,33816.9,940.637,4568,7513.08,16.8713
1.50811e+06,1.24571e+06,117834,139345,122112,108041,1824.84,-6888.49,3.3004e+06,23525.7,-481.057,3762.17,12563.3,16.9004
1.28872e+06,1.06383e+06,154916,133851,118069,149540,2040.17,-9799.67,2.89613e+06,19141.5,944.79,3590.56,8421.44,16.9217
1.33032e+06,1.08931e+06,165049,251907,225697,153948,2053.86,-7339.73,2.39654e+06,36055.4,1090.16,4686.7,7682.53,16.9318
1.01644e+06,805306,159282,233706,196090,139549,1624.76,-6419.93,2.13743e+06,35524.1,2413.08,4350.72,6815.21,16.9804
1.17526e+06,914768,222362,285216,201213,185065,2242.83,-8179.18,2.57608e+06,33787.5,2080.57,4849.1,8148.81,16.9869
1.5554e+06,1.26067e+06,95845.4,91190.9,79125,87708,1932.6,-8056.14,2.44509e+06,20330.3,3887.58,4330.29,6591.45,16.9961
1.2132e+06,922316,234584,355211,303375,215094,2590.22,-7353.88,2.2154e+06,34491.7,2368.04,4707.96,7185.24,17.0305
1.30689e+06,1.10194e+06,149390,208546,174891,135830,1396.45,-2629.26,1.62798e+06,26051,1295.15,4107.32,5423.78,17.0723
1.28547e+06,1.04116e+06,155656,153878,132429,146740,1950.17,-7159.6,2.1205e+06,22136.1,3017.33,3659.06,6800.28,17.079
1.45681e+06,1.19398e+06,157714,191366,165730,145106,2121.94,-7672.06,2.71703e+06,46876.6,2315,4540.65,8716.66,17.1115
1.28232e+06,1.00902e+06,124998,146073,119015,116274,1943.85,-5544.6,2.1845e+06,21820.9,584.623,3526.16,6299.53,17.1133
1.14727e+06,891149,128646,217397,181615,116919,1535.91,-2444.31,2.00969e+06,27901.7,2217.6,4724.01,6223.94,17.1254
1.27498e+06,1.067e+06,136191,197722,171338,125406,2030.8,-6360.61,2.09185e+06,32209.6,2178.43,4749.14,6619.95,17.1513
1.56315e+06,1.27198e+06,120097,197513,168070,109741,2144.98,-5094.55,1.79981e+06,29794.6,4964.61,3507.91,5660.62,17.1622
1.78604e+06,1.31686e+06,249672,246544,189680,216912,2881.42,-11384.9,3.7795e+06,35648.3,2183.02,5595.75,11939.6,17.2261
1.236e+06,1.03453e+06,121482,188919,173951,113094,1933.89,-5062.52,1.92633e+06,30607.9,1293.94,3794.59,5871.06,17.2554
1.44607e+06,1.19386e+06,177357,237731,208007,163920,1439.44,-7174.95,2.33127e+06,26371.1,2488.33,3538.6,7954.45,17.2563
1.51461e+06,1.19641e+06,156035,215681,184322,145095,2000.86,-6076.73,3.016e+06,26765.8,121.616,4677.75,8651.94,17.2978
1.32615e+06,1.07018e+06,144506,213561,185352,131131,4596.57,-6729.86,3.19196e+06,61028.3,5042.26,5533.4,9446.79,17.3142
1.23288e+06,1.01456e+06,141294,145959,124358,130053,1342.74,-7783.39,2.56175e+06,26511.9,694.912,3769.62,7663.64,17.3192
1.36586e+06,1.17951e+06,137088,161288,142065,128570,1575.79,-5643.96,2.38129e+06,26997.3,1460.04,3997.98,7711.41,17.3664
1.47617e+06,1.24678e+06,121056,163434,143022,111058,2602.16,-6180.01,2.62473e+06,37606.3,1473.83,4813.11,7678.95,17.3724
1.14541e+06,903510,130545,118539,92094,113356,2017.53,-7679.57,2.58754e+06,25163.4,2447.27,4677.63,7889.7,17.3934
1.28634e+06,1.0559e+06,122663,189113,168000,111751,2468.16,-4946.24,2.25381e+06,27844.6,880.745,4668.7,7223.88,17.4241
1.25357e+06,1.07013e+06,137809,179813,162141,129455,1714.92,-5671.87,1.90342e+06,27185.5,2546.98,4052.44,6038.78,17.4322
1.10787e+06,897685,155425,191448,161693,142161,1759.07,-5735.91,1.98545e+06,31812.1,2709.3,4984.64,6252.82,17.4354
1.42639e+06,1.16382e+06,248233,302965,270452,233581,1982.14,-6970.59,2.41457e+06,35812.8,28143.1,4998.7,7641.3,17.454
1.18878e+06,990075,127033,179245,163554,119509,1634.3,-4178.4,2.0168e+06,26515.6,1266.73,4319.13,5818.32,17.526
1.54361e+06,1.24539e+06,115396,159894,134716,105343,2421.99,-8319.94,2.70129e+06,25028.6,630.661,4061.28,8122.32,17.5297
1.31272e+06,1.06226e+06,180974,189851,158537,168181,1768.9,-7288.42,2.35155e+06,30508.1,-0.623047,4140.38,7578.59,17.5373
1.33274e+06,1.03307e+06,166097,236525,198680,151634,1981.14,-6949.3,2.23073e+06,32066.3,3454.28,4689.05,7099.74,17.5666
