"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
24018.1,22604,69635.8,332.25,332,65585.4,117630,388.569,180.882,-381.503,-666.572,339.971,3.39815
26718.1,25236,69385,177.75,180,64716.8,79250.9,359.552,-124.879,-374.76,-374.379,70.4136,3.40848
45157.9,35370,83671.6,390,330,77451.6,137983,530.764,395.2,-77.9194,-540.407,207.114,3.43638
16890.7,15193,72859.2,163.5,157,68249.3,105761,992.963,407.619,-404.119,-1127.96,71.2589,3.44051
28166.8,26957,68477.2,172.5,169,66893.3,61537.5,254.384,-117.392,-228.548,-539.893,380.418,3.44671
27846.1,26616,68564.8,200.25,220,59652.7,74116.6,399.899,-14.3978,90.3055,-916.832,-51.6952,3.45911
19377.6,16357,77638.4,387,373,67995.8,111351,1345.27,647.609,-179.551,-818.694,506.268,3.46841
22806.3,21708,68851.8,168.75,188,58825.5,49999.7,286.964,-582.61,-364.222,-112.24,-9.67968,3.47254
25046.3,24152,67962.8,159.75,152,68877.5,62336.9,305.415,-88.0633,-205.046,-503.531,-86.5724,3.4901
21608.4,20536,68958.3,173.25,172,66012.3,62549.9,345.68,199.228,4.21288,-326.109,51.7589,3.4963
14191.3,12431,74816.4,245.25,235,68394.5,57458,325.43,227.455,-392.012,-292.059,92.546,3.4994
26239,25036,68685,180,184,64111.3,60874.2,234.075,61.6844,98.7724,-158.836,-55.7865,3.50973
16199.7,14430,73573.4,111.75,122,60029.9,65405.1,216.636,-130.201,-392.194,-668.832,196.142,3.5335
24099.2,23216,68029.3,150,164,59941.5,58012.9,327.959,-377.584,-67.8172,-717.209,-75.1839,3.54279
26813.2,24812,70821.7,182.25,204,58548.7,76326.6,368.084,-388.243,-187.815,-678.65,134.202,3.55933
