FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.07E+06,644803,994940,410508,770752,546938,845527,331822,742280,2237.11,9932.11,2949.28,2638.34,37.7321,327.192,2001.63,2.2501
1.32E+06,700435,1.13E+06,557129,872685,502080,1.04E+06,360419,927469,4836.43,320933,79360.6,11866,6185.97,9185.88,2194.56,2.3287
1.67E+06,1.27E+06,787935,305073,460538,364187,758739,253653,721630,2488.39,26948.6,113700,16629.9,12258.3,7221.55,-143.738,2.3316
1.96E+06,1.34E+06,878842,296733,405448,297198,818540,242765,733382,2976.65,15057.4,85941.6,30886,6948.95,10137.7,791.286,2.3539
933499,659886,848782,223871,397507,286519,832420,174455,769955,2500.06,55759,61652.6,9536.78,4425.12,6370.43,-100.594,2.3674
1.91E+06,1.24E+06,922416,335826,667715,454771,880947,242867,829655,2965.47,15779.6,93195.5,14537.2,11780.9,11194.8,970.833,2.3764
2.76E+06,1.78E+06,928117,313354,470112,326256,864558,237053,793124,2648.24,29475.8,88896,12121.3,4057.16,8085.81,1957.44,2.384
1.53E+06,1.06E+06,860599,362630,419896,285754,881660,284490,764801,3895.21,41194.7,124268,23830.3,10177.3,9576.01,1075.87,2.4329
989524,753650,787786,257622,444610,337425,790593,204383,756292,924.645,15554.4,72245.6,8177.13,7409.08,5153.85,538.461,2.4669
1.47E+06,1.16E+06,763607,114685,164289,132635,743194,97542,705449,929.793,14659.8,176026,17025.3,5068.62,10042.7,80.1024,2.4936
1.27E+06,862093,883915,275087,518901,370051,841345,216173,763520,1738.42,3204.12,74939.8,9104.71,9289.23,7919.89,638.514,2.5446
1.57E+06,1.02E+06,925059,372454,526500,355064,889699,271796,822206,1890.39,40781.7,56218.8,16729.3,10915.1,10254.7,904.957,2.6531
2.43E+06,1.40E+06,1.04E+06,463422,802235,472698,1.02E+06,304845,912113,3935.15,15691.9,78802,18242.8,12587.9,13096,1522.93,2.6546
983541,732496,805635,212086,265258,203253,783039,180618,704535,817.77,45831,54525.2,4745.19,5277.31,4450.93,271.076,2.7153
1.36E+06,1.03E+06,794632,233581,314313,242929,776309,192208,729152,1727.44,44594.1,44303.3,8433.76,2809.25,5116.4,267.478,2.7289
1.99E+06,1.51E+06,789388,187444,265310,205273,775483,157304,714964,2202.37,49658.6,48576.8,5936.73,3585.63,4985.62,641.574,2.7299
1.99E+06,1.29E+06,923031,193690,372156,271161,823473,153052,759310,1779.28,290988,62380.5,10834.3,3026.66,4495.88,1736.99,2.8191
665611,386032,1.03E+06,336434,409217,186888,1.31E+06,172337,1.17E+06,1874.07,4000.62,2474.06,4440.01,486.285,202.104,783.218,2.8324
1.40E+06,1.01E+06,831140,268869,335036,248642,808477,215820,747480,3307.53,16341.6,46819.5,8624.71,5756.81,5926.06,241.816,2.8369
688728,524515,787845,169675,309330,243774,761352,142102,716424,2441.59,16880.3,9402.51,4177.12,1301.62,1241.47,3840.44,2.8668
1.28E+06,996970,771085,184409,340779,300914,679487,171240,646141,1241.05,16645.2,114964,1925.05,2386.97,1878.82,-6.81552,2.8723
1.22E+06,920531,794748,175933,213988,163716,784239,147345,716411,1935.5,27663,85982.8,39943.3,2488.45,8587.62,337.323,2.89
1.34E+06,998461,807728,336433,451066,340036,795914,273952,736843,1936.99,49423.1,112780,8280.89,7680.69,6382.04,159.059,2.8962
2.09E+06,1.42E+06,883866,288276,542191,400367,812541,220693,783737,1413.78,5482.36,141833,22422.5,9717.02,13420,46.429,3.0425
1.71E+06,1.22E+06,842680,359732,602736,442225,817777,293863,734490,3075.44,13597.4,90771.3,13892.4,11813.1,7928.55,612.036,3.0711
1.60E+06,1.15E+06,835590,409422,611845,442424,829762,321134,764955,2775.38,28084.1,52735.9,12705.3,8310.72,8967.22,2037.02,3.091
1.77E+06,1.27E+06,839149,295269,487484,350456,834599,235114,753512,2008.42,24974.4,64437,10241.7,8784.7,6338.19,597.585,3.1203
1.46E+06,980197,891886,243155,421873,316877,798808,202536,720331,2138.24,110637,57686.1,17624,2236.22,5044.52,751.133,3.1914
