FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.67E+06,1.18E+06,847789,272667,476964,339845,842085,209374,781378,3373.32,64848.6,62389.6,13687.4,17372.4,10647.2,2670.34,0.6228
953682,583777,980185,457053,682340,458388,893138,343900,797418,3647.74,78087.2,119322,66868.4,25107.8,9878.31,2590.68,0.6244
980281,645931,910575,411562,595171,399773,893263,302926,815173,3488.56,119363,62088.3,20776.9,16573.6,11208.2,3747.83,0.625
1.91E+06,1.24E+06,926315,376786,650791,486254,803026,301324,750260,2793.02,74708,73079.8,27342.9,17018.8,10217.8,3093.04,0.6258
1.85E+06,1.27E+06,872825,314674,585862,415989,845016,246262,766680,1439.44,168732,106781,40481.7,27456.9,12793.6,1752.29,0.6262
1.46E+06,1.04E+06,842629,260898,347754,250310,833576,200203,781900,2285.84,21459.5,61394.5,14695.5,22586.5,8198.27,1612.63,0.6276
1.58E+06,1.16E+06,820671,298995,576649,438107,789738,244178,734697,2500.4,72944.8,72175,18171.8,29938.1,7342.36,1642.55,0.6283
1.17E+06,767523,916886,370333,612895,428079,859040,277678,800206,1532.64,22075.2,87915.4,35387.4,26273.2,11875.5,1698.42,0.6354
1.57E+06,1.04E+06,904874,401844,717698,496131,867954,304644,791436,3046.13,38167.7,94027.1,19419.6,23536.6,13693.7,3854.85,0.6417
1.63E+06,1.20E+06,814534,243988,487438,383435,762745,199129,735165,2107.67,78543.7,48447.2,12904.6,15993.6,7854.56,1431.35,0.6438
1.86E+06,1.18E+06,944461,304946,518574,335164,928335,216439,845355,4075.9,24949.4,78408.7,17601,44588.1,14243.5,3526.78,0.6448
1.28E+06,912869,843499,295651,603962,445444,813520,230451,769753,1953.39,116300,66792.2,22595.6,16995.4,9524.97,1734.46,0.645
2.58E+06,1.57E+06,983424,267046,340011,218910,931919,183420,873557,2533.97,13332.3,72070.6,51966.9,16940.8,31526.3,2651.92,0.6497
1.65E+06,1.05E+06,947373,274531,512546,365476,841443,220876,745750,1920.25,25382.2,89461.2,17398.2,30557.7,11455.1,2533.79,0.6507
1.38E+06,954448,868058,429383,554558,404953,821662,325310,791951,2200.18,67080.1,65375.4,26033.2,23606.4,9530.51,2012.15,0.6538
1.32E+06,924948,856383,274958,485906,353148,825556,220269,748970,2255.29,39811.2,59023.9,14589.7,12643.7,8509.48,2599.18,0.6571
1.68E+06,1.05E+06,958591,574775,974116,641646,910891,426447,808694,7164.77,138179,94786,42729.3,19702.7,15902.2,3436.36,0.6622
1.83E+06,1.26E+06,870218,268499,459590,331627,831519,221958,725810,2283.73,22756.4,83865,39235.4,11190.9,12946.9,1066.46,0.6638
1.33E+06,892239,894281,482411,881166,593011,891551,342533,845019,3025.09,113376,81175.8,24817.6,26739.2,15317.8,2458.33,0.6638
2.15E+06,1.36E+06,946056,324749,481888,295673,977881,207096,940865,3170.92,41879.8,63394.2,28345.1,13438.2,11851.5,1538.33,0.6717
1.56E+06,1.16E+06,807840,242693,435451,317378,823216,191043,762214,1440.37,50409.2,74710.6,15799.5,13465.5,8242.5,1780.03,0.6736
1.48E+06,978182,905679,349391,649500,457794,851257,264279,793232,4542.11,87012.8,94327.2,30174.4,21792.4,13632.1,3734.81,0.6748
1.08E+06,746239,865479,348793,425554,311384,819992,274695,761849,2853.29,64478.3,57638.1,26657.5,20302,9098.87,1845.41,0.6752
1.74E+06,1.16E+06,898554,303127,505601,377259,804118,251503,723158,3288.61,39648.3,59342.5,33143.2,13895.7,12984.3,1682.23,0.6761
1.76E+06,1.20E+06,874694,291078,515248,376004,822195,229612,760617,2145.5,20819.1,85957.6,19888.2,32385,10893.2,2244.33,0.6805
1.73E+06,1.24E+06,833649,265841,481217,358166,806136,214036,745223,1466.15,22664.9,59522.1,12180.3,16407,8983.68,1889.76,0.6806
1.79E+06,1.24E+06,866514,227152,398004,277052,861940,179196,760569,2399.57,76002.1,70225,14315.4,20941.7,17397.8,1563.75,0.7076
1.72E+06,1.33E+06,775810,172026,314152,248303,759118,144048,716536,1290.29,80887.4,49506.3,10889.2,11256.7,6879.35,1549.82,0.7109
1.56E+06,1.07E+06,869838,267662,477130,336794,850010,213230,753165,2710.1,130800,55591.6,16914.1,20905,8437.55,2127.9,0.7122
1.76E+06,1.29E+06,815579,235189,448416,348872,771198,192710,732257,2882.94,41903.1,62113.7,15282.3,25794.7,7741.78,2177.63,0.7123
1.82E+06,1.18E+06,926890,305429,514719,359314,859503,231479,791681,3553.51,42802,61669.8,18683.8,16302.3,11664.3,2891.51,0.7142
1.34E+06,915277,880876,339539,433833,301735,862677,248816,818771,2326.32,36913.2,63346,18169.9,20294.4,8814.43,1694.76,0.7159
1.61E+06,1.16E+06,833904,304755,514186,377146,818016,241163,758213,2650.53,34659.3,74061.9,16248,28244.5,9492.39,1641.16,0.7175
1.35E+06,991817,818372,295024,504838,363178,834033,228826,773575,2638,146662,80264.3,34147.4,20010.5,9322.16,1377.08,0.7228
1.63E+06,1.05E+06,937127,378432,625825,421277,891325,284458,798218,3127.77,69020.9,131640,41150,30843.8,17368.8,3330.79,0.7275
1.02E+06,729011,836047,279972,506309,396476,766214,234799,715434,2339.8,84007.8,49360,13994.6,15235.4,7180.81,1283.27,0.7289
1.21E+06,785397,925562,368888,614876,436117,845932,295326,749453,2656.68,71562.1,84714.6,27927,18458.5,11077.3,1582.77,0.7314
1.89E+06,1.35E+06,841706,200381,374930,273687,821954,157173,764944,2814,23213,64053.6,21557.5,19160.1,8080.49,1668.25,0.7364
1.29E+06,934520,828532,214235,386051,280741,825068,167272,768454,1631.58,56409.6,53404.1,15949,18904.8,7749.34,1771.09,0.7375
1.54E+06,1.04E+06,889130,421774,771211,531241,871030,312553,809669,3494.7,64482.3,84339.8,25524.9,27841.4,11545.6,3031.95,0.7503
1.67E+06,1.20E+06,839180,253547,378631,269668,842438,202673,750610,2023.49,126488,69737.7,20375.4,22484,7182.75,1457.1,0.7525
1.54E+06,1.07E+06,867523,329912,582707,424660,823303,259048,764133,2653.63,119686,65553.4,15876.8,14249.1,11492.5,1743.42,0.7614
1.60E+06,1.11E+06,866802,271241,473992,330982,859246,202710,802844,3629.79,47602.1,64729.5,18206.5,31189.4,11931.4,2463.15,0.764
2.17E+06,1.38E+06,940315,370744,683621,434327,944387,259900,855892,3440.39,40922.5,91532.2,21885.6,30106.7,15720.6,4564.47,0.7731
1.73E+06,1.23E+06,839859,269774,491929,363861,811182,216023,749293,3193.34,39878.6,65962.1,19463.9,22735.1,9837.39,2883.98,0.7745
1.11E+06,792266,839990,231653,354397,267728,794232,185820,747992,1288.12,42659.7,69262.8,14497.8,10581.7,7404.06,1698.99,0.7811
1.21E+06,829736,874978,333305,478784,326732,879223,242712,823953,2252.21,37348.8,80056.3,24213.1,22355.7,12243.9,2307.77,0.7827
1.65E+06,1.14E+06,867195,358032,729535,497052,880634,264320,812725,3456.09,82816,83590.1,27949.1,26181,15038,3373.03,0.7838
1.40E+06,899419,931312,278794,497419,338005,882979,204995,816002,3337.78,20797.5,110065,29326.2,36951.1,11918.7,4827.88,0.788
1.62E+06,1.18E+06,822602,217730,439128,335844,784522,175252,745430,3144.45,17478.3,54151.9,14214.3,15498.5,8350.08,1500.95,0.7993
1.67E+06,1.24E+06,805889,231487,382045,286618,799764,190259,730015,1755.76,135644,70886.8,18272,23277.6,7608.56,1626.35,0.7998
1.33E+06,938960,847702,332815,534909,380922,842548,252216,791739,1857.43,147227,73495.4,25550.1,19794.9,12886.9,1448.93,0.8001
1.77E+06,1.27E+06,839533,221029,396628,283906,838224,174001,762163,2126.46,39041.8,46839.9,12294.3,13661.9,6365.47,2357.36,0.8025
1.75E+06,1.29E+06,815854,271646,485677,356467,817485,214456,760005,3209.42,42887.4,54219.8,10819.5,14132.2,7292.71,2682.02,0.8027
1.07E+06,742526,862791,307704,553143,408778,811898,252347,731622,2030.86,57860.9,57635.3,23561.4,11175,9060.91,2018.35,0.8055
1.83E+06,1.26E+06,870505,311365,552301,393637,841844,243306,767834,3297.85,248948,82740.7,13167.2,13557.6,11732.9,3288.72,0.8234
1.76E+06,1.29E+06,818830,238783,403748,293493,825399,191560,747910,1063.51,67078,50762.1,14276,10758.2,7832.58,1118.84,0.8238
1.51E+06,1.12E+06,808891,237369,311702,232261,805220,191460,743870,2452.28,34841.6,65588.2,11096.8,13979.1,8171.17,1595.7,0.8271
1.24E+06,899508,824548,284844,572100,437881,783911,227203,752219,1564.91,24553.3,53428.3,13852.1,15204.5,6873.95,1070.66,0.835
722994,461735,939492,183415,343153,255098,807108,141570,777348,1530.62,7898.75,2400.15,-4.10535,753.016,304.376,75.7032,0.8399
1.12E+06,763032,879098,497978,718104,486711,885254,373363,800258,3644.52,75750.4,109119,55763.7,22406.9,11698,2188.99,0.8439
1.52E+06,1.03E+06,890303,362722,632382,413468,917675,275320,790475,3243.01,155397,70581,22166,23171.8,11197.4,3295.22,0.8525
1.45E+06,934839,929697,407435,485185,341709,851927,315262,775421,4165.21,67934.3,104742,38629.8,27627.4,10308.4,2466.89,0.8528
