FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.55E+06,1.03E+06,900184,457340,825761,560189,884445,341127,804405,4232.56,17033.6,156301,58420.7,19657.4,22625.7,2229.6,8.3124
1.41E+06,935919,901015,524452,688727,460214,897921,382447,822783,4097.17,6435.8,94331.2,35574.1,12731.8,10104.5,2196.9,8.3137
1.71E+06,1.05E+06,979740,426519,648535,444115,876172,325099,787180,4303.58,10564.4,82217.3,53874.1,16789,13730.7,1264.47,8.3281
1.47E+06,1.01E+06,873664,229996,363317,237588,917514,178069,774968,1532.75,146310,24905.8,9597.11,6699.33,5904.31,1371.82,8.3289
1.05E+06,733817,860860,379849,422865,308716,821852,316578,719915,1869.02,5691.72,56829.1,9592.61,9333.45,5926.94,-2.22885,8.3305
1.68E+06,1.05E+06,959301,537176,949852,602921,945250,376039,857107,2168.82,47764.4,60902.7,36257.9,20374,13805.5,1680.05,8.3414
1.45E+06,947012,918537,462311,526502,355484,888651,351793,788493,1975.93,43220.7,27755,15242.2,10516.2,6882.87,1208.99,8.3512
1.45E+06,957052,905992,392970,662863,470032,846150,313120,753009,3454.32,41767.6,42529.3,18153.8,11329.7,9611.35,1289.84,8.3845
1.72E+06,1.16E+06,890805,398760,762687,521670,877206,299351,799248,2853.93,164623,42091.8,29347.6,14123.5,9706.93,962.915,8.3938
1.74E+06,1.15E+06,908435,468723,783300,531517,884224,357397,786895,3959.75,93440.1,71557.1,24569.2,14208.2,12562.9,1329.93,8.3984
1.37E+06,960975,853190,409509,520888,376568,829950,321773,763599,3354.67,8686.18,56505.1,14099.4,9503,8250.97,1173.1,8.4162
1.56E+06,1.15E+06,815325,322547,500484,376411,797773,255810,756532,2109.96,5234.54,72919.2,17383,9716.06,8259.22,952.591,8.4238
1.61E+06,1.04E+06,927661,407332,830743,568220,877205,311845,783719,3831.45,6826.34,60868.1,29473.2,18182.8,9101.1,976.739,8.4265
832007,487054,1.02E+06,429563,527134,329962,958536,306104,841994,2225.14,3017.29,45927.8,36336.5,5216.82,6476.5,870.303,8.429
1.30E+06,915278,851102,460776,754605,518721,872845,346397,798117,5869.88,124339,64998,31302.7,16537.8,12695.2,2326.72,8.4408
1.85E+06,1.24E+06,896054,498676,943067,610338,927093,356681,838860,4638.21,5686.65,62491.1,33134.1,13922.4,12910.4,2429.55,8.4452
1.81E+06,1.23E+06,883572,393086,689564,474496,871954,307066,768082,4462.57,88298.1,45606.2,12859.5,11733.2,12120.9,1614.78,8.4518
1.31E+06,888719,887751,390063,466722,316230,885537,279459,837467,3609.96,12453.4,113470,26788,9732.09,7716.6,678.822,8.4537
1.51E+06,1.16E+06,784952,271653,335177,264954,759022,228049,714722,2332.81,193911,25458.7,13725.5,5900.19,5761.68,1393.97,8.4606
1.44E+06,941863,918199,435842,802428,542646,887239,327615,798209,4139.16,14797.7,103179,27829.2,17375,12367.9,1405.15,8.4641
1.52E+06,941774,967808,595583,1.11E+06,726089,919797,420993,848826,4313.74,49379.9,89108.4,34938.9,15436.8,14958.1,2595.51,8.47
1.67E+06,1.15E+06,868253,310836,579973,417153,834188,245295,760316,1706.07,8671.79,43025.8,13897.9,9054.24,7402.5,1130.57,8.4794
1.16E+06,737736,940241,418151,743155,515471,865020,313141,801206,3870.79,5883.73,83548.3,21150.7,17993.2,11764.3,1280.36,8.4797
1.49E+06,888548,1.01E+06,496445,938298,618243,910611,357719,832684,4866.73,10126.1,82382.9,25274.4,13817.2,13510.6,1448.64,8.4836
1.55E+06,1.04E+06,894348,318833,559669,339157,990105,204084,937359,3175.45,4855.32,109487,64895.5,19832.4,9274.44,2653.4,8.4859
1.45E+06,964406,901073,485940,636710,412395,926359,355817,819421,5955.79,190284,104795,22584.4,10500.4,11043.8,2497.78,8.491
1.51E+06,1.08E+06,841351,429517,660773,472617,838869,326520,789263,5446.6,57443.6,55490.4,22435.1,11358.9,10135.1,1686.12,8.4924
1.33E+06,847020,939281,464203,725276,485944,895505,358785,776292,4528.94,49417.6,68999.6,26268.8,13385.3,12624.1,2150.21,8.5012
1.32E+06,734267,1.08E+06,222961,482624,284487,1.02E+06,148315,901978,2487,9704.15,78492.1,18535.9,10698.9,7930.47,811.615,8.5079
1.55E+06,1.13E+06,822494,277378,532380,389189,820753,215978,770573,3107.51,3575.48,53020.3,14167,9547.19,10030.6,317.213,8.5084
1.64E+06,1.11E+06,882349,399417,736651,482459,916121,289202,828661,4390.86,4322.62,77849.6,23963,18345.3,12318,1740.04,8.5133
1.43E+06,1.00E+06,851336,414910,842356,559427,903448,307959,808374,3465.09,55931.6,69195.6,39109.4,10799.1,8115.69,1869.33,8.5285
