FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.56E+06,1.13E+06,825300,334965,608134,443023,823615,268933,747321,1833.79,124278,42840.9,19216.1,11925.6,7663.62,1302.45,1.7088
1.64E+06,1.10E+06,898626,501151,725029,494333,880009,367900,817316,4204.65,17720.3,96670.2,21280,19720.7,12260.9,1490.63,1.714
1.78E+06,1.21E+06,878604,460772,800592,559239,858945,345335,800565,5215.09,133026,52436.3,18501.5,14262.1,9622.51,2100.28,1.7209
1.34E+06,929963,864328,520185,823305,571934,863706,394984,790186,3913.36,6987.75,76331.2,33059.3,22111.3,8987.72,1633.87,1.759
1.70E+06,1.23E+06,825116,238317,488554,361964,809838,188856,757139,1850.52,24686,31307.1,16135.7,9618.57,8968.64,-323.565,1.7597
1.73E+06,1.19E+06,870988,533276,907215,619966,877998,394789,810473,3718.23,33760.7,90904.8,38129.6,21278.6,9438.16,2538.01,1.7616
1.70E+06,1.13E+06,906881,417634,613638,412609,892329,317213,789944,2754.3,7964.48,124985,60826.2,13759.7,10219.4,950.844,1.7646
1.62E+06,1.08E+06,902196,446447,839262,570024,883396,321175,834025,2550.85,36968.7,68574,25287.8,13583.5,9613.05,1480.91,1.7762
1.47E+06,924308,951732,541799,814220,510192,957545,390080,833366,4992.98,35300.5,65022.1,27319.2,15968.7,9342.44,2901.91,1.7813
1.27E+06,847411,902128,542288,786529,545282,865455,415530,783032,3980.56,102344,60134.5,40035.1,15252,12578.3,1747.7,1.7858
1.41E+06,997592,850651,465048,735382,499006,884216,350465,796167,3787.23,119721,48037.9,20515.9,10565.8,9525.84,1617.09,1.8254
1.10E+06,743557,884616,431770,666606,476219,839874,345636,749523,3042.33,100401,48728,27162.5,10257.1,10150.7,1297.45,1.8335
1.72E+06,1.23E+06,838845,427662,803731,553679,870971,318804,804875,3237.9,32933.1,75251,16308,15624,11030.7,1717.15,1.8435
1.63E+06,1.12E+06,869733,277139,511202,381545,803892,222195,748367,1818.34,60171.4,45598,14911.4,10557.2,9222.64,137.182,1.8453
1.30E+06,857231,907429,364456,683490,475483,862478,263154,830972,3704.24,239328,44038.6,16553.8,14288.3,8618.5,2384.47,1.8501
1.18E+06,774835,914603,364300,565980,373688,908748,267745,816375,2582.46,3370.81,58767.3,14375.3,11401.4,6028.17,516.964,1.8598
1.85E+06,1.30E+06,852857,324393,599314,406435,884738,249944,778718,2740.86,40266.2,50915.4,11600.5,12062.2,10715.8,709.558,1.8621
1.27E+06,874434,869208,420571,646710,456808,849429,329022,766948,2198.52,63907.4,79635.7,11950.4,16621.6,7873.82,1779.64,1.8768
1.57E+06,1.10E+06,859504,328492,551048,386334,855810,260168,757568,2717.2,19167.3,63775.6,17771.8,13762.7,7194.61,528.956,1.9005
1.13E+06,758020,892818,431782,661099,460524,861322,334022,775605,2330.13,25092.4,54061.4,20487.4,11446.5,7869.66,1068.74,1.9073
