FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.44E+06,1.09E+06,794387,231257,400786,316613,759512,197823,701406,2420.24,2754.83,77065.5,11505.7,11052.3,5748.74,1593.97,3.8466
2.87E+06,1.81E+06,954104,240915,438070,291289,902341,176074,820956,2323.38,15720.6,233268,18529.1,15950.6,8006.89,1412.47,3.8683
1.02E+06,708755,863145,234614,427012,319436,802061,182362,771917,2602.75,14710,74268.2,8448.94,11460.4,5920.11,775.819,3.9
1.29E+06,866094,895724,268033,509976,356472,858373,210079,765520,1663.11,1636.37,52225.2,8864.41,13256.8,6940.51,1203.33,3.9281
1.97E+06,1.50E+06,788069,171264,282242,232669,727837,150689,681923,1672.88,59687.6,76149.6,22014.5,5038.05,10688,1367.96,3.9316
1.95E+06,1.26E+06,923920,220402,454579,318766,855635,168686,783950,3231.97,32774.6,111662,31262.4,8571.65,14124.2,1170.17,3.9361
1.60E+06,1.15E+06,834748,199870,351545,256809,821339,155007,773654,1588.4,17442.3,72483.1,11232.6,18740.9,8025.71,1080.82,3.9613
533783,258232,1.24E+06,273012,455239,262928,1.04E+06,169370,967155,2021.44,27841.5,94665.6,13865.4,16491.9,11850.3,1376.62,3.984
1.53E+06,1.19E+06,774471,245930,384614,302442,763016,205026,719704,1341.14,49914.2,50305.3,12428.6,8824.31,5988.98,1669.5,4.0454
1.85E+06,1.35E+06,821745,220071,447057,347475,771952,187708,703447,2089.64,10832.7,194029,37343.7,12486.1,18783.3,1442.26,4.0564
2.15E+06,1.38E+06,931647,346910,574618,384585,896474,260752,798253,3706.67,57073.9,167019,30136.7,12505.4,16159.6,2143.05,4.0762
2.18E+06,1.59E+06,818932,199754,334411,263285,762089,167042,717499,2660.2,14246.5,122227,22242.5,7042.1,7137.38,976.799,4.0764
2.01E+06,1.29E+06,935372,423762,549227,391519,841687,329448,771768,4058.38,429473,344777,17568.3,31760.2,12844.9,4916.07,4.1229
1.36E+06,954290,856530,292158,366115,254987,861491,228682,766543,2375.91,5938.92,86901.6,11215,11953.3,11712.3,1423.13,4.2946
1.70E+06,1.31E+06,776248,236444,370760,300180,741076,198249,715596,1387.91,33967.9,86790.8,15010.3,6403.5,8465.84,1431.87,4.4718
1.73E+06,1.28E+06,807844,233513,434725,356369,731924,204969,683555,1998.16,15241.6,116329,8378.22,7493.9,8291.12,1371.44,4.5744
1.30E+06,821228,952266,294402,470565,293853,960817,219194,805868,2203.08,1880.91,147118,161447,11713.7,9397.4,1765.45,4.6068
1.34E+06,806951,995060,550221,687445,456585,903374,386607,853923,3607.07,10505.2,166505,28191.5,22117.5,11325.8,1729.32,4.6328
1.44E+06,1.01E+06,855535,343722,629379,449838,839474,268297,768674,3717.19,10270.8,68548.6,15129.8,12503,7998.48,2315.42,4.7213
1.69E+06,1.06E+06,954111,274570,318112,211380,902958,208626,789652,2608.95,26778.6,247777,19252,4498.37,8271.89,1382.79,4.73
1.61E+06,1.22E+06,791979,202559,233360,181699,770594,173251,701501,1649.11,16600.7,185793,41008.2,5679.64,24857.9,778.208,4.7776
1.29E+06,905407,854211,385621,487075,358541,815096,322557,717307,2816.4,8592.26,97518.7,17871.7,10688.5,6725.23,804.478,4.9211
1.81E+06,1.04E+06,1.05E+06,453774,521415,311780,1.00E+06,296944,916888,3357.32,36222.6,128610,31093.8,5963.02,6919.62,1592.64,5.08
1.57E+06,1.13E+06,832826,144436,278993,226799,738081,127168,681472,2101.85,20707.7,101087,3225.27,4173.14,3151.73,289.732,5.0866
961535,543984,1.06E+06,423709,628684,383113,984593,296489,857453,2591.89,132391,71156.1,17749.1,14591.3,16367.4,2008.58,5.0869
1.79E+06,1.16E+06,925095,362633,559575,352067,953640,255617,851194,2491.51,25638.9,75632,12906.2,16354.2,10245.9,2228.2,5.1782
1.36E+06,944218,862905,252934,301317,205932,877911,204796,741032,1475.18,23811.6,69088.9,7661.86,8056.09,6724.85,564.768,5.1855
1.80E+06,1.16E+06,935574,410325,703203,490575,860056,316272,778428,2658.86,107960,57529.8,27665.8,13945,8869.78,2030.48,5.2106
2.44E+06,1.53E+06,960494,312525,504414,350205,864203,241509,776430,2650.32,29484.1,228511,207170,7899.06,65887.8,1758.53,5.2327
1.18E+06,892807,794930,319172,348075,306919,680457,300635,636997,2063.95,7139.48,2595.83,139.934,188.496,232.982,1227.46,5.2449
626862,411210,914660,253453,367457,256876,858291,191938,792296,1405.49,33598.4,132034,46542,12638.7,6978.15,1254.8,5.2887
1.61E+06,1.13E+06,855808,238245,312540,231000,811793,196854,726158,2555.77,14003.4,196230,9019.64,8594.16,6561.73,1915.38,5.3058
688373,439550,939652,290182,429766,293042,879940,226751,767843,2396.69,3070.28,177864,26279.3,14457,16457.3,1206.7,5.3244
1.25E+06,899162,834258,267376,298497,225563,794006,224441,714777,1863.06,16436.7,109407,21237.7,7092.49,5175.63,921.405,5.3314
2.37E+06,1.58E+06,895988,325750,499168,365365,819731,252446,774225,2582.67,14073.4,214005,27864,8187.23,10973.8,2566.35,5.353
1.80E+06,1.32E+06,816568,195083,359994,276226,781955,158626,737900,2603.98,52412.8,244590,20646.7,9242.47,10685,2138.56,5.3872
1.56E+06,1.11E+06,844339,337188,635915,481014,793218,265782,761199,2257.35,10313.8,57015.5,33497.5,14126.7,24705,1475.09,5.4242
1.60E+06,1.18E+06,812942,241760,477986,379838,755037,204796,708294,1127.4,24489.2,66404.9,9548.34,9478.4,7178,1644.06,5.4855
1.07E+06,604505,1.07E+06,100282,178389,103238,1.04E+06,67137,896218,3417.42,22902.1,161411,8809.7,6353.78,5336.94,1104.35,5.561
2.23E+06,1.45E+06,922621,467478,864079,604695,857370,349932,801546,1510.39,2504.77,80047.4,16101.9,12777,8327.75,2236.87,5.578
1.75E+06,1.37E+06,765098,163979,223059,194157,689314,149609,657630,3203.73,16635.4,91612.7,9661.13,5306.29,4899.76,611.457,5.7508
871149,507203,1.03E+06,496284,763841,465896,983705,337997,880986,2176.36,10963.2,62222,28728.3,17642.6,11817.4,1146.73,7.3711
1.63E+06,1.17E+06,836322,217619,387414,287836,807573,177662,734943,1420.14,35229.3,97218.9,22367.7,10795.6,8389.97,1210.84,7.383
1.69E+06,1.11E+06,914647,464925,704248,478162,883694,344468,809814,3985.56,131651,70205,35858.4,21285.1,17364,4397.6,7.3912
1.67E+06,1.23E+06,818995,211044,241785,189471,765663,177407,713763,1472.21,52183.3,133711,30306.1,10985.5,14297.6,403.524,7.4059
574413,388150,887924,519786,654124,437662,896752,364024,856734,1649.14,7305.02,3854.65,12285.5,1246.58,1212.76,963.977,7.4126
1.82E+06,1.28E+06,850666,381104,810023,540800,898694,285012,802290,1324.6,25544.7,76106.8,22128.9,15884,10706.1,1913.6,7.4185
1.68E+06,1.17E+06,860173,190715,334863,243370,825565,157024,728736,1205.73,96698.7,118157,33650.9,8674.6,11836.7,1311.42,7.4263
1.20E+06,913374,786439,178474,233488,192273,728615,161349,663682,1709.32,7949.6,133044,34684.9,6985.73,7170.62,662.01,7.4275
2.35E+06,1.49E+06,945124,313838,408288,266744,918381,236458,796347,2070.34,70729.1,148334,58469.9,7375.71,63279.6,932.517,7.4279
1.43E+06,1.03E+06,832868,291268,368242,266675,828519,234380,745631,2176.39,15054.9,71337.5,17448.4,9739.08,7197.52,818.723,7.4318
957845,621019,925426,506228,571439,392141,874337,377256,805121,4461.04,21711.6,72723.9,21569,9434.14,10151.4,1730.35,7.4455
2.46E+06,1.47E+06,1.00E+06,375833,516570,342660,904518,281483,801113,3501.15,59433.3,225531,38924.4,13804.6,12790.9,2834.24,7.4502
1.46E+06,999655,878346,337889,443928,297348,895775,256602,790070,3416.58,37197.5,63669.4,18353.3,11734.4,11943,1817.08,7.4548
