FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.54E+06,1.11E+06,833739,287885,538123,397377,812513,226750,761769,2494.12,5121.5,50687.2,16531.7,11842.9,6702.69,2158.23,2.3179
1.14E+06,796146,856601,311871,388145,286774,812092,247179,757034,1286.54,14343.8,49704.2,11123.3,7065.23,5687.78,2083.4,2.3532
1.36E+06,941513,866717,426614,611608,446305,822228,335294,763414,1938.68,27972,82298.8,26339.7,21048,8559.36,2501.02,2.4308
1.61E+06,1.16E+06,830969,341887,485817,349192,834756,270975,757016,3205.21,67559.4,84310.7,24161.9,17923.5,9679.72,3104.04,2.4355
1.53E+06,1.02E+06,899521,338879,543650,379093,860448,267732,759445,3950.12,273139,73363.7,13653.6,11311.2,6794.28,3982.78,2.4374
1.25E+06,825449,906608,361589,479282,333544,862163,286725,756660,3407.2,63606.6,56717.3,18136.9,10501.9,7727.03,2600.85,2.4378
1.02E+06,595468,1.03E+06,351962,580972,396232,879745,259351,814254,2394.89,17774.1,43739.3,27421.2,8556.35,6048.34,2235.67,2.4917
1.60E+06,1.26E+06,760159,209875,312231,241623,775334,176253,714458,1577.01,163491,26064.3,7375.93,9790.81,4798.21,2234.08,2.5154
1.51E+06,1.07E+06,847807,279269,346330,253426,819956,227287,737225,2701.71,16679.9,47961,23143.9,10047.1,4708.67,1644.5,2.5248
1.65E+06,1.16E+06,853888,249275,407722,292464,836455,199788,748618,1432.69,38990.6,47843.9,11249,9958.29,5805.2,1680.72,2.5607
1.60E+06,1.10E+06,872843,236525,369281,262338,844591,188543,752694,4030.55,16922.7,61640,14737.6,10867.9,6219.53,2243.06,2.5914
1.88E+06,1.23E+06,919591,310223,549880,363990,906421,221187,841522,2992.45,11932.9,84225.1,16332.8,33435.5,10924.7,4839.76,2.5951
1.20E+06,764587,939315,351179,553170,366024,906777,261829,804753,4516.62,10795.5,60849.9,33957,17153.5,8236.47,2117.55,2.6022
1.95E+06,1.38E+06,843980,260021,471191,360223,784832,210008,742888,2120.55,10158.8,56038.2,12152.5,15483.9,7050.85,2777.71,2.6183
1.69E+06,1.14E+06,889865,366402,586726,391288,899684,265966,826576,2280.07,30386.6,73519.8,33716.6,21609.2,10711.8,2856.74,2.6243
1.51E+06,907414,998389,358068,608955,400051,913316,254308,844806,3924.18,12083.2,175979,44038.4,22407.7,12607,4382.48,2.6365
1.83E+06,1.25E+06,876843,315966,553940,389973,852274,245998,770656,1748.79,35110.4,58546.6,16403,18834.5,6944.37,2072.09,2.6786
1.88E+06,1.37E+06,822976,201862,316553,243110,781258,170011,712408,2412.04,68688.1,36105.6,16741.3,3977,11726.8,2271.7,2.6868
2.12E+06,1.28E+06,990436,358544,609800,393545,929702,268738,800507,3065.97,41003.2,67864.2,14440.3,15589.5,10561.9,4210.55,2.6878
1.68E+06,1.25E+06,802540,203083,311537,234778,796165,165130,737901,1914.93,71616.6,39921.1,8621.87,10718.1,5287.03,1818.03,2.7027
1.62E+06,1.12E+06,868206,342939,600664,415156,868103,262270,784548,2715.17,16310,65748.4,19884.5,16455.1,9597.55,3031.07,2.7083
1.59E+06,1.12E+06,853943,199386,362244,270285,804137,164941,725300,1257.99,5164.07,44210.5,11943,12371.6,5378.69,1851.52,2.7431
1.52E+06,1.11E+06,825461,289029,401020,289026,832493,217762,796363,2127.16,20512.5,68543.5,12550.5,19128.7,5275.26,1916.6,2.7504
1.58E+06,1.15E+06,822413,219531,365333,281816,777811,180185,731020,1895.44,12203.8,40333.5,8571.38,11972.7,4513.41,2239.62,2.7956
1.50E+06,1.06E+06,853234,212283,370172,263870,841715,168728,754881,1472.26,73758,41585,5244.24,6605.24,5284.71,2143.22,2.8006
1.91E+06,1.31E+06,870625,387469,607823,436312,835856,290050,801521,4239.36,61088.1,86136.4,31830.5,18243.4,8401.53,3799.26,2.843
1.66E+06,1.22E+06,815146,197260,314307,234711,803474,158901,744842,1175.14,32034.3,48932.7,14415.9,10555.8,4868.37,2055.31,2.8506
1.87E+06,1.14E+06,987160,479741,662808,413522,961702,342990,839221,3052.24,166578,78378.6,19880.8,23581.3,14731,4942.87,2.8668
1.20E+06,843939,854612,275424,414450,303856,818381,222983,741107,2870.31,21063.3,78961.6,29056.4,17625.4,7179.49,2831.78,2.8682
1.36E+06,981111,834180,326473,500579,378370,793794,259730,754182,1998.97,15640,57800.6,11270.8,8282.21,5477.47,1464.82,2.8695
1.85E+06,1.13E+06,981472,473938,1.01E+06,613555,986212,309523,918714,3686.21,68533.4,114217,28864.2,25940.1,16766.2,4233.98,2.8756
1.66E+06,1.04E+06,957526,381254,536812,335334,960497,261864,873554,3994.85,5357.04,125223,38753.9,32189.6,12930.1,2767.45,2.8965
1.63E+06,1.17E+06,834453,288628,441066,331864,797433,233307,742270,1820.36,9231.25,54575.8,10725.8,16385.7,8466.22,2131.18,2.9113
1.30E+06,856717,912547,387858,625163,421783,889314,296154,785790,2231.47,23401.3,66028.4,21468.4,15539,5487.44,2807.32,2.9213
1.43E+06,978685,876743,287324,397123,271856,876472,215827,798762,2510.85,19972.6,59155.7,12811.7,9775.59,8790.63,2242.8,2.9316
