"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1050.86,5911.3,763.363,634.851
1533.26,13480.9,1738.88,752.722
1220.7,8146.43,1239.67,1078.77
1088.01,15285.4,-252.08,620.656
825.204,8756.83,125.028,1195.75
678.734,9435.31,1503.79,738.052
346.801,11106.4,1479.96,1175.38
570.506,27470.1,3171.02,713.29
1039.75,7477.9,-687.497,746.124
682.644,12839.1,1770.94,1212.16
1460.25,21040.7,3135.77,761.973
895.873,23315.1,2030.72,1419.08
1235.67,5802.12,455.764,940.143
977.554,5957.75,873.651,1578.52
652.316,7021.54,1843.81,846.605
2099.15,24849.4,4241.05,1876.1
1185.12,7246.74,138.838,1602.83
777.255,7372.49,175.847,529.631
2842.18,22912.8,6406.95,1340.93
718.164,9519.78,1120.66,930.178
909.259,14589.7,280.933,471.574
901.779,6091.33,1395.79,961.614
632.897,5848.32,514.661,802.696
836.692,10875,1446.03,831.713
1061.76,22857.2,2582.04,1442.05
505.429,11250.4,-15.9419,1035.63
857.107,7756.78,74.0417,1240.45
1072.81,14751.1,2029.99,915.29
1808.03,45621.9,696.878,1376.17
1282.73,18415,537.163,1049.46
920.848,31693,238.34,1616.21
2208.02,15778.3,2272.06,735.147
495.691,11326.9,1751.74,1056.47
1573.39,14575.8,-275.03,5799.52
1077.35,5313.07,2225.26,1388.88
2149.94,61347.3,4343.33,2011.34
996.738,17099.3,280.67,1384.82
1049.31,7416.96,189.84,917.823
523.543,14013.6,-1.25134,565.717
726.995,9447.04,1593.39,1762.38
1504.83,35395,1451.09,2298.47
978.712,30202.6,1515.21,896.409
727.137,8538.91,5.68216,1160.95
830.156,7888.3,3307.53,754.457
1127.01,10246.4,2442.79,1535.9
1281.12,22319.2,528.588,295.045
1077.84,9222.99,3699.61,754.6
1481.71,12956.4,336.175,812.751
2333.31,14359.3,525.275,792.973
1463.14,31451.6,-140.828,1064.76
1132.94,9031.94,699.986,512.568
897.512,9340.38,1333.99,1280.66
618.298,6727.01,419.269,794.361
686.596,9777.42,1013.12,960.524
733.09,14276.9,876.869,547.106
1118.78,18256.8,-693.09,1156.73
995.217,6120.52,1247.97,3425.09
1357.37,6971.57,3172.5,1071.45
833.57,10614.3,612.57,560.625
2282.3,25291.1,3409.18,1533.76
1715.05,8496.76,4047.42,1286.37
1012.18,6184.3,545.662,1054.86
438.521,8113.7,2734.96,1484.82
3961.41,28600.2,5130.64,2552.88
1735,13264.2,2350.79,1673.44
883.147,11123.9,-473.419,1440.93
1722.22,23501.4,792.415,1376.39
1603.15,28908.5,-171.573,1258.17
2039.6,12263.3,3134.23,1590.96
1002.11,31482.2,1584.11,1866.27
973.837,12943.5,2007.92,1207.02
1168.69,13234.6,2606.89,966.523
1008.49,10804.4,551.638,144.615
635.443,8965.79,1936.97,991.648
894.918,14534,2448.24,726.394
1397.98,9464.59,2283.85,1085.44
786.672,5332.33,2531.34,1094.59
878.043,40139.4,1454.52,1812.64
1677.53,14864.4,4367.32,1443.33
631.371,3865.59,788.247,981.866
1330.84,8183.55,906.604,1545.17
621.639,10511.6,1366,911.007
1194.74,9332.35,424.655,1365.75
2675.8,20698.3,2263.06,1411.54
1558.37,8191.1,1321.28,1363.34
94.24,6744.85,347.583,313.269
1686.52,18550.4,869.796,209.973
522.471,5978.31,-150.905,704.902
968.972,24933.8,-550.181,820.126
1417.48,8185.6,2587.46,1311.91
962.528,7995.18,1623.03,1606.42
430.493,8718.59,11.8518,1285.75
937.967,5790.15,662.558,1372.07
989.849,26800.3,1521.67,802.26
1271.94,6574.43,1796.31,1632.46
1234.17,10059.5,1833.41,1216.4
1255.46,8562.15,2408.98,1052.35
1029.34,9797.32,-720.647,1215.44
2083.66,13528.8,1558.63,3022.15
701.995,7475.94,243.163,231.689
1128.74,42000.8,1360.04,1570.61
1861.98,31111.6,2907.51,1695.17
895.449,27985.6,908.669,1441.02
1638.3,14578.4,2646.65,793.98
496.824,17363.6,1736.13,1602.71
1369.77,8090.56,4007.88,1736
1560.49,13522,-0.215515,1061.89
274.196,17036.1,736.601,1248.93
854.011,9597.7,790.164,1307.64
