FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
842303,454617,1.11E+06,451331,794234,468291,1.02E+06,286033,946738,2828.44,161222,56589.3,30683.4,22301.7,10895.7,2398.78,1.4485
1.83E+06,1.31E+06,836928,268880,486755,355549,821414,209839,768818,1498.61,67484.2,55409.5,11508.3,14432.6,10250,2680.56,1.4515
1.89E+06,1.37E+06,831521,187441,336857,251443,803817,148698,756329,1969.52,30321.5,43889.5,20480.6,9542.82,21169.5,1739.05,1.4521
1.27E+06,877229,869860,317605,468053,335287,837586,248889,765654,772.233,116510,40557,9509.3,8379.1,7569.32,1973.46,1.4667
1.30E+06,897125,872537,370928,624298,439671,851952,272322,817256,3230.89,18512.8,84443.4,27109.8,14702,16979.1,2132.92,1.4877
1.73E+06,1.20E+06,870725,240198,385813,279927,826958,192496,748684,1991.09,9281.38,39642.1,20638.9,15325.2,7262.7,1316.21,1.5143
1.81E+06,1.11E+06,974754,423563,587750,382086,922960,307708,825905,2911.37,7083.73,69946.2,21402.2,23059.5,13309.5,2411.41,1.5263
1.37E+06,886934,925732,271293,507849,356101,855683,205126,793542,2029.69,63852.9,54482.5,16511.4,12138,8283.84,1772.18,1.5271
1.17E+06,783934,896900,335168,580383,423273,822707,264305,760865,3350.97,26040.1,71012.1,34745.8,12177.9,9596.46,2291.1,1.53
1.87E+06,1.27E+06,884070,283717,489110,340678,861418,213413,797657,1768.66,36527.8,79029.9,35328.8,13622.7,9039.86,2410.85,1.5325
1.57E+06,1.01E+06,931076,375797,485816,328409,887581,283317,795852,2363.07,4856.89,105188,29047.8,17682.2,9383.41,2090,1.5405
2.08E+06,1.46E+06,853990,238156,443262,320439,829977,179394,796535,2513.85,30442.4,60599.2,14698,22721.8,8409.45,3322.64,1.5502
1.50E+06,996116,902182,378142,628609,419489,899107,282994,801731,1115.31,51938.5,47675.2,11570.3,11773.1,5165.28,1696.55,1.5569
1.72E+06,1.17E+06,877659,252471,463353,335302,829138,197245,767992,2849.28,36987.4,81691.4,15203.5,14211.3,4986.83,2128.43,1.56
1.79E+06,1.35E+06,799725,240194,424256,330980,769090,202612,711292,1430.28,8864.03,50406.1,12571.6,14278.5,7051.11,573.085,1.561
1.51E+06,1.04E+06,869128,357000,607322,418008,871738,266087,804999,880.744,221670,76890.5,23639.2,15354.6,11140.1,2453.21,1.5689
1.26E+06,929459,814719,205390,376734,285893,790647,169789,725805,1828.53,32562,52352.1,11502.2,8207.86,6859.72,2343.22,1.571
1.47E+06,995502,884295,276502,455833,341518,800836,233227,711330,1960.68,15169.1,65510.6,24632.1,11400.3,7011.59,1495.12,1.5763
1.59E+06,986321,965494,577368,959942,667371,863036,418436,827894,3385.46,64559.4,61403.5,30658.9,13615.7,12802.4,3121.67,1.5798
1.97E+06,1.25E+06,943962,309078,515831,334941,924038,222162,834736,2956.21,13936.4,63814.1,23454.4,22405.3,9828.89,2621.31,1.5898
1.52E+06,1.11E+06,822775,352212,659821,490862,806525,276253,764977,2932.01,9278.5,66800.3,12932.6,12648.4,7961.95,2086,1.6201
1.72E+06,1.22E+06,844987,213947,337251,236324,856243,162430,790298,1125.54,25198.8,45784.1,7186.91,9299.65,5367.87,1061.98,1.6208
1.94E+06,1.29E+06,904228,245550,417351,310578,806272,197615,745542,2302.15,63550.8,59936.6,23132.7,10208.4,4840.61,4239.15,1.6228
1.36E+06,932555,873598,306743,570828,417156,821028,239736,767701,2641.18,4524.68,43296.4,12264.7,11934.7,6477.2,916.111,1.6292
1.51E+06,1.06E+06,853417,305487,552865,396669,836262,234479,781699,1253.75,195081,67610.6,18286.2,19244.9,8788.17,2980.67,1.65
1.50E+06,1.08E+06,829135,267290,498181,363026,823381,207092,774409,1541.7,243673,58817.7,11919.1,13360.1,9042.99,3139.79,1.6555
1.95E+06,1.38E+06,848463,227948,411977,311898,792522,180634,757159,2091.37,4094.14,50504.3,10074.3,11809.4,8903.63,2389.12,1.6612
1.35E+06,896287,906134,384699,724667,515826,842921,297691,775367,1888.61,110939,84262,20515.9,17977.9,8633.12,2135.66,1.6865
1.91E+06,1.17E+06,980782,311550,535607,357460,899021,229131,815821,2585.13,18698.9,59920.2,21928.5,14589.7,8826.88,2183.8,1.693
1.40E+06,924275,910532,411315,570933,380268,900838,285718,863751,2837.63,53645.2,63674.6,23005.5,22792.4,10157.1,2952.31,1.6933
1.83E+06,1.25E+06,881090,239726,397582,292191,816414,194161,740807,1550.94,79383.2,49640.9,14889.2,17225,5955.6,1027.13,1.7161
1.87E+06,1.28E+06,876391,211052,368112,277929,794688,175937,719755,2397.25,25202.1,85746.9,27502.4,12833.9,5613.68,1691.86,1.7358
1.47E+06,986516,894898,337549,619607,429917,864734,250320,809082,3110.16,5154.85,69762.4,28913.9,19289.7,10039.1,2740.32,1.7677
1.45E+06,1.08E+06,804790,251139,359663,280537,769232,210528,715741,1506.12,3469.28,102085,20798,12376.9,6248.38,3636.97,1.7681
1.39E+06,885430,945082,351348,600708,407233,885058,264863,795916,3345.84,28731,55707.5,25911.6,13558.5,8950.64,3268.35,1.7756
2.33E+06,1.44E+06,971001,359940,644934,420828,919521,262644,822268,2741.14,57858.1,135429,28546,15330.1,9697.53,2934.12,1.7803
1.95E+06,1.30E+06,897339,210883,364405,262027,834429,170722,741144,2143.94,7430.8,41836.3,16265.9,12819.1,5994.19,1248.52,1.786
1.63E+06,1.06E+06,919266,311451,544168,360011,906920,228082,819313,2595.47,59738.2,55666.3,12899.4,17111.1,8445.24,1995.12,1.7979
1.67E+06,1.07E+06,935237,334141,394241,269364,878159,247354,810518,2843.5,36739.8,57516.8,11293.1,14179.9,8660.15,2316.35,1.8096
2.02E+06,1.16E+06,1.05E+06,438572,811840,500682,972882,304647,863764,3148.62,290431,74250.2,33827.7,32337.7,15618,3405.99,1.8507
1.13E+06,830466,816647,299163,470804,358217,788579,244732,733447,588.477,147055,47244.3,17404.3,9872.27,6253.62,1918.43,1.8625
1.09E+06,785224,831210,352377,570821,415578,824136,275990,766065,1849.85,66202.5,71082.5,26046.4,14296.9,7794.28,1875.98,1.8701
1.46E+06,1.02E+06,859014,282474,542950,411055,792521,223015,759969,3046.74,74702.4,42984.3,19840.9,14236.8,7017.25,1405.36,1.8709
1.50E+06,1.04E+06,863828,274836,415000,293950,847082,212694,775301,2298.01,33784.1,58667,17128.8,15206.4,7871.01,1740.78,1.8757
1.63E+06,1.09E+06,895711,261596,494330,350584,846011,206222,761109,1135.99,74914.7,47852.7,10043.8,11198.2,6277.04,1928.62,1.8946
1.61E+06,1.10E+06,880847,217285,439986,332597,793729,173007,753557,2353.62,67276.7,46331.4,11982.4,12958.3,6936.2,3749.63,1.8952
1.11E+06,807880,823105,262862,359121,274683,784440,209277,753628,1712.89,28522.3,50218,13323.3,7563.56,6498.58,680.964,1.8959
1.73E+06,1.26E+06,823901,256992,393511,302312,781003,213070,723684,2244.41,76511.9,57754.7,20889.1,7262.03,7841.05,1613.25,1.9056
725074,462917,939789,521752,715727,418444,1.03E+06,332288,942107,1964.11,10963.4,2785.88,2751.8,-362.283,317.031,1279.66,1.915
1.61E+06,1.13E+06,853490,233171,406166,292167,834111,182693,765779,1952.88,33454.3,40293.8,10374.2,11544.3,7130.32,1453.24,1.9222
795305,573368,832246,378146,662433,518794,766123,308326,735869,2486.25,13899.7,3506.59,2596.59,-337.846,251.178,1457.98,1.9372
1.71E+06,1.04E+06,988745,511935,993813,637309,935634,355949,862935,2499.89,17750.5,67209.9,18348.1,18147.7,12287.8,2852.02,1.9391
1.72E+06,1.27E+06,815643,225764,396720,301048,790679,184099,735790,1505.26,56054.7,52407.4,11542.4,17148,7484.86,3272.19,1.9393
1.44E+06,1.02E+06,848015,285445,458226,322551,852379,219982,778551,751.838,53615.1,53018.4,13359.6,13361.1,6337.39,768.963,1.9406
1.81E+06,1.21E+06,902737,363706,690106,467144,886372,255948,852610,1218.11,285811,68662.5,23730.6,15561.1,7189.36,1881.29,1.9494
1.43E+06,1.04E+06,829106,236695,377939,278724,813577,186791,760298,1362.79,11901.7,49915.5,9087.87,12789,6398.31,1385.67,1.9523
1.65E+06,1.17E+06,849432,225348,342361,254105,808393,181696,744149,2069.77,58995.9,44896.5,16978.4,15433.6,5887.42,1441.92,1.9557
1.43E+06,961569,889397,372174,619569,441647,841717,291315,766539,1632.19,138005,53692,17994.6,12678.9,9553.93,2756.32,1.9736
1.49E+06,982303,908263,373017,676887,453751,895055,271285,824999,1791.89,5438.12,69341.5,16862.2,14900.6,9585.61,1893.13,1.9751
