Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
11799.5,3239.12,1444.01,1844.04
12978.3,3443.54,2265.89,2427.76
39865.5,4470.72,2886.26,5644.13
27390.6,3908.09,4350.43,8908.62
26245.6,1617.64,1867.02,1319.94
8819.42,-903.63,1853.87,1310.07
17024.4,1266.91,1481.86,1240.98
18063.6,1135.81,1958.17,3661.16
24429.5,1452.29,2156.45,947.373
7714.68,94.001,2103.77,2267.85
9470.08,409.454,2051.74,1824.45
12459.1,434.548,2569.95,6962.08
69396.4,2051.03,3415.08,6744.39
20139.2,210.982,2334.46,1138.72
8045.47,2243.04,2174.59,2971.91
13859.1,-5.99957,1233.67,1752.49
71795.1,427.373,2748.33,6210.17
12994.3,1747.91,1099.16,1602.01
8627.35,925.69,1601.19,1967.11
22122.1,564.89,2280.71,674.96
17241.4,3395.77,1803.76,3490.47
27486.2,3912.48,2365.07,8432.13
14987.5,-587.138,1591.08,1869.76
59056.2,3920.22,3766.43,2886.05
11485.8,-57.1655,1975.98,3933.65
17275.4,3557.51,2483.95,2946.75
17746.9,334.208,2808.69,1791.9
12748.4,-180.234,1587.34,2142.43
11924.6,470.619,1951.36,2401.3
23272.8,658.44,1830.78,2804.27
14017.5,1293.04,1000.45,1294.61
29355.4,3297.09,1958.09,1851.54
33795.6,707.051,1784.92,2265.77
13220.7,1363.6,2063.72,3911.3
7488.78,2512.07,1647.81,1837.57
10400.3,1860.88,1691.16,2493.55
12373.3,1514.46,1770.32,2291.69
7463.54,696.181,1022.51,263.872
26231.7,4570.04,4321.1,3978.73
12006.7,4060.17,3247.88,9272.44
11678.7,3836.99,1434.31,2467.08
13549.6,-243.638,2633.1,2932.83
9708.17,1619.93,986.477,1285.08
10457.5,-138.998,2038.79,1757.49
9407.1,-42.215,1483.99,3188.82
13508.9,1560.26,2019.3,2382.73
10559,-452.12,1327.38,2403.08
48522.2,1076.46,3342.74,3187.62
9538.93,1436.34,1332.72,1430.53
38597.2,5321.62,3389.7,5116.1
13123.6,2867,2847.32,2204.72
20419.2,2575.46,2423.19,2522.34
8916.54,736.289,1381,1436.75
16565.7,31501.5,1880.29,2672.28
44236.8,5226.36,4468.08,6227.93
12894,2856.78,3513.15,3907.86
14038.2,315.631,2184.12,1134.74
19506.6,2681.22,1752.42,1721.18
13386.5,1007.47,1181.26,1427.09
7189.75,1048.08,952.497,1045.72
17378.5,1385.07,1033.81,560.924
14827.8,925.745,1342.88,2852.69
45323.3,4022.2,1765.96,2998.59
16778.9,496.345,1863.39,1674.59
11315.1,266.162,1121.7,2328.89
15125.9,1020.95,1816.88,4398.57
51067.9,94.0089,4286.24,2463.22
25124.6,1220.4,2435.77,1799.65
14259,1164.79,1120.61,3885.95
29424.4,4860.96,4269.9,2914.45
44721.3,7499.27,6306.95,4774.17
16174.8,3718.62,4010.83,13685.8
30356,10076.2,7327.06,4216.51
50627.3,4689.26,3163.38,3039.29
7595.21,522.673,1306.47,450.248
19460.2,670.308,1639.65,1900.35
42570.3,661.363,1431.06,1255.61
15718.6,7585.52,2596,6876.27
13492.6,1215.32,1985.93,2899.56
21171.6,1900.78,3468.67,2028.54
10584.3,1801.96,1698.39,1932.92
13823.1,1553.77,1603.56,1760.62
11696.1,383.339,1506.37,2705.03
34317.7,2481.58,1356.41,3835.17
34679.7,4432.16,5877.75,3123.95
11715.1,2301.44,1823.45,4891.92
