"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1899.56,10612.5,3007.18,1949.05
1641.37,39314.1,3065.17,4031.61
2499.32,9953.22,2110.85,7228.45
2569.45,43969.6,1195.92,2162.5
226.578,8296.5,1867.6,1707.19
3765.13,16562.9,10408.8,6814.52
4060.12,22384.7,2907.08,3368.14
1496.06,13003.4,1142.85,1170.99
1167.97,10601,552.966,1504.32
2109.43,8889.84,268.36,2294.41
1442.87,10564.3,158.837,1907.43
1810.9,23502.8,2719.67,2289.08
1976.15,15518.8,557.365,3119.64
1448.21,11584.3,-39.1255,3669.24
2629.38,11109,-962.594,4838.21
1807.94,9862.37,1701.51,1406
2104.94,12257.9,-645.073,2930.73
1295.96,7303.33,-602.357,1515.66
1671.95,15087.9,-275.776,1640.55
1309.93,7762.05,159.26,1198.17
1694.87,23394,1203.14,2803.36
1893.98,14179.7,4461.67,3542.19
2695.93,30712.1,1824.07,2727.53
2200.35,14514.9,3946.9,10163.3
2388.65,22506.3,1504.4,1141.08
2112.02,15555.7,255.996,3085.62
2853.12,12453.9,4280.97,2085.94
2439.66,18664.3,2019.77,2831.4
3125.38,31364.4,1480.43,2574.81
1136.84,8950.26,-260.924,3123.15
951.397,13088,-444.607,1985.57
2395.15,27099.8,-180.927,1236.8
3636.41,70178.8,4251.73,4355.97
3994.93,21427.8,-130.858,3168.42
4116.14,91848.1,2449.77,2936.86
2400.01,16285.6,1327.1,1193.5
1204.87,11430.2,2646.36,2189.97
3329.63,30282.3,2905.83,2016.78
6200.53,18765.5,18630.2,6878.12
1801.84,15149.5,1350.46,1909.82
3277.05,25919.8,2879.42,1864.24
2708.56,18499.6,2374.03,1901.1
1246.58,9436.87,1063.65,285.85
6203.91,27617.1,9182.38,1160.09
1657.68,16500,2242.9,1801.04
990.063,10043.1,-257.006,1772.92
3791.85,11018.2,4343.2,6105.6
2176.61,11980.1,-43.6761,1533.49
1514.52,8112.78,-1037.69,1249.23
3488.13,25063.4,2413.98,2372.97
3924.31,17458,10082.7,10011.3
650.785,7970.91,2687.16,1270.49
1450.58,9705.76,3205.49,1669.34
