FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.82E+06,1.23E+06,884793,197830,394100,290088,815132,155272,764454,1450.41,24762.4,117224,13575.3,6968.27,8215.27,797.11,2.3479
920045,579983,951799,295514,501789,317390,948592,199628,888195,1529.87,6891.09,2763.38,1828.61,233.112,297.96,296.826,2.3493
1.32E+06,893089,884264,329759,542703,394678,825031,252477,783657,1535.41,127350,92129.2,32876.5,23005,10699.4,2309.81,2.3554
884747,596855,889409,363062,433732,299717,868284,275901,789549,1391.04,5968.65,61379.9,24342.8,12907.2,10087.3,1212.04,2.3596
2.25E+06,1.50E+06,898177,313501,538038,370081,872303,229241,820537,2150.91,17376.7,60727.5,18377.3,18025.7,13830.5,2221.85,2.3717
1.79E+06,1.25E+06,859255,252355,386178,272260,851049,199830,757710,2171.08,69723.9,67055.7,13301.5,17531.9,6943.81,1041.4,2.384
1.60E+06,1.12E+06,859363,273322,496064,354446,839728,209725,781943,2433.28,29581.1,83391.5,18451,26291.8,11286.2,996.916,2.3877
1.59E+06,1.17E+06,813480,247827,462254,355291,780635,200276,742458,2728.28,35683,102741,22128.9,14129.9,9065.19,1582.91,2.4114
1.27E+06,888798,858155,38850.5,72325.1,49678,873526,29285,795981,2592.16,12404.1,3253.92,2400.88,83.0122,-156.463,929.273,2.412
1.40E+06,1.06E+06,794203,181110,229610,176841,779038,152141,714244,2388.93,33688.9,45570.1,11704.7,9281.02,6206.92,1258.42,2.426
1.26E+06,837606,903435,540460,800263,536667,894703,381231,850603,4686.64,103088,144740,48227.1,23045.1,14120.5,2260.03,2.4274
1.46E+06,1.11E+06,786649,235215,456276,359408,761712,201159,701580,1515.19,54079.4,54810.2,11163.1,15140.5,6888.8,1359.03,2.431
1.28E+06,915534,836744,326293,593496,428996,830072,262695,745260,2896.27,10899.8,74168.8,22136.2,12293.7,10277.1,1733.76,2.4465
