Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
12447.2,1135.09,1185.33,1467.56
10291.6,2346.76,1167.8,1490.34
12601.4,196.983,1409.97,1306.16
16417.1,3104.57,1954.53,2684.37
8705.53,1402.52,2164.41,843.078
10723.1,1754.35,1883.42,1090.03
45224.6,1577.55,1280.47,1156.64
17255.1,4257.82,1988.88,1653.13
19015.2,1386.36,2166.62,1657.54
49519.9,3267.01,2493.56,1941.07
12771,2429.89,904.086,1543.7
17705,723.772,1217.4,1465.21
18182.9,2301.8,3043.48,2483.15
35406.4,2362.61,2655.49,2280.66
15661.8,474.047,1524.33,2096.18
9045.5,596.254,1590.27,901.051
18799.3,3816.14,1777.78,1973.26
12238.8,1148.06,1228.65,3153.68
12247.6,200.758,2314.07,3434.72
11759.4,2079.28,1971.16,1576.75
13482.9,1750.64,956.97,1899.54
14370.7,3162.29,1113.66,1843.49
9196.72,3030.55,1628.29,925.039
10428.6,2607.38,2213.93,1054.15
29420.1,3986.96,2662.31,2041.57
12791.3,4007.39,1007.97,1746.13
17482.4,2026.6,1811.5,1844.29
14974.5,1730.37,1513.24,2270.72
13114.4,2807.07,2416.94,1704.99
19295.8,1470.43,1242.62,865.012
10996.6,71.4295,1550.95,1214.72
13192.7,2805.45,1222.5,2201.39
11797.6,2016.16,1273.65,342.432
10319.4,291.62,2282.31,626.653
12779.4,377.185,1226.43,414.199
10273.2,2820.2,1770.05,1469.88
11675.7,1641.65,2002.09,666.103
12649.5,1224.81,1750.1,2551.29
11647,1331.74,2824.88,1246.67
29276.9,2630.13,2823.82,2604.26
11792.3,436.341,2287.44,2096.53
53222.7,1776.67,2238.16,1155.4
18015.5,2228.8,1242.08,2605.87
19946.2,3023.58,1907.67,1647.42
11279.2,398.514,1814.39,2161.15
22773.3,2116.37,7690.93,2060.69
10718.8,198.417,957.895,801.256
11408.6,3330.75,3575.09,12663.2
8469.38,2300.42,2271.48,962.236
10518.2,1324.04,947.259,1465.23
13345.7,2298.06,1132.25,1330.75
10872.6,895.201,1583.72,-141.492
12541.3,2823.71,2689.99,1567
25958.8,-196.971,1668.29,348.182
14590,1801.58,1377.94,809.653
