"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1660.71,13584.5,722.979,1868.69
2195.35,17169.8,1265.22,752.242
2371.85,14784,1077.42,2935.12
3432.72,18961.9,3993.17,1902.65
1670.69,15866.4,1571.31,1470.48
1138.73,9316.64,900.381,991.463
891.326,6471.65,564.612,670.843
4155.76,25693.3,4781.31,2924.05
1406.95,11347.7,2414.19,1134.46
1469.99,16232.5,1574.49,898.21
1253.13,12050.7,3221.97,5065.82
1550.1,45370.9,356.218,2188.12
2276.51,19803.1,1043.6,516.778
1179.6,37378,251.014,1527.91
2436.06,32151.5,928.572,1164.77
1840.32,12852.9,1461.43,1648.32
1494,9135.7,953.34,829.506
2239.43,24092.3,1211.89,2216.33
2742.85,11223.8,769.143,936.188
2323.3,35264.3,2334.99,1471.34
1897.62,35727.5,1129.56,2199.04
2347.92,25024.2,-258.497,4236.18
1278.1,13411.5,1716.61,1435.19
2311.7,17120,-293.967,3839.48
2724.11,12586.2,4506.09,7302.43
1131.71,10088.2,1251.92,1283.62
1559.14,17046.6,753.047,1690.99
1745.8,20192.9,666.148,432.862
1116.32,11031.8,1462.37,1627.32
1656.95,21381.5,620.999,2544.68
1480.26,48768,-972.662,3114.14
1833.57,31418.1,629.493,1335.88
1543.39,34674.2,122.205,1882.69
1302.14,12720.3,882.705,1032.7
1982.7,16446.8,784.13,1181.9
777.841,10437.4,1973.92,1077.89
2306.22,27046.3,4871.34,1803.11
1495.43,9443.62,1498.92,1020.36
1359.02,10969.8,2464.57,1843.68
2079.86,18112.2,792.265,879.343
2752.48,9354.41,2022.69,1142.63
1623.54,13750.9,2747.49,2531.46
1155.08,20324.7,2176.24,3299.83
1909.89,18051.9,146.373,435.314
2635.17,17294.2,1448.87,8480.69
3014.95,12926.5,4704.97,8888.19
1840.31,17270.4,2263.5,3947.1
1457.41,32540.4,2556.24,2488.85
2833.75,15010.1,5140.41,2726.3
3626.3,19529.7,7457.05,12661.1
710.416,2444.54,1861.18,226.236
3350.13,46807.8,1470.93,1968.62
934.418,13972.6,4174.91,1098.42
2296.66,16898.9,3338.76,2805.89
1171.44,10300.1,-1201.35,2532.75
4434,25514.4,4044.19,2943.59
1228.24,10936.2,1923.46,1396.98
5412.58,24092.9,7693.79,2382.36
1020.44,16815.1,-143.574,1179.89
2847.8,13485.1,2938.48,2099.79
1104.94,13197.2,874.248,979.958
1296.5,9789.4,448.952,1876.23
3046.76,6272,4074.43,512.707
1993.49,12591.3,-2160.54,2258.14
1918.52,21106.6,2282.73,1833.27
2339.63,11529.5,2295.82,1003.43
1103.08,12112.4,2927.53,1560.29
1324.94,28352.6,2037.34,821.277
1694.37,11114.8,2348.41,980.968
2832.27,17936.6,2353.46,4604.11
1229.08,12840.6,2344.46,1652.02
1815.35,13238.7,3427.72,1979.81
1570.43,14171.7,2328.95,5261.78
1425.91,22003.1,1429.09,1288.11
3497.81,40322.6,3507.44,2067.05
2959.06,26294.7,3181.33,1523.1
1639.45,2652.23,4124.98,355.574
333.81,9453.82,684.613,740.673
3564.92,30516.8,1539.1,4584.49
1331.49,10770.7,2326.5,1229.09
2015.1,23692.6,622.258,632.518
1419.15,8193.46,-76.7356,646.821
1572.59,10969.8,1148.83,632.813
1418.6,13376.2,2910.79,1691.36
1426.66,16580.4,2885.15,1394.27
1439.85,12943.7,6321.43,1797.46
2098.77,14535.2,3539.09,1619.8
1980.79,10725.2,1241.35,1400.82
1239.4,10548.8,1580.69,1408.15
1624.05,30687.1,-80.73,990.796
1066.27,9130.33,1774.47,751.777
2856.65,10797.5,1075.22,1841.43
2105.15,39524.5,1300.81,2710.43
1112.43,9918.25,686.541,950.346
1896.82,17928.6,1029.28,2038.81
1074.45,16377,1828.12,1650.7
2459.25,15351.7,4133.96,1302.92
1247.13,12557.4,999.005,1131.58
1067.91,11261.8,2711.62,641.252
1596.41,19348.4,1914.78,1281.32
1987.47,12194.9,2230.19,1896.11
1958.95,29760.5,246.97,1942.8
5454.86,41723.2,1393.32,3650.84
1648.51,10855.6,466.643,1235.27
1237.13,8756.23,451.103,1269.49
3380.17,21744.2,2781.81,2576.51
708.525,13307.6,644.35,1101.13
2394.45,14297.2,865.68,8016.88
1014.22,10875.6,1346.8,571.573
1061.85,11074.2,2214.89,1022.32
2307.96,23194.9,-779.556,2140.45
1911.84,12651.1,-379.644,2584.85
1208.52,12262.7,-23.6258,1044.07
1789.85,10025.6,1689.54,618.258
1824.38,9517.46,1262.44,2384.81
1422.48,10627.4,-548.152,1651.06
2980.48,15302.9,687.409,3768.14
2067.32,6415.63,1341.34,3344.77
1835.11,14089.9,494.976,1038.13
2439.64,35966.1,1853.77,2380.23
2579.2,21892.3,3361.53,2033.98
1978.22,21614.8,3656.86,1498.54
1698.58,14370.6,1839.55,1680.05
3157.45,28636.3,681.134,3999.65
1575.43,9072.27,1047.26,1154.22
1988.14,12431.5,948.182,4097.6
2339.48,16175.8,2165.74,2036.67
2384.71,12930.9,522.331,6774.51
3619.08,12713.6,8362.02,12957.4
1423.48,9913.17,-518.543,1810.84
2429.99,7714.78,2516.85,531.495
789.79,5113.97,7656.56,350.486
1014.43,8639.82,883.79,622.637
2020.33,12256.8,548.151,1811.13
1027.3,20661.1,35.2488,1678.97
1397.17,49320.3,644.546,1403.52
2451.25,12178.6,1725.97,8231.22
1215.52,12710.7,970.463,1508.13
1198.7,8408.8,731.429,1960.68
1879.69,22188.8,999.301,676.67
1243.89,15146.3,1752.87,1927.92
2202.84,18512.1,-89.0719,645.948
2343.37,24466.3,2143.51,1049.83
1756.53,14509,1996.61,2190.99
2038.31,10711.3,2249.45,1811.97
1354.95,9080.73,-665.652,770.86
1584.58,16039.1,1970.36,2132.36
1902.87,8608.52,360.395,1630.24
1478.59,12867.9,1008.41,1604.02
1689.96,10724.8,1329.55,750.507
1259.47,9387.8,4072.87,791.058
2491.03,18985,1057.98,1096.46
1011.5,12401.6,2540.21,2226.18
3211.66,12240.6,2301.72,1317.76
2130.94,64504.8,969.171,2331.08
1893.23,9932.68,1548.62,1212.52
1272.49,26750.7,-70.4701,1302.98
2572.5,12805.1,1835.57,1742.36
3093.66,11503.5,4054.86,6878.78
2191.64,12073.8,2802,1756.29
2439.11,15772.3,2715.77,2380.46
1276.03,19138.6,2255.43,1834.27
1871.21,22229.4,6694.02,2146.45
3735.66,29993.2,2220.19,4588.7
10061.1,13217.6,2712.8,682.83
2518.33,13290.3,9577.08,4132.21
537.99,11282.3,-763.079,803.065
3945.62,15989.6,4829.84,9858.35
890.255,10928.8,2981.6,1562.92
2140.62,16113.7,6537.76,1520.08
1256.44,10511.4,1172.16,993.624
5844.87,13948.8,-99.6696,520.001
1494.29,35952.9,1663.38,1786.55
1269.37,19650.5,2517.69,1827.44
1150.43,9195.1,-1005.62,391.474
1147.81,12589.6,1591.74,1529.7
1886.9,11135.8,1330.24,475.431
2114.99,12451.8,1816.25,1464.39
2041.21,32642.4,2696.64,2622.46
1441.27,13727.4,1826.65,542.292
1188.23,10997.1,1072.22,825.019
1981.01,12138.1,1116.65,2389.82
3024.46,18822.8,2886.02,2031.09
2178.54,13933.3,1070.07,1441.72
776.798,11889.2,-1090.22,868.352
1688.13,10403.9,1395.4,2988.78
1492.91,12628.5,1057.14,1557.58
5718.97,37278,2852.12,2209.09
1278.74,14698.8,2510.35,5908.54
3071.93,21181.7,1206.81,2077.11
1420.27,13096.6,1841.64,1767.91
5508.04,60562.8,3054.68,1705.21
2884.28,13333.9,4649.76,7420.92
7586.45,28908.4,9267.39,5255.31
1992.12,18523.9,4462.55,2085.02
1877.4,13512.2,2044.68,4528.67
1406.5,7750.32,4993.97,2114.69
1422.57,14015.1,3118.56,987.048
1486.84,13327.6,1975.46,951.963
2391.6,21782.6,1409.39,2582.85
1452.91,13207.1,1106.88,716.917
4533.42,33065.6,3446.53,3497.32
2908.83,15366.8,5576.04,1819.29
1338.64,10201.2,1644.21,1593.65
953.725,9051.75,1673.89,1226.58
5752.07,46874.5,6107.26,3157.34
1709.49,16975.8,2395.35,2246.71
2190.51,15952.8,1689.92,1508.07
2789.8,21380.2,3701.97,3236.64
1978.38,7460.82,539.952,1309.92
2168.86,13217.3,2567.78,1672.76
2865.53,40784.2,5660.36,3089.71
779.659,9012.38,646.708,1215.4
992.856,12320.6,1926.38,1615.9
4715.06,16752.8,8795.6,1803.31
2022.48,8741,227.501,1172.93
1962.06,20881.6,1032.68,1488.8
2059.38,14866.6,2440.06,1874.15
2612.6,16162.9,4763.19,2326.29
1986.06,17122.5,1636.9,1099.97
1433.27,11266,1819.5,2503.52
1853.26,13347.2,1856.35,1798.31
3538.38,20560.1,2955.09,1192.6
2892.56,23209.5,2272.31,1523.46
1528.5,5860.03,352.948,723.938
1646.71,10373.7,2402.04,942.719
1036.48,12930.7,452.726,2243.22
1245.61,9462.45,2733.02,1647.81
1238.35,13611.9,3027.75,1880.1
1307.99,13254,1247.52,1214.81
2042.23,8233.38,3546.8,866.908
1646.19,9354.95,1492.09,1277.78
1644.77,30233.5,3479.79,2219.18
1011.07,11418.1,558.236,1074.71
1578.93,30288.3,451.027,1066.97
1669.79,20509.6,1959.72,900.666
1848.9,12703.5,2986.8,2189.06
1950.66,19094.3,1440.36,1432.86
560.393,12729.6,1176.11,1509.48
1776.09,52071,-59.3926,2894.73
1646.76,19944.1,850.74,1176.66
1688.66,16373.7,186.317,1332.54
1025.16,6646.07,1070.02,1363.82
2184.04,16067.3,2641.08,1104.06
3902.53,35762.8,5109.07,5023.08
2006.99,15231.7,2008.42,2414.82
1542.36,48409.5,1841.69,3276.29
1595.09,11941,1978.48,856.56
1273.25,8706.37,542.195,1046.21
