FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.79E+06,1.25E+06,856414,893157,707494,481260,882052,670985,798668,1102.8,108214,19201.6,17649,9558.06,15781.3,2703.67,10.5391
1.44E+06,1.05E+06,823375,825339,585809,394762,890373,581672,851345,-97.8812,67019.2,38326.2,18723.9,12502.1,17336.6,3107.11,10.5779
1.17E+06,829144,847637,783005,428622,298312,862094,574872,817230,2782.93,20744.4,53486.3,30473,10904.6,11939.8,1865.84,10.5809
1.28E+06,908348,844054,639293,480339,337608,853664,497605,770844,-65.8839,146289,27228.3,11502.5,7368.17,12520.3,2766.45,10.5821
1.68E+06,1.28E+06,788058,628727,583153,427929,817640,484818,778099,417.624,74509.4,39529.1,15478.4,7809.98,16991.7,3741.81,10.5874
1.56E+06,1.16E+06,806155,775426,466102,323256,865139,579996,802170,1472.94,10445.6,26803.2,15832.6,6646.65,9889.29,4151.58,10.5926
1.70E+06,1.29E+06,791934,556671,392074,272643,862830,417075,800822,34.1136,10495.6,33229.3,10711.8,9753.38,10089.2,4109.12,10.6089
1.88E+06,1.42E+06,790492,612683,584734,421671,832024,464006,792252,974.099,32891.7,29609.1,13077.3,9874.02,12642.8,2918.72,10.6128
1.28E+06,929624,826499,652248,439733,319610,825505,481399,812940,116.581,65551.7,22122.6,12196.3,6748.19,12426.9,3238.71,10.6208
1.79E+06,1.35E+06,797317,777131,527839,365759,865881,577553,807335,1922.28,41420,45033.8,20718.5,9531.81,28093.5,2031.2,10.6248
2.00E+06,1.73E+06,693486,259354,155798,129517,721749,218254,712987,-194.275,28696.2,65131.7,5992.84,4041.97,5042.85,3660.67,10.6284
1.82E+06,1.38E+06,789061,577024,465907,341759,817957,461103,750839,2074.58,35620.7,15076.9,9306.82,3476.56,10212.3,2167.14,10.6302
1.67E+06,1.21E+06,827424,877922,605167,398558,911035,615963,855170,1479.03,33558.1,36776.5,20835.7,9045.8,15830.7,4429.26,10.6597
1.86E+06,1.44E+06,773328,663182,432965,312674,830830,504734,788354,2575.09,67842.7,60077.3,15141.3,8936.32,13858.6,3348.99,10.6632
1.69E+06,1.33E+06,765599,669135,468197,326199,861187,500709,801825,600.286,41179.6,36176.7,15272.7,9915.51,13998.3,3438.72,10.707
2.05E+06,1.49E+06,825772,731493,572248,397983,862722,563037,779515,191.351,1080.31,37630.4,13427.6,11698.9,15966.4,2888.4,10.7154
1.82E+06,1.27E+06,859568,826841,648232,449853,864592,636362,779595,817.609,17078.9,35327.9,27763.2,10358.1,15796,2977.67,10.7165
2.00E+06,1.46E+06,819665,743256,695905,478799,872064,530325,840906,3551.86,72110.2,40060.7,17576.1,9638.71,25971.4,2224.7,10.7336
1.87E+06,1.54E+06,729136,501066,316710,239388,793799,395589,759980,336.285,183749,28097.7,19150.5,9164.28,13139.5,1867.21,10.7378
1.61E+06,1.20E+06,803377,1.06E+06,898520,566233,952103,731625,870285,2716.09,33272.2,50361.8,26586.7,12766.5,21051.9,3869.89,10.739
972854,732615,796752,710527,497760,344546,866811,539226,790608,1461.29,81824.9,39556.3,15135.2,7023.61,11764.7,3462.31,10.7392
2.00E+06,1.55E+06,773763,624110,393338,278457,847537,468777,798815,718.512,1188.78,76937.6,19389.7,12832.6,15981.8,6574.5,10.749
1.81E+06,1.41E+06,767572,561352,388113,267585,870257,413975,813602,-539.195,17953,52125.3,15704.7,10025.9,12552.7,3309.1,10.7519
1.45E+06,1.02E+06,852985,967246,742589,484216,920154,684676,847624,837.813,12437,49786.7,34468.1,9900.19,16157.1,5696.14,10.7528
1.50E+06,1.09E+06,827632,769667,424239,303558,838533,621644,742869,1900.56,20862.1,32755.6,11533,8425.41,11005.2,2423.17,10.7549
