"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.36589e+06,1.16379e+06,131338,181693,167726,125644,1739.57,-5216.1,1.72582e+06,23539.7,2347.62,3179.96,5938.17,28.4537
1.44317e+06,1.17469e+06,223177,376273,338952,213604,1481.77,-6417.95,2.11371e+06,25037.8,2330.43,2731.77,6919.81,28.7732
1.50624e+06,1.27958e+06,108575,162134,149735,102383,2712.29,-4410.75,2.00679e+06,45396.3,291.672,3543.31,6093.13,28.7891
1.33283e+06,1.1363e+06,142376,175874,148449,129362,2840.25,-5324.45,1.77914e+06,21191.1,680.783,3828.48,5116,28.8342
1.4704e+06,1.14054e+06,113955,150864,126594,106839,1014.13,-4427.44,1.75646e+06,18348.4,-867.169,2968.77,5490.23,28.9078
1.52543e+06,1.2373e+06,189011,215409,184879,171980,3011.35,-9980.99,3.25698e+06,42317.5,3265.49,5770.58,10372.4,29.3546
1.15959e+06,863687,169622,248217,203417,151363,4286.63,-3143.51,1.57612e+06,65547.9,1949.79,3675.98,5431.71,29.3682
1.1623e+06,905488,137488,193228,162511,123856,1467.98,-4797.77,1.82678e+06,26715.1,1322.01,2845.99,6039.19,29.4266
1.6447e+06,1.19549e+06,89763.1,117878,93721,77902,1977.69,-3691.71,1.32264e+06,23960.6,1529.55,874.225,3925.54,29.5023
1.40465e+06,1.11923e+06,104566,164666,139483,96520,1374.84,-3524.64,1.82921e+06,22264.3,1926.67,3951.18,4862.75,29.5725
1.54174e+06,1.29279e+06,146322,192206,175076,137957,2061.84,-7679.82,2.28392e+06,30108.8,2547.34,3943.75,7779.39,29.6613
1.46086e+06,1.1683e+06,127182,135450,112756,116789,2609.47,-8509.5,2.37314e+06,19923.9,314.709,3449.16,6276.71,29.9337
1.5674e+06,1.25392e+06,109465,159350,136113,101557,2761.66,-5399.41,1.93461e+06,23340.8,1118.56,3143.83,6113.88,30.0261
1.00508e+06,837186,90163.4,90744.3,77415,82886,1167.69,-4775.74,1.6624e+06,21405,2057.91,3057.76,6618.21,30.197
1.529e+06,1.32024e+06,124698,171625,146971,112134,3467.39,-6221.22,2.48766e+06,32844.1,3478.26,2877.58,7921,30.2777
1.13473e+06,860435,603154,1.55505e+06,1.37132e+06,558774,3477.21,-5895.8,2.098e+06,38994.5,5759.29,3657.68,9370.55,30.3426
1.70017e+06,1.34414e+06,155524,230883,198718,136908,4263.22,-7893.3,3.21452e+06,55528.8,4429.94,4513.8,9752.11,30.4216
1.1491e+06,902039,150480,211352,171706,135947,1605.92,-7202.29,2.32511e+06,30819.5,2118.83,4407.57,8170.47,30.5308
1.04835e+06,810014,167294,254758,206249,145338,2682.2,-3202.86,1.75566e+06,37798.8,5082.95,4584.16,5357.77,30.5823
1.45829e+06,1.22647e+06,138420,178377,157034,130317,2971.64,-7377.37,2.47397e+06,22634.3,-45.0714,4169,7815.14,30.611
1.54133e+06,1.28257e+06,104713,135246,121032,97726,2176.33,-6931.11,2.01954e+06,27412.4,-126.316,3503.73,6716.07,30.6679
1.20543e+06,998025,185067,328288,300773,167860,1460.77,-5175.96,1.98188e+06,25419.5,-773.986,3404.87,6907.37,30.6755
1.56419e+06,1.29996e+06,113477,160929,144758,105055,2218.44,-6085.32,2.03336e+06,20268.6,1483.65,3231.62,6452.69,30.6939
1.28563e+06,1.06189e+06,115075,169686,149485,106739,2143.6,-4820.32,1.7002e+06,33005.9,1491.82,3656.13,5890.57,30.8049
1.49019e+06,1.22959e+06,90340.2,152867,129684,81204,1413.64,-2729.09,1.63141e+06,25463.2,898.39,2579.56,4751.22,30.805
1.44312e+06,1.13142e+06,138837,207657,182887,128771,1934.41,-4941.99,1.87048e+06,27577.5,200.233,4030.92,5849.87,30.8506
1.29767e+06,1.03669e+06,300558,382441,314154,278412,1549.59,-5856.83,2.00145e+06,22336.5,1629.46,2471.56,5991.99,30.8782
1.36688e+06,1.13345e+06,173065,209487,188754,162607,4706.51,-5982.1,2.06203e+06,62427.5,3188.8,4476.07,6668.47,30.9061
1.17554e+06,906222,133254,199336,162244,119806,2156.42,-4506.67,1.49998e+06,29454.5,1993.16,3854.74,4759.25,31.0256
1.53445e+06,1.17735e+06,144892,187560,156978,132661,2071.61,-4891.17,2.47897e+06,22354.2,-279.717,4035.22,6655.62,31.0409
1.33652e+06,1.10526e+06,154583,214316,188175,141529,1848.74,-5410.81,1.95966e+06,27272.4,2850.15,3382.22,5934.18,31.0934
1.16899e+06,962014,138609,196618,174558,128514,2075.06,-3735.49,1.33901e+06,23616.7,3452.73,2673.46,4204.24,31.1115
1.34489e+06,1.07674e+06,163917,295836,255698,148588,2129.41,-4810.63,2.12934e+06,29162.1,3381.36,3881.48,8001.22,31.1134
1.40066e+06,1.18068e+06,132151,181008,158333,122015,1541.99,-6383.04,2.02311e+06,23699.5,843.483,3115.34,6935.15,31.236
1.43985e+06,1.10601e+06,138154,191764,161962,128003,4582.95,-3133.93,1.10411e+06,39183.8,3436.85,2201.39,4158.96,31.2572
1.28874e+06,989693,140948,186249,144344,121151,1697.56,-3125.57,1.67072e+06,22483.2,-151.044,2932.11,4444.84,31.3828
1.2694e+06,1.01015e+06,160138,218254,168220,137207,1974.81,-4935.11,1.82133e+06,26389.9,3301.5,2626.86,5977.01,31.4709
1.33333e+06,1.0409e+06,118288,122832,102417,107570,1995.26,-7726.46,2.47498e+06,26519.2,2922.39,3609.54,6807.77,31.4975
1.41032e+06,1.09903e+06,132685,184264,153157,123233,2711.53,-3836.92,1.64946e+06,47517.6,1572.96,4138.11,4521.06,31.5379
1.73256e+06,1.41246e+06,157922,209580,179241,145069,3181.83,-10638.5,3.43262e+06,36218.3,1662.32,3299.44,10629.6,31.8318
1.42451e+06,1.10838e+06,198988,241483,207671,184874,1159.46,-6342.61,1.68368e+06,18188.8,1656.11,2849.13,4818.92,31.9776
1.35562e+06,1.08497e+06,203419,361391,303893,182952,2029.95,-5375.11,2.3786e+06,31931.8,2256.66,3590.46,7642.38,32.0019
1.49319e+06,1.20975e+06,110649,151790,134878,103172,2003.53,-5849.61,1.90254e+06,20950.1,-390.02,3602.32,5891.66,32.03
1.46243e+06,1.21091e+06,113013,178869,161077,105681,2390.95,-5788.19,1.99763e+06,23409.4,656.904,3255.89,7509.24,32.052
1.38817e+06,1.05088e+06,127455,199497,159436,112052,2206.74,-3363.06,1.32723e+06,26766.4,1243.92,2658.19,4194.14,32.0733
1.40751e+06,1.18591e+06,139310,165964,147392,130830,1682.27,-4886.17,2.0439e+06,24100.3,2130.73,3852.93,6577.31,32.0917
1.28392e+06,1.0606e+06,154526,211644,183030,143501,2009.76,-6964.9,2.15313e+06,28530,1370.99,3211.12,7170.15,32.1579
1.25226e+06,1.00311e+06,134582,169723,134313,119720,2076.66,-5281.66,1.95533e+06,23483.6,1375.83,3128.67,6088.49,32.2444
2.01672e+06,1.44014e+06,160302,268283,209294,134732,2186.01,-4095.54,2.07614e+06,29989.4,443.768,4153.14,6559.76,32.2448
1.22198e+06,1.01292e+06,147128,188847,166502,138096,1285.14,-5446.77,1.82372e+06,23182.9,987.865,3150.74,5826.04,32.246
1.25826e+06,1.06155e+06,116540,146698,133376,110397,1371.07,-6206.32,2.06968e+06,20146.5,311.463,2984.94,6591.92,32.3629
1.43912e+06,1.05979e+06,232532,311118,258967,220893,2784.11,-3889.28,2.14942e+06,55518.1,3454.67,4305.35,6001.81,32.3998
1.35514e+06,1.0779e+06,182338,191750,152270,157198,1640.84,-5135.21,2.11877e+06,30131.2,2514.46,3641.39,7032.01,32.421
1.45737e+06,1.24653e+06,125627,161588,146163,118875,2496.99,-5390.06,1.77598e+06,21206.4,-291.112,2718.37,5056.12,32.5149
1.3888e+06,1.17561e+06,139375,177094,152915,127197,1557.85,-6219.87,2.18918e+06,26094.2,1515.51,3658.45,7096.8,32.5509
1.53803e+06,1.2494e+06,126750,154977,135828,120355,1684.83,-8711.13,3.0871e+06,19044.3,266.104,2959.67,9909.78,32.5897
1.4109e+06,1.08924e+06,119067,145378,119479,110439,1819.77,-4322.19,1.70815e+06,19523.1,-155.154,3212.14,4340.45,32.6205
1.46644e+06,1.19341e+06,111057,143383,123908,105224,1505.07,-5638.95,1.90805e+06,21702.6,1619.25,3586.28,5558.47,32.6785
1.8693e+06,1.39289e+06,189131,237647,189103,165529,4682.03,-11332.3,3.70354e+06,51302.1,651.901,3583.19,11867.9,32.7744
1.30199e+06,1.00838e+06,178232,324755,238541,151136,2652.22,-5106.23,1.86492e+06,27881.8,1525.08,4342.4,6259.7,32.8741
1.35744e+06,1.12117e+06,118461,119544,106874,115309,1561.54,-5460.73,1.87793e+06,17162.5,1687.52,2748.2,5487.8,32.8899
1.43783e+06,1.20066e+06,129654,130863,114131,120847,2279.85,-9469.05,2.83039e+06,15603.4,-1218.09,2955.26,8258.56,32.9452
1.48881e+06,1.22002e+06,121067,161707,143095,114119,1978.6,-5241.83,1.81918e+06,21413.7,2378.29,2674.81,6181.59,32.9731
1.31291e+06,1.01396e+06,149667,216373,184554,136472,1840.59,-5391.81,1.77878e+06,26769.5,2922.36,2467.11,5239.86,33.2002
1.22009e+06,1.0126e+06,149088,217944,174542,131076,1828.09,-4854.38,1.76928e+06,24698.2,836.438,4075.56,5951.3,33.3154
1.22114e+06,923436,165244,218811,169462,143970,965.161,-3357.55,1.51618e+06,23467,1659.63,2138.64,4271.09,33.3536
1.41632e+06,1.13642e+06,106329,132577,114947,101063,1662.87,-5992.03,1.87499e+06,19230.1,349.915,2396.68,5642.91,33.3563
1.47686e+06,1.14925e+06,102311,136868,114596,92922,2441.69,-5209.63,1.85334e+06,26900.3,1877.02,4106.26,5925.06,33.3709
1.46417e+06,1.18051e+06,113776,148001,122777,102936,2543.56,-6005.35,2.0019e+06,35399.7,-675.96,5094.57,7610.74,33.4185
1.74465e+06,1.31206e+06,176817,249235,198625,154583,2812.6,-4189.05,3.38438e+06,50546.8,3825.32,4014.1,9450.11,33.5224
1.13686e+06,888507,185651,242633,202467,166136,3723.3,-7755.22,2.52756e+06,53622.2,1330.16,4489.5,8632.9,33.564
1.4266e+06,1.09349e+06,143056,237821,191449,125664,2428.18,-4324.35,1.65996e+06,33379.9,509.861,4406.05,5659.52,33.5726
984582,777399,140091,156214,134666,130259,2343.29,-5122.41,1.61371e+06,22275.1,1408.73,3406.51,5302.85,33.6069
994488,782380,125370,146341,126221,111231,2207.24,-5018.95,1.55391e+06,23645.4,1398.28,3237.84,4872.57,33.617
1.51476e+06,1.22779e+06,109104,150782,112569,91948,1347.44,-2902.56,1.805e+06,23609.2,4689.13,3413.18,5733.82,33.6597
1.38919e+06,1.12723e+06,131724,171696,151517,126120,1349.87,-4615.96,1.71754e+06,21705.7,537.77,2690.48,5918.74,33.7926
1.49209e+06,1.22295e+06,102601,173571,152440,95101,1836.7,-5073.18,1.59129e+06,24928.4,2509.94,2712.44,4981.93,33.867
1.15678e+06,933196,176849,254322,214992,156552,2260.81,-5663.97,2.07467e+06,27966.2,2460.58,4494.69,6686.52,33.8766
1.3727e+06,1.1315e+06,128368,155321,122630,111429,1780.13,-5057.6,1.74878e+06,30264.1,156.542,2337.73,5564.95,33.8786
1.47745e+06,1.2557e+06,134373,134955,118963,127610,1891.96,-8291.55,2.6187e+06,16504.6,271.09,3423.37,7669.22,33.9269
1.44498e+06,1.22871e+06,129970,156411,139825,121292,2315.07,-4792.4,1.38079e+06,23677.8,1381.56,2334.92,4009.61,34.002
1.45547e+06,1.21498e+06,169544,274341,268037,164296,2177.38,-5057.84,2.11373e+06,27602.5,-327.576,2470.15,6548.81,34.2587
1.47403e+06,1.12987e+06,156156,227463,183560,139835,2296.55,-6397.69,1.94744e+06,24823.5,2408.52,2539.84,6107.58,34.2694
1.12457e+06,871506,112260,133465,99476,94976,2911.68,-4870.1,1.74582e+06,24513,2463.55,2760.98,5706.59,34.4907
1.22862e+06,1.02754e+06,134287,175290,155634,124595,2077.62,-6524.35,1.98456e+06,22369.5,1183.71,2791.35,6197.37,34.4967
1.30177e+06,1.06884e+06,121094,183479,162551,112117,1536.41,-5373.51,1.71375e+06,23138.4,1185.92,3265.4,5792.65,34.5323
1.25507e+06,1.03182e+06,169190,205102,176345,155255,1878.5,-5321,1.84352e+06,26760.1,66.879,3342.9,6235.08,34.6334
1.33906e+06,1.1021e+06,149822,189254,157390,135255,2412.44,-5678.93,2.1315e+06,31954.2,2686.82,4371.91,6747.42,34.6497
1.28613e+06,973991,187674,419456,365676,142376,2205.82,-6321.79,2.2737e+06,26446,821.142,2980.12,7678.09,34.6715
1.49296e+06,1.20009e+06,134501,147749,127692,126294,2700,-5981.27,1.90096e+06,20169.8,-237.349,3153.5,4991.17,34.961
1.45625e+06,1.18476e+06,97321.3,136398,120279,93023,1927.93,-4669.23,1.56707e+06,17808.6,1573.31,2431.39,4510.22,34.968
1.33069e+06,1.09423e+06,190618,231931,202149,174474,2348.27,-5439.6,1.90386e+06,20268.4,1392.38,2890.13,5284.08,34.9881
1.39821e+06,1.19006e+06,93446.7,98855.1,91007,89395,2211.2,-4793.92,1.75004e+06,20165.9,1877.67,2806.28,5088.51,35.0064
1.3705e+06,1.15349e+06,129666,127645,112682,122473,1210.46,-6745.49,2.11437e+06,18142.6,1601.79,3189.72,5902.35,35.0564
1.20904e+06,969052,200585,400484,357514,187313,1800.61,-3016.17,1.17889e+06,24743,464.14,2646.34,4636.93,35.089
1.39273e+06,1.15651e+06,121288,140385,120810,112774,2232.62,-6871.11,2.08982e+06,25569.1,1029.58,3633.73,6271.38,35.0893
1.53141e+06,1.2526e+06,121779,195080,166244,110413,2427.78,-3842.79,1.91216e+06,24681.6,1342.17,3112.3,6848.11,35.0962
1.46604e+06,1.23557e+06,102489,122614,112636,96088,1564.1,-5875.9,2.08214e+06,18663.6,-24.9482,2434.72,6350.78,35.1304
1.45429e+06,1.17143e+06,141047,150280,127267,133500,2314.08,-6266.9,2.13862e+06,25285.5,2220.23,4347.59,6062.53,35.1865
1.42373e+06,1.16807e+06,150353,225412,192055,138586,1815.31,-6297.61,1.92111e+06,26165.1,-742.552,3109.95,6710.39,35.2229
1.51573e+06,1.21444e+06,102507,143321,126110,95455,2356.24,-5621.36,1.92936e+06,23591.2,3054.18,2545.56,6640.65,35.2669
1.52205e+06,1.28034e+06,97698.7,150248,136842,92914,1743.18,-5523.51,1.81708e+06,14437,-385.295,1996.25,5680.82,35.3041
1.32807e+06,1.06036e+06,124759,175828,153808,115054,1813.29,-5424.84,1.73545e+06,25964.9,572.125,3349.21,6642.22,35.6353
1.24584e+06,1.0357e+06,174889,299949,282973,165664,2523.38,-6834.61,2.10435e+06,32355.6,4036.47,4534.99,6394.93,35.6572
1.55144e+06,1.3234e+06,118732,159315,138861,109209,2453.07,-7316.92,2.77204e+06,28155.1,198.3,3833.99,8436.2,35.6575
1.3987e+06,1.12995e+06,111342,138132,114640,101459,1713.33,-5428.66,1.76852e+06,27477.1,3291.75,3716.82,5602.52,35.7936
1.78816e+06,1.37938e+06,292993,404129,346872,257640,1936.22,-7243.52,2.53985e+06,22288.8,2382.95,3295.06,8196.84,35.8128
1.72643e+06,1.40105e+06,314776,677654,495327,245257,1966.85,-4970.49,2.13427e+06,53471.5,6199.96,6010.16,7927.48,35.9605
1.41231e+06,1.12771e+06,219578,342998,289275,197717,3003.28,-6203.55,2.08412e+06,20971.3,2234.86,2857.56,6451.95,36.0914
1.36202e+06,1.12615e+06,121285,209728,199570,118106,1830.12,-4701.22,1.67084e+06,22412.5,836.415,2173.82,5030.21,36.1868
1.35382e+06,1.09034e+06,114362,149215,130475,107567,2472.89,-5070.78,1.79314e+06,29094.5,2337.81,4214.85,5684.9,36.2346
1.44536e+06,1.13175e+06,144886,182345,152047,133254,2263.18,-6539.51,2.28312e+06,24687.4,-2296.7,3464.23,6696.76,36.2631
1.46473e+06,1.14844e+06,146163,177702,131967,124468,2210.97,-5287.1,2.1204e+06,22172.2,1873.08,3426.47,6752,36.3239
1.27813e+06,1.03733e+06,127208,130713,108671,120648,1659.88,-6741.91,2.04966e+06,20791.4,918.758,2679.4,6261.92,36.5411
1.18319e+06,970572,141522,170915,151051,133451,1579.3,-4794.55,1.7241e+06,23607.6,-509.948,3854.83,5716.81,36.601
1.23581e+06,973261,156667,235239,207398,147258,1580.71,-6118.3,2.10006e+06,29415.4,1346.64,4753.02,7729.91,36.6796
1.50835e+06,1.17912e+06,199400,324931,244423,163306,2615.74,-5152.42,1.7856e+06,26511.6,1407.91,3242.57,6356.51,36.6862
1.26586e+06,1.04614e+06,178785,272158,231042,162326,1154.15,-4012.26,1.55223e+06,23798.6,2019.23,2270.39,5723.71,36.6944
1.32394e+06,1.02904e+06,131409,181428,147660,119145,1823.9,-5318.04,1.74997e+06,28764.1,3007.08,2550.98,6675.91,36.7676
1.43431e+06,1.17458e+06,129075,191032,166741,118683,2114.27,-3583.49,1.75686e+06,28773.5,3509.48,4307.37,6622.33,36.857
1.53098e+06,1.2222e+06,134092,142503,116826,119677,2416.14,-7730.91,2.72574e+06,30907.2,2696.41,3171.52,7915.39,36.8711
1.38542e+06,1.15773e+06,137556,173633,153496,128706,1330.87,-4949.67,1.58284e+06,20322.7,1411.39,2634.58,4892.07,36.8969
1.72814e+06,1.31163e+06,157122,193543,152230,135664,4912,-11178.3,3.54815e+06,70179.3,470.938,4200.79,10702.2,36.9075
1.27106e+06,1.07816e+06,112342,155205,142625,106981,4153.87,-6103.79,1.83385e+06,44626.4,1734.99,3012.08,6336.44,37.033
1.51857e+06,1.26166e+06,126557,179315,155560,116211,3021.39,-5983.68,2.06837e+06,44424.2,1634.57,2352.26,6497.96,37.263
1.54126e+06,1.29589e+06,91568.8,121820,106655,84695,2260.78,-4448.43,1.66614e+06,25751.1,298.572,3440.22,4623.01,37.3235
1.27001e+06,1.00474e+06,164022,191331,157424,150222,2807.86,-7951.41,2.43706e+06,28530.8,2970.55,3832.55,7605.2,37.4073
1.5211e+06,1.23199e+06,140944,171581,148422,130173,2087.68,-7114.62,2.34897e+06,24453.1,4682.78,3650.8,7449.51,37.4524
1.46758e+06,1.16623e+06,211152,337969,265717,171040,1556.86,-6581.86,2.10843e+06,16152.1,2818.4,2331.65,6656.2,37.5815
1.67917e+06,1.28946e+06,158383,237999,196788,143176,4616.69,-6787.82,2.78458e+06,39369,3346.31,6138.04,8922.46,37.6339
1.53662e+06,1.25145e+06,121732,176819,149670,110249,1592.83,-5799.99,2.02843e+06,20439.5,2166.99,3087.6,6660.25,37.6821
1.64006e+06,1.27787e+06,123414,173980,143053,112431,2267.45,-4469.83,2.44046e+06,24659.4,-1876.94,3387.28,6468.09,37.7176
1.19127e+06,937921,242806,336548,283727,215700,3156.26,-6841.77,2.48042e+06,37293.2,2177.82,4805.42,7567.43,37.829
1.31781e+06,1.03044e+06,217334,299437,243885,192824,2709.04,-4646.2,1.9374e+06,27801.5,4199.04,7468.88,5838.69,37.9295
1.47392e+06,1.18998e+06,104929,140018,118870,95759,1981.19,-4610.33,1.6082e+06,25218.6,-366.426,2563.45,5349.77,37.956
1.23533e+06,1.00762e+06,120529,126533,107361,110559,2254.17,-5759.13,1.825e+06,23582.5,139.927,2963.09,5702.62,38.1544
1.55671e+06,1.20883e+06,167591,274174,231970,150276,1791.87,-5445.68,1.64021e+06,33271.9,-449.037,4563,5563.63,38.2837
1.59274e+06,1.28599e+06,200413,288316,255344,188057,4991.39,-8067.73,2.62752e+06,83925.5,432.669,3422.39,9059.6,38.3255
1.27824e+06,1.07871e+06,183801,241226,219329,174096,1499.1,-6024.88,1.98298e+06,28078.1,1488.02,3803.13,6616.11,38.4236
1.32732e+06,1.11336e+06,139643,187711,171510,131642,1675.11,-7687.1,2.1803e+06,19120.9,2869.2,3860.33,6501.42,38.4608
1.52796e+06,1.22748e+06,97614.4,109702,92023,87720,2738.11,-8467.61,2.60969e+06,25759.8,860.336,2357.58,8627.35,38.5736
1.48308e+06,1.20671e+06,151113,283691,242458,137458,1267.51,-2766.16,1.0343e+06,18139.1,1686.38,2171.51,3530.61,38.5867
1.57595e+06,1.29759e+06,147088,246449,232854,139975,3624.32,-5494.3,2.29436e+06,25414.2,1858.24,3005.23,7645.89,38.594
926081,720314,154859,217187,186622,145774,2301.15,-5565.12,2.5641e+06,44683.2,1783.96,3582.96,8043.35,38.6116
1.4753e+06,1.12667e+06,167779,241074,194052,148032,2075.7,-4318.7,2.00553e+06,30047.5,2546.7,3577,6317.58,38.6226
1.39786e+06,1.07901e+06,162558,222181,179183,149069,2011.01,-3555.25,1.84685e+06,22716.2,-1028.44,3643,4529.23,38.6501
1.42369e+06,1.10524e+06,137377,180717,146757,123310,1876.67,-5976.54,1.98211e+06,24527.7,1980.69,3017.35,5768.53,38.7907
1.20014e+06,960195,138016,159943,132359,128538,1589.18,-5479.89,1.55534e+06,27641.1,1569.49,3490.49,5016.89,38.8396
1.54349e+06,1.26192e+06,141647,183487,163503,131305,3996.83,-6515.07,2.27293e+06,24286.9,3581.96,2858.72,6672.65,38.9092
1.20131e+06,996903,134513,199450,180331,125422,1516.9,-3926.71,1.90049e+06,27409.5,1662.35,3507.9,5964.04,38.9165
1.47241e+06,1.21157e+06,99678.8,154778,141944,95860,1586.25,-5116.31,2.24778e+06,19687.1,1843.07,3190.82,6429.52,38.9754
1.44126e+06,1.19504e+06,129129,179239,152935,116723,3704.4,-4854.17,1.93147e+06,40927.2,2040.31,4262.11,5869.66,39.0498
1.31104e+06,1.03863e+06,124994,177486,146181,111872,1788.78,-5058.49,1.96285e+06,27593.1,-317.712,3123.19,6527.64,39.2802
1.41266e+06,1.17392e+06,133430,151135,132806,123850,1649.52,-6115.25,2.15375e+06,20741.1,1906.69,3227.66,6247.56,39.298
1.77324e+06,1.46181e+06,252006,409081,351776,230987,1422.9,-4631.99,1.47278e+06,15414.3,484.292,1964.76,5024.2,39.3153
1.31527e+06,1.02426e+06,157872,199608,168831,146938,2557.15,-6235.9,1.95817e+06,27483.2,2537.33,4461.09,6715.19,39.3337
1.59789e+06,1.35263e+06,103201,149489,129500,95120,2344.38,-4846.21,1.93884e+06,24074.8,778.78,3292.51,5327.6,39.4019
1.18524e+06,905029,155329,212652,176642,142769,1662.65,-5602.02,1.87101e+06,25219.6,2340.65,3561.81,6104.34,39.4401
1.41242e+06,1.11257e+06,175140,374730,307383,157277,1372.43,-4656.4,2.24435e+06,25813.2,1030.84,3076.5,6990.82,39.4604
1.25153e+06,1.01358e+06,136971,240102,209552,124747,2720.66,-4191.04,1.95046e+06,28659,1210.81,3886.07,5663.74,39.5079
1.45537e+06,1.23872e+06,115987,147623,138495,110703,1891.01,-5947.04,2.27042e+06,22901.2,-116.763,3987.65,7233.16,39.5533
1.43274e+06,1.13153e+06,131306,204071,170863,119600,2510.7,-3896.24,2.06063e+06,26435.8,3109.56,7071.16,5486.77,39.5767
1.26542e+06,1.01422e+06,120287,177491,155086,113392,1406.05,-3395.76,1.16059e+06,26144.1,1316.26,1965.1,4012.03,39.5809
1.45059e+06,1.11152e+06,221514,382522,308961,196073,2215.97,-4625.16,2.74402e+06,33962.1,1104.25,5234.26,7966.29,39.6099
1.48874e+06,1.24892e+06,104930,156658,148752,101034,1922.74,-4962.2,1.81271e+06,21352.7,62.5766,2792.23,5731.44,39.6754
1.19753e+06,984917,164254,203069,173902,153162,760.139,-5509.64,1.90228e+06,22041.3,-1695.93,3258.86,6066.7,39.7741
1.3336e+06,1.09777e+06,128033,180228,164172,123343,1264.72,-5209.34,1.7273e+06,25742.2,-1602.87,2497.99,5966.03,39.8419
1.28169e+06,1.02805e+06,127203,127192,101819,114933,1374.6,-6074.07,2.06985e+06,20852.6,-2670.04,2681.64,6436.46,39.862
